,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,494.27,455.26,0.0,1600,68
1,crps,crps,407.57,401.63,0.0,1600,68
2,crps,dss,-1077.46,-1164.14,0.0,1600,68
3,crps,is1,5121.91,5083.87,0.0,1600,68
4,dss,sse,577.65,563.7,0.0,1600,68
5,dss,crps,438.03,434.5,0.0,1600,68
6,dss,dss,-896.01,-888.68,0.0,1600,68
7,dss,is1,5233.47,5201.91,0.0,1600,68
8,is1,sse,432.33,371.37,0.0,1600,68
9,is1,crps,395.77,384.89,0.0,1600,68
10,is1,dss,-993.74,-1125.5,0.0,1600,68
11,is1,is1,5106.19,5069.04,0.0,1600,68
12,sse,sse,585.41,580.59,0.0,1600,68
13,sse,crps,439.34,440.39,0.0,1600,68
14,sse,dss,-855.85,-850.92,0.0,1600,68
15,sse,is1,5246.36,5227.18,0.0,1600,68
16,crps,sse,517.28,455.51,0.1,1600,68
17,crps,crps,417.54,401.1,0.1,1600,68
18,crps,dss,-1014.72,-1158.35,0.1,1600,68
19,crps,is1,5181.59,5090.26,0.1,1600,68
20,dss,sse,582.63,560.18,0.1,1600,68
21,dss,crps,440.82,431.63,0.1,1600,68
22,dss,dss,-860.88,-933.84,0.1,1600,68
23,dss,is1,5244.49,5195.93,0.1,1600,68
24,is1,sse,439.21,359.37,0.1,1600,68
25,is1,crps,399.57,378.81,0.1,1600,68
26,is1,dss,-944.62,-1182.75,0.1,1600,68
27,is1,is1,5124.55,5047.97,0.1,1600,68
28,sse,sse,631.54,591.05,0.1,1600,68
29,sse,crps,457.58,442.43,0.1,1600,68
30,sse,dss,-736.33,-842.12,0.1,1600,68
31,sse,is1,5318.47,5238.91,0.1,1600,68
32,crps,sse,1811.37,1755.36,0.3,1600,68
33,crps,crps,863.69,858.81,0.3,1600,68
34,crps,dss,966.31,953.47,0.3,1600,68
35,crps,is1,6313.85,6223.72,0.3,1600,68
36,dss,sse,1811.37,1755.36,0.3,1600,68
37,dss,crps,863.69,858.81,0.3,1600,68
38,dss,dss,966.31,953.47,0.3,1600,68
39,dss,is1,6313.85,6223.72,0.3,1600,68
40,is1,sse,2052.08,1949.9,0.3,1600,68
41,is1,crps,909.23,895.29,0.3,1600,68
42,is1,dss,1991.56,1922.62,0.3,1600,68
43,is1,is1,6135.52,6084.53,0.3,1600,68
44,sse,sse,1811.37,1755.36,0.3,1600,68
45,sse,crps,863.69,858.81,0.3,1600,68
46,sse,dss,966.31,953.47,0.3,1600,68
47,sse,is1,6313.85,6223.72,0.3,1600,68
48,crps,sse,1811.37,1755.36,0.5,1600,68
49,crps,crps,863.69,858.81,0.5,1600,68
50,crps,dss,966.31,953.47,0.5,1600,68
51,crps,is1,6313.85,6223.72,0.5,1600,68
52,dss,sse,1811.37,1755.36,0.5,1600,68
53,dss,crps,863.69,858.81,0.5,1600,68
54,dss,dss,966.31,953.47,0.5,1600,68
55,dss,is1,6313.85,6223.72,0.5,1600,68
56,is1,sse,2052.08,1949.9,0.5,1600,68
57,is1,crps,909.23,895.29,0.5,1600,68
58,is1,dss,1991.56,1922.62,0.5,1600,68
59,is1,is1,6135.52,6084.53,0.5,1600,68
60,sse,sse,1811.37,1755.36,0.5,1600,68
61,sse,crps,863.69,858.81,0.5,1600,68
62,sse,dss,966.31,953.47,0.5,1600,68
63,sse,is1,6313.85,6223.72,0.5,1600,68
64,crps,sse,1811.37,1755.36,0.8,1600,68
65,crps,crps,863.69,858.81,0.8,1600,68
66,crps,dss,966.31,953.47,0.8,1600,68
67,crps,is1,6313.85,6223.72,0.8,1600,68
68,dss,sse,1811.37,1755.36,0.8,1600,68
69,dss,crps,863.69,858.81,0.8,1600,68
70,dss,dss,966.31,953.47,0.8,1600,68
71,dss,is1,6313.85,6223.72,0.8,1600,68
72,is1,sse,2052.08,1949.9,0.8,1600,68
73,is1,crps,909.23,895.29,0.8,1600,68
74,is1,dss,1991.56,1922.62,0.8,1600,68
75,is1,is1,6135.52,6084.53,0.8,1600,68
76,sse,sse,1811.37,1755.36,0.8,1600,68
77,sse,crps,863.69,858.81,0.8,1600,68
78,sse,dss,966.31,953.47,0.8,1600,68
79,sse,is1,6313.85,6223.72,0.8,1600,68
