,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,77.89,658.13,0.0,200,45
1,crps,crps,56.31,482.07,0.0,200,45
2,crps,dss,-105.49,-330.3,0.0,200,45
3,crps,is1,671.79,5435.73,0.0,200,45
4,dss,sse,69.76,707.14,0.0,200,45
5,dss,crps,53.12,502.31,0.0,200,45
6,dss,dss,-99.47,264.55,0.0,200,45
7,dss,is1,657.6,5417.18,0.0,200,45
8,is1,sse,78.99,797.29,0.0,200,45
9,is1,crps,56.7,537.3,0.0,200,45
10,is1,dss,-77.9,568.89,0.0,200,45
11,is1,is1,661.02,5471.79,0.0,200,45
12,sse,sse,77.85,656.11,0.0,200,45
13,sse,crps,56.39,481.36,0.0,200,45
14,sse,dss,-108.14,-249.97,0.0,200,45
15,sse,is1,671.14,5449.13,0.0,200,45
16,crps,sse,86.1,654.91,0.1,200,45
17,crps,crps,60.01,477.17,0.1,200,45
18,crps,dss,-33.7,-323.0,0.1,200,45
19,crps,is1,677.73,5411.1,0.1,200,45
20,dss,sse,69.86,706.42,0.1,200,45
21,dss,crps,53.31,500.98,0.1,200,45
22,dss,dss,-98.53,257.32,0.1,200,45
23,dss,is1,657.88,5416.2,0.1,200,45
24,is1,sse,83.66,770.5,0.1,200,45
25,is1,crps,58.77,525.83,0.1,200,45
26,is1,dss,-46.08,45.67,0.1,200,45
27,is1,is1,666.77,5417.98,0.1,200,45
28,sse,sse,86.1,654.91,0.1,200,45
29,sse,crps,60.01,477.17,0.1,200,45
30,sse,dss,-33.7,-323.0,0.1,200,45
31,sse,is1,677.73,5411.1,0.1,200,45
32,crps,sse,211.6,1562.2,0.3,200,45
33,crps,crps,107.35,818.98,0.3,200,45
34,crps,dss,118.07,771.77,0.3,200,45
35,crps,is1,763.42,6074.47,0.3,200,45
36,dss,sse,211.6,1562.2,0.3,200,45
37,dss,crps,107.35,818.98,0.3,200,45
38,dss,dss,118.07,771.77,0.3,200,45
39,dss,is1,763.42,6074.47,0.3,200,45
40,is1,sse,211.6,1562.2,0.3,200,45
41,is1,crps,107.35,818.98,0.3,200,45
42,is1,dss,118.07,771.77,0.3,200,45
43,is1,is1,763.42,6074.47,0.3,200,45
44,sse,sse,211.6,1562.2,0.3,200,45
45,sse,crps,107.35,818.98,0.3,200,45
46,sse,dss,118.07,771.77,0.3,200,45
47,sse,is1,763.42,6074.47,0.3,200,45
48,crps,sse,211.6,1562.2,0.5,200,45
49,crps,crps,107.35,818.98,0.5,200,45
50,crps,dss,118.07,771.77,0.5,200,45
51,crps,is1,763.42,6074.47,0.5,200,45
52,dss,sse,211.6,1562.2,0.5,200,45
53,dss,crps,107.35,818.98,0.5,200,45
54,dss,dss,118.07,771.77,0.5,200,45
55,dss,is1,763.42,6074.47,0.5,200,45
56,is1,sse,211.6,1562.2,0.5,200,45
57,is1,crps,107.35,818.98,0.5,200,45
58,is1,dss,118.07,771.77,0.5,200,45
59,is1,is1,763.42,6074.47,0.5,200,45
60,sse,sse,211.6,1562.2,0.5,200,45
61,sse,crps,107.35,818.98,0.5,200,45
62,sse,dss,118.07,771.77,0.5,200,45
63,sse,is1,763.42,6074.47,0.5,200,45
64,crps,sse,211.6,1562.2,0.8,200,45
65,crps,crps,107.35,818.98,0.8,200,45
66,crps,dss,118.07,771.77,0.8,200,45
67,crps,is1,763.42,6074.47,0.8,200,45
68,dss,sse,211.6,1562.2,0.8,200,45
69,dss,crps,107.35,818.98,0.8,200,45
70,dss,dss,118.07,771.77,0.8,200,45
71,dss,is1,763.42,6074.47,0.8,200,45
72,is1,sse,211.6,1562.2,0.8,200,45
73,is1,crps,107.35,818.98,0.8,200,45
74,is1,dss,118.07,771.77,0.8,200,45
75,is1,is1,763.42,6074.47,0.8,200,45
76,sse,sse,211.6,1562.2,0.8,200,45
77,sse,crps,107.35,818.98,0.8,200,45
78,sse,dss,118.07,771.77,0.8,200,45
79,sse,is1,763.42,6074.47,0.8,200,45
