,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,102.44,927.54,0.0,200,34
1,crps,crps,61.41,554.99,0.0,200,34
2,crps,dss,-66.97,52.37,0.0,200,34
3,crps,is1,633.93,5263.85,0.0,200,34
4,dss,sse,103.39,914.3,0.0,200,34
5,dss,crps,62.1,546.76,0.0,200,34
6,dss,dss,-69.23,14.32,0.0,200,34
7,dss,is1,633.87,5263.24,0.0,200,34
8,is1,sse,94.78,876.98,0.0,200,34
9,is1,crps,58.08,532.65,0.0,200,34
10,is1,dss,-97.62,914.18,0.0,200,34
11,is1,is1,618.05,5224.59,0.0,200,34
12,sse,sse,102.94,916.44,0.0,200,34
13,sse,crps,61.87,548.42,0.0,200,34
14,sse,dss,-68.67,25.4,0.0,200,34
15,sse,is1,633.87,5263.26,0.0,200,34
16,crps,sse,105.38,904.35,0.1,200,34
17,crps,crps,62.89,541.57,0.1,200,34
18,crps,dss,-54.49,-67.92,0.1,200,34
19,crps,is1,634.53,5262.63,0.1,200,34
20,dss,sse,103.47,913.4,0.1,200,34
21,dss,crps,62.24,545.12,0.1,200,34
22,dss,dss,-68.45,5.37,0.1,200,34
23,dss,is1,634.21,5262.47,0.1,200,34
24,is1,sse,118.95,899.2,0.1,200,34
25,is1,crps,64.47,527.54,0.1,200,34
26,is1,dss,26.27,886.4,0.1,200,34
27,is1,is1,626.27,5216.23,0.1,200,34
28,sse,sse,111.69,865.06,0.1,200,34
29,sse,crps,65.44,526.0,0.1,200,34
30,sse,dss,-29.02,-334.76,0.1,200,34
31,sse,is1,635.59,5258.16,0.1,200,34
32,crps,sse,240.56,1921.04,0.3,200,34
33,crps,crps,113.68,900.34,0.3,200,34
34,crps,dss,153.47,1104.92,0.3,200,34
35,crps,is1,776.18,6344.45,0.3,200,34
36,dss,sse,240.56,1921.04,0.3,200,34
37,dss,crps,113.68,900.34,0.3,200,34
38,dss,dss,153.47,1104.92,0.3,200,34
39,dss,is1,776.18,6344.45,0.3,200,34
40,is1,sse,118.95,899.2,0.3,200,34
41,is1,crps,64.47,527.54,0.3,200,34
42,is1,dss,26.27,886.4,0.3,200,34
43,is1,is1,626.27,5216.23,0.3,200,34
44,sse,sse,240.56,1921.04,0.3,200,34
45,sse,crps,113.68,900.34,0.3,200,34
46,sse,dss,153.47,1104.92,0.3,200,34
47,sse,is1,776.18,6344.45,0.3,200,34
48,crps,sse,240.56,1921.04,0.5,200,34
49,crps,crps,113.68,900.34,0.5,200,34
50,crps,dss,153.47,1104.92,0.5,200,34
51,crps,is1,776.18,6344.45,0.5,200,34
52,dss,sse,240.56,1921.04,0.5,200,34
53,dss,crps,113.68,900.34,0.5,200,34
54,dss,dss,153.47,1104.92,0.5,200,34
55,dss,is1,776.18,6344.45,0.5,200,34
56,is1,sse,256.79,1823.99,0.5,200,34
57,is1,crps,115.84,870.25,0.5,200,34
58,is1,dss,249.52,1833.57,0.5,200,34
59,is1,is1,752.71,6066.82,0.5,200,34
60,sse,sse,240.56,1921.04,0.5,200,34
61,sse,crps,113.68,900.34,0.5,200,34
62,sse,dss,153.47,1104.92,0.5,200,34
63,sse,is1,776.18,6344.45,0.5,200,34
64,crps,sse,240.56,1921.04,0.8,200,34
65,crps,crps,113.68,900.34,0.8,200,34
66,crps,dss,153.47,1104.92,0.8,200,34
67,crps,is1,776.18,6344.45,0.8,200,34
68,dss,sse,240.56,1921.04,0.8,200,34
69,dss,crps,113.68,900.34,0.8,200,34
70,dss,dss,153.47,1104.92,0.8,200,34
71,dss,is1,776.18,6344.45,0.8,200,34
72,is1,sse,256.79,1823.99,0.8,200,34
73,is1,crps,115.84,870.25,0.8,200,34
74,is1,dss,249.52,1833.57,0.8,200,34
75,is1,is1,752.71,6066.82,0.8,200,34
76,sse,sse,240.56,1921.04,0.8,200,34
77,sse,crps,113.68,900.34,0.8,200,34
78,sse,dss,153.47,1104.92,0.8,200,34
79,sse,is1,776.18,6344.45,0.8,200,34
