,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,23.8,515.22,0.0,200,19
1,crps,crps,32.21,629.89,0.0,200,19
2,crps,dss,-267.91,-3349.53,0.0,200,19
3,crps,is1,125.61,2437.32,0.0,200,19
4,dss,sse,24.77,505.59,0.0,200,19
5,dss,crps,33.1,627.62,0.0,200,19
6,dss,dss,-258.7,-3144.34,0.0,200,19
7,dss,is1,127.38,2413.99,0.0,200,19
8,is1,sse,25.72,491.58,0.0,200,19
9,is1,crps,33.44,614.45,0.0,200,19
10,is1,dss,-255.82,-3542.96,0.0,200,19
11,is1,is1,125.11,2407.63,0.0,200,19
12,sse,sse,24.69,512.13,0.0,200,19
13,sse,crps,33.39,633.33,0.0,200,19
14,sse,dss,-256.85,-3116.12,0.0,200,19
15,sse,is1,131.52,2410.52,0.0,200,19
16,crps,sse,23.8,515.22,0.1,200,19
17,crps,crps,32.21,629.89,0.1,200,19
18,crps,dss,-267.91,-3349.53,0.1,200,19
19,crps,is1,125.61,2437.32,0.1,200,19
20,dss,sse,24.85,502.71,0.1,200,19
21,dss,crps,33.39,627.8,0.1,200,19
22,dss,dss,-257.92,-3173.13,0.1,200,19
23,dss,is1,127.78,2419.89,0.1,200,19
24,is1,sse,25.72,491.58,0.1,200,19
25,is1,crps,33.44,614.45,0.1,200,19
26,is1,dss,-255.82,-3542.96,0.1,200,19
27,is1,is1,125.11,2407.63,0.1,200,19
28,sse,sse,24.77,509.25,0.1,200,19
29,sse,crps,33.68,633.5,0.1,200,19
30,sse,dss,-256.07,-3144.91,0.1,200,19
31,sse,is1,131.92,2416.42,0.1,200,19
32,crps,sse,23.8,515.22,0.3,200,19
33,crps,crps,32.26,629.17,0.3,200,19
34,crps,dss,-267.9,-3349.54,0.3,200,19
35,crps,is1,125.83,2434.76,0.3,200,19
36,dss,sse,25.04,495.2,0.3,200,19
37,dss,crps,33.64,618.95,0.3,200,19
38,dss,dss,-256.0,-3248.22,0.3,200,19
39,dss,is1,128.38,2410.92,0.3,200,19
40,is1,sse,25.96,488.04,0.3,200,19
41,is1,crps,33.98,612.75,0.3,200,19
42,is1,dss,-254.37,-3547.46,0.3,200,19
43,is1,is1,126.16,2414.01,0.3,200,19
44,sse,sse,24.77,509.25,0.3,200,19
45,sse,crps,33.68,633.5,0.3,200,19
46,sse,dss,-256.07,-3144.91,0.3,200,19
47,sse,is1,131.92,2416.42,0.3,200,19
48,crps,sse,23.82,515.91,0.5,200,19
49,crps,crps,32.47,631.95,0.5,200,19
50,crps,dss,-267.77,-3342.63,0.5,200,19
51,crps,is1,126.36,2445.56,0.5,200,19
52,dss,sse,25.89,494.07,0.5,200,19
53,dss,crps,35.8,626.32,0.5,200,19
54,dss,dss,-247.55,-3259.55,0.5,200,19
55,dss,is1,140.22,2437.8,0.5,200,19
56,is1,sse,25.96,488.04,0.5,200,19
57,is1,crps,33.98,612.75,0.5,200,19
58,is1,dss,-254.37,-3547.46,0.5,200,19
59,is1,is1,126.16,2414.01,0.5,200,19
60,sse,sse,24.77,509.25,0.5,200,19
61,sse,crps,33.68,633.5,0.5,200,19
62,sse,dss,-256.07,-3144.91,0.5,200,19
63,sse,is1,131.92,2416.42,0.5,200,19
64,crps,sse,23.82,515.91,0.8,200,19
65,crps,crps,32.47,631.95,0.8,200,19
66,crps,dss,-267.77,-3342.63,0.8,200,19
67,crps,is1,126.36,2445.56,0.8,200,19
68,dss,sse,28.52,463.82,0.8,200,19
69,dss,crps,38.57,618.76,0.8,200,19
70,dss,dss,-218.57,-3457.77,0.8,200,19
71,dss,is1,147.54,2452.54,0.8,200,19
72,is1,sse,25.96,488.04,0.8,200,19
73,is1,crps,33.98,612.75,0.8,200,19
74,is1,dss,-254.37,-3547.46,0.8,200,19
75,is1,is1,126.16,2414.01,0.8,200,19
76,sse,sse,24.98,504.83,0.8,200,19
77,sse,crps,33.91,629.58,0.8,200,19
78,sse,dss,-249.35,-3362.23,0.8,200,19
79,sse,is1,132.17,2406.75,0.8,200,19
