,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,49.23,474.96,0.0,400,22
1,crps,crps,65.16,596.65,0.0,400,22
2,crps,dss,-525.08,-3495.91,0.0,400,22
3,crps,is1,273.53,2333.73,0.0,400,22
4,dss,sse,50.42,472.79,0.0,400,22
5,dss,crps,66.64,594.94,0.0,400,22
6,dss,dss,-508.82,-3478.94,0.0,400,22
7,dss,is1,279.56,2338.49,0.0,400,22
8,is1,sse,50.12,469.12,0.0,400,22
9,is1,crps,65.71,595.71,0.0,400,22
10,is1,dss,-508.01,-3496.59,0.0,400,22
11,is1,is1,272.43,2332.44,0.0,400,22
12,sse,sse,49.71,478.12,0.0,400,22
13,sse,crps,67.17,604.49,0.0,400,22
14,sse,dss,-506.55,-3394.73,0.0,400,22
15,sse,is1,282.13,2375.23,0.0,400,22
16,crps,sse,49.23,474.96,0.1,400,22
17,crps,crps,65.16,596.65,0.1,400,22
18,crps,dss,-525.08,-3495.91,0.1,400,22
19,crps,is1,273.53,2333.73,0.1,400,22
20,dss,sse,50.58,471.73,0.1,400,22
21,dss,crps,67.01,591.46,0.1,400,22
22,dss,dss,-507.15,-3477.29,0.1,400,22
23,dss,is1,281.14,2320.47,0.1,400,22
24,is1,sse,50.12,469.12,0.1,400,22
25,is1,crps,65.71,595.71,0.1,400,22
26,is1,dss,-508.01,-3496.59,0.1,400,22
27,is1,is1,272.43,2332.44,0.1,400,22
28,sse,sse,49.71,478.12,0.1,400,22
29,sse,crps,67.17,604.49,0.1,400,22
30,sse,dss,-506.55,-3394.73,0.1,400,22
31,sse,is1,282.13,2375.23,0.1,400,22
32,crps,sse,49.23,474.96,0.3,400,22
33,crps,crps,65.16,596.65,0.3,400,22
34,crps,dss,-525.08,-3495.91,0.3,400,22
35,crps,is1,273.53,2333.73,0.3,400,22
36,dss,sse,51.19,467.04,0.3,400,22
37,dss,crps,68.27,584.3,0.3,400,22
38,dss,dss,-497.6,-3544.41,0.3,400,22
39,dss,is1,284.15,2300.46,0.3,400,22
40,is1,sse,50.38,467.62,0.3,400,22
41,is1,crps,66.19,592.57,0.3,400,22
42,is1,dss,-505.4,-3511.66,0.3,400,22
43,is1,is1,275.08,2316.42,0.3,400,22
44,sse,sse,50.28,472.89,0.3,400,22
45,sse,crps,68.3,596.83,0.3,400,22
46,sse,dss,-499.13,-3457.17,0.3,400,22
47,sse,is1,284.87,2352.17,0.3,400,22
48,crps,sse,49.3,474.85,0.5,400,22
49,crps,crps,65.3,596.09,0.5,400,22
50,crps,dss,-524.37,-3497.01,0.5,400,22
51,crps,is1,273.75,2333.43,0.5,400,22
52,dss,sse,52.02,463.58,0.5,400,22
53,dss,crps,70.42,594.22,0.5,400,22
54,dss,dss,-483.88,-3510.03,0.5,400,22
55,dss,is1,291.91,2341.2,0.5,400,22
56,is1,sse,50.41,467.13,0.5,400,22
57,is1,crps,66.8,594.83,0.5,400,22
58,is1,dss,-503.13,-3488.07,0.5,400,22
59,is1,is1,275.47,2321.44,0.5,400,22
60,sse,sse,50.28,472.89,0.5,400,22
61,sse,crps,68.3,596.83,0.5,400,22
62,sse,dss,-499.13,-3457.17,0.5,400,22
63,sse,is1,284.87,2352.17,0.5,400,22
64,crps,sse,50.08,466.11,0.8,400,22
65,crps,crps,66.01,588.97,0.8,400,22
66,crps,dss,-506.37,-3614.13,0.8,400,22
67,crps,is1,277.84,2290.08,0.8,400,22
68,dss,sse,53.17,467.17,0.8,400,22
69,dss,crps,73.54,613.13,0.8,400,22
70,dss,dss,-472.45,-3474.08,0.8,400,22
71,dss,is1,306.06,2435.63,0.8,400,22
72,is1,sse,50.89,463.22,0.8,400,22
73,is1,crps,67.89,586.71,0.8,400,22
74,is1,dss,-495.98,-3540.9,0.8,400,22
75,is1,is1,279.75,2314.84,0.8,400,22
76,sse,sse,50.76,466.75,0.8,400,22
77,sse,crps,69.26,594.8,0.8,400,22
78,sse,dss,-474.07,-3495.9,0.8,400,22
79,sse,is1,287.78,2336.48,0.8,400,22
