,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,48.67,638.57,0.0,200,29
1,crps,crps,45.88,474.81,0.0,200,29
2,crps,dss,-162.03,-546.49,0.0,200,29
3,crps,is1,614.29,5348.01,0.0,200,29
4,dss,sse,49.27,631.52,0.0,200,29
5,dss,crps,46.46,471.02,0.0,200,29
6,dss,dss,-165.54,-547.32,0.0,200,29
7,dss,is1,617.57,5354.72,0.0,200,29
8,is1,sse,48.26,646.94,0.0,200,29
9,is1,crps,45.51,481.47,0.0,200,29
10,is1,dss,-161.39,-319.89,0.0,200,29
11,is1,is1,611.91,5352.31,0.0,200,29
12,sse,sse,48.21,646.87,0.0,200,29
13,sse,crps,45.68,479.72,0.0,200,29
14,sse,dss,-160.27,-341.68,0.0,200,29
15,sse,is1,614.23,5363.07,0.0,200,29
16,crps,sse,52.42,642.87,0.1,200,29
17,crps,crps,48.43,468.36,0.1,200,29
18,crps,dss,-120.42,-80.97,0.1,200,29
19,crps,is1,622.34,5311.71,0.1,200,29
20,dss,sse,51.14,625.47,0.1,200,29
21,dss,crps,47.84,463.16,0.1,200,29
22,dss,dss,-148.0,-371.89,0.1,200,29
23,dss,is1,621.78,5313.21,0.1,200,29
24,is1,sse,52.42,642.87,0.1,200,29
25,is1,crps,48.43,468.36,0.1,200,29
26,is1,dss,-120.42,-80.97,0.1,200,29
27,is1,is1,622.34,5311.71,0.1,200,29
28,sse,sse,52.42,642.87,0.1,200,29
29,sse,crps,48.43,468.36,0.1,200,29
30,sse,dss,-120.42,-80.97,0.1,200,29
31,sse,is1,622.34,5311.71,0.1,200,29
32,crps,sse,178.04,1569.9,0.3,200,29
33,crps,crps,96.46,818.17,0.3,200,29
34,crps,dss,79.54,782.35,0.3,200,29
35,crps,is1,751.56,6093.2,0.3,200,29
36,dss,sse,51.14,625.47,0.3,200,29
37,dss,crps,47.84,463.16,0.3,200,29
38,dss,dss,-148.0,-371.89,0.3,200,29
39,dss,is1,621.78,5313.21,0.3,200,29
40,is1,sse,52.42,642.87,0.3,200,29
41,is1,crps,48.43,468.36,0.3,200,29
42,is1,dss,-120.42,-80.97,0.3,200,29
43,is1,is1,622.34,5311.71,0.3,200,29
44,sse,sse,178.04,1569.9,0.3,200,29
45,sse,crps,96.46,818.17,0.3,200,29
46,sse,dss,79.54,782.35,0.3,200,29
47,sse,is1,751.56,6093.2,0.3,200,29
48,crps,sse,178.04,1569.9,0.5,200,29
49,crps,crps,96.46,818.17,0.5,200,29
50,crps,dss,79.54,782.35,0.5,200,29
51,crps,is1,751.56,6093.2,0.5,200,29
52,dss,sse,178.04,1569.9,0.5,200,29
53,dss,crps,96.46,818.17,0.5,200,29
54,dss,dss,79.54,782.35,0.5,200,29
55,dss,is1,751.56,6093.2,0.5,200,29
56,is1,sse,178.04,1569.9,0.5,200,29
57,is1,crps,96.46,818.17,0.5,200,29
58,is1,dss,79.54,782.35,0.5,200,29
59,is1,is1,751.56,6093.2,0.5,200,29
60,sse,sse,178.04,1569.9,0.5,200,29
61,sse,crps,96.46,818.17,0.5,200,29
62,sse,dss,79.54,782.35,0.5,200,29
63,sse,is1,751.56,6093.2,0.5,200,29
64,crps,sse,178.04,1569.9,0.8,200,29
65,crps,crps,96.46,818.17,0.8,200,29
66,crps,dss,79.54,782.35,0.8,200,29
67,crps,is1,751.56,6093.2,0.8,200,29
68,dss,sse,178.04,1569.9,0.8,200,29
69,dss,crps,96.46,818.17,0.8,200,29
70,dss,dss,79.54,782.35,0.8,200,29
71,dss,is1,751.56,6093.2,0.8,200,29
72,is1,sse,178.04,1569.9,0.8,200,29
73,is1,crps,96.46,818.17,0.8,200,29
74,is1,dss,79.54,782.35,0.8,200,29
75,is1,is1,751.56,6093.2,0.8,200,29
76,sse,sse,178.04,1569.9,0.8,200,29
77,sse,crps,96.46,818.17,0.8,200,29
78,sse,dss,79.54,782.35,0.8,200,29
79,sse,is1,751.56,6093.2,0.8,200,29
