,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,62.6,640.4,0.0,200,53
1,crps,crps,50.19,471.39,0.0,200,53
2,crps,dss,-119.43,-451.85,0.0,200,53
3,crps,is1,624.08,5236.29,0.0,200,53
4,dss,sse,88.17,903.74,0.0,200,53
5,dss,crps,56.49,531.59,0.0,200,53
6,dss,dss,-121.95,-230.51,0.0,200,53
7,dss,is1,635.42,5270.66,0.0,200,53
8,is1,sse,64.15,652.33,0.0,200,53
9,is1,crps,50.77,472.5,0.0,200,53
10,is1,dss,-83.67,-178.47,0.0,200,53
11,is1,is1,623.54,5217.97,0.0,200,53
12,sse,sse,67.08,724.56,0.0,200,53
13,sse,crps,52.65,495.85,0.0,200,53
14,sse,dss,-115.8,-430.64,0.0,200,53
15,sse,is1,629.29,5217.9,0.0,200,53
16,crps,sse,66.4,651.35,0.1,200,53
17,crps,crps,52.66,459.27,0.1,200,53
18,crps,dss,-38.82,138.38,0.1,200,53
19,crps,is1,629.1,5184.78,0.1,200,53
20,dss,sse,88.6,899.51,0.1,200,53
21,dss,crps,57.05,526.47,0.1,200,53
22,dss,dss,-118.71,-277.91,0.1,200,53
23,dss,is1,635.75,5253.99,0.1,200,53
24,is1,sse,66.4,651.35,0.1,200,53
25,is1,crps,52.66,459.27,0.1,200,53
26,is1,dss,-38.82,138.38,0.1,200,53
27,is1,is1,629.1,5184.78,0.1,200,53
28,sse,sse,74.53,859.38,0.1,200,53
29,sse,crps,55.99,532.72,0.1,200,53
30,sse,dss,-0.27,779.1,0.1,200,53
31,sse,is1,631.75,5209.43,0.1,200,53
32,crps,sse,204.69,1656.93,0.3,200,53
33,crps,crps,103.82,833.41,0.3,200,53
34,crps,dss,192.23,1573.93,0.3,200,53
35,crps,is1,748.07,6041.82,0.3,200,53
36,dss,sse,89.8,943.9,0.3,200,53
37,dss,crps,57.7,540.1,0.3,200,53
38,dss,dss,-101.85,423.63,0.3,200,53
39,dss,is1,636.56,5259.49,0.3,200,53
40,is1,sse,204.69,1656.93,0.3,200,53
41,is1,crps,103.82,833.41,0.3,200,53
42,is1,dss,192.23,1573.93,0.3,200,53
43,is1,is1,748.07,6041.82,0.3,200,53
44,sse,sse,204.69,1656.93,0.3,200,53
45,sse,crps,103.82,833.41,0.3,200,53
46,sse,dss,192.23,1573.93,0.3,200,53
47,sse,is1,748.07,6041.82,0.3,200,53
48,crps,sse,204.69,1656.93,0.5,200,53
49,crps,crps,103.82,833.41,0.5,200,53
50,crps,dss,192.23,1573.93,0.5,200,53
51,crps,is1,748.07,6041.82,0.5,200,53
52,dss,sse,267.42,2103.8,0.5,200,53
53,dss,crps,119.66,942.32,0.5,200,53
54,dss,dss,166.07,1259.51,0.5,200,53
55,dss,is1,806.28,6481.6,0.5,200,53
56,is1,sse,204.69,1656.93,0.5,200,53
57,is1,crps,103.82,833.41,0.5,200,53
58,is1,dss,192.23,1573.93,0.5,200,53
59,is1,is1,748.07,6041.82,0.5,200,53
60,sse,sse,204.69,1656.93,0.5,200,53
61,sse,crps,103.82,833.41,0.5,200,53
62,sse,dss,192.23,1573.93,0.5,200,53
63,sse,is1,748.07,6041.82,0.5,200,53
64,crps,sse,204.69,1656.93,0.8,200,53
65,crps,crps,103.82,833.41,0.8,200,53
66,crps,dss,192.23,1573.93,0.8,200,53
67,crps,is1,748.07,6041.82,0.8,200,53
68,dss,sse,267.42,2103.8,0.8,200,53
69,dss,crps,119.66,942.32,0.8,200,53
70,dss,dss,166.07,1259.51,0.8,200,53
71,dss,is1,806.28,6481.6,0.8,200,53
72,is1,sse,204.69,1656.93,0.8,200,53
73,is1,crps,103.82,833.41,0.8,200,53
74,is1,dss,192.23,1573.93,0.8,200,53
75,is1,is1,748.07,6041.82,0.8,200,53
76,sse,sse,204.69,1656.93,0.8,200,53
77,sse,crps,103.82,833.41,0.8,200,53
78,sse,dss,192.23,1573.93,0.8,200,53
79,sse,is1,748.07,6041.82,0.8,200,53
