,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,28.41,498.78,0.0,200,27
1,crps,crps,35.65,621.03,0.0,200,27
2,crps,dss,-236.87,-3439.75,0.0,200,27
3,crps,is1,145.54,2341.39,0.0,200,27
4,dss,sse,28.83,494.5,0.0,200,27
5,dss,crps,35.71,626.03,0.0,200,27
6,dss,dss,-246.99,-3246.66,0.0,200,27
7,dss,is1,145.81,2371.72,0.0,200,27
8,is1,sse,29.82,473.83,0.0,200,27
9,is1,crps,36.64,604.06,0.0,200,27
10,is1,dss,-229.39,-3541.44,0.0,200,27
11,is1,is1,144.53,2387.09,0.0,200,27
12,sse,sse,28.88,491.91,0.0,200,27
13,sse,crps,35.96,616.02,0.0,200,27
14,sse,dss,-236.84,-3423.31,0.0,200,27
15,sse,is1,145.6,2360.2,0.0,200,27
16,crps,sse,28.41,498.78,0.1,200,27
17,crps,crps,35.65,621.03,0.1,200,27
18,crps,dss,-236.87,-3439.75,0.1,200,27
19,crps,is1,145.54,2341.39,0.1,200,27
20,dss,sse,28.91,495.15,0.1,200,27
21,dss,crps,36.11,626.68,0.1,200,27
22,dss,dss,-246.14,-3240.24,0.1,200,27
23,dss,is1,146.77,2388.41,0.1,200,27
24,is1,sse,29.82,473.83,0.1,200,27
25,is1,crps,36.64,604.06,0.1,200,27
26,is1,dss,-229.39,-3541.44,0.1,200,27
27,is1,is1,144.53,2387.09,0.1,200,27
28,sse,sse,29.01,489.08,0.1,200,27
29,sse,crps,36.62,606.61,0.1,200,27
30,sse,dss,-234.11,-3463.34,0.1,200,27
31,sse,is1,147.39,2360.02,0.1,200,27
32,crps,sse,28.46,498.37,0.3,200,27
33,crps,crps,35.89,618.18,0.3,200,27
34,crps,dss,-236.43,-3443.85,0.3,200,27
35,crps,is1,147.19,2335.57,0.3,200,27
36,dss,sse,30.3,474.67,0.3,200,27
37,dss,crps,38.85,604.57,0.3,200,27
38,dss,dss,-228.85,-3522.0,0.3,200,27
39,dss,is1,155.93,2383.07,0.3,200,27
40,is1,sse,29.99,468.07,0.3,200,27
41,is1,crps,37.21,591.5,0.3,200,27
42,is1,dss,-225.9,-3619.62,0.3,200,27
43,is1,is1,146.69,2325.48,0.3,200,27
44,sse,sse,29.33,491.91,0.3,200,27
45,sse,crps,38.08,619.91,0.3,200,27
46,sse,dss,-230.63,-3447.05,0.3,200,27
47,sse,is1,155.02,2425.53,0.3,200,27
48,crps,sse,28.46,498.37,0.5,200,27
49,crps,crps,35.89,618.18,0.5,200,27
50,crps,dss,-236.43,-3443.85,0.5,200,27
51,crps,is1,147.19,2335.57,0.5,200,27
52,dss,sse,30.3,474.67,0.5,200,27
53,dss,crps,38.85,604.57,0.5,200,27
54,dss,dss,-228.85,-3522.0,0.5,200,27
55,dss,is1,155.93,2383.07,0.5,200,27
56,is1,sse,30.23,465.92,0.5,200,27
57,is1,crps,37.46,588.65,0.5,200,27
58,is1,dss,-221.93,-3636.92,0.5,200,27
59,is1,is1,147.52,2324.5,0.5,200,27
60,sse,sse,29.33,491.91,0.5,200,27
61,sse,crps,38.08,619.91,0.5,200,27
62,sse,dss,-230.63,-3447.05,0.5,200,27
63,sse,is1,155.02,2425.53,0.5,200,27
64,crps,sse,28.7,496.22,0.8,200,27
65,crps,crps,36.14,615.34,0.8,200,27
66,crps,dss,-232.46,-3461.16,0.8,200,27
67,crps,is1,148.02,2334.59,0.8,200,27
68,dss,sse,31.13,470.02,0.8,200,27
69,dss,crps,40.27,620.75,0.8,200,27
70,dss,dss,-203.81,-3390.86,0.8,200,27
71,dss,is1,163.39,2461.94,0.8,200,27
72,is1,sse,30.23,465.83,0.8,200,27
73,is1,crps,37.64,585.95,0.8,200,27
74,is1,dss,-221.88,-3636.31,0.8,200,27
75,is1,is1,148.7,2315.6,0.8,200,27
76,sse,sse,31.13,470.02,0.8,200,27
77,sse,crps,40.27,620.75,0.8,200,27
78,sse,dss,-203.81,-3390.86,0.8,200,27
79,sse,is1,163.39,2461.94,0.8,200,27
