,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,54.93,477.73,0.0,400,1
1,crps,crps,66.78,592.62,0.0,400,1
2,crps,dss,-498.61,-3622.67,0.0,400,1
3,crps,is1,263.19,2306.23,0.0,400,1
4,dss,sse,56.55,464.89,0.0,400,1
5,dss,crps,68.07,585.3,0.0,400,1
6,dss,dss,-498.07,-3614.61,0.0,400,1
7,dss,is1,265.72,2312.26,0.0,400,1
8,is1,sse,56.61,472.76,0.0,400,1
9,is1,crps,67.44,590.21,0.0,400,1
10,is1,dss,-500.17,-3616.39,0.0,400,1
11,is1,is1,258.51,2319.5,0.0,400,1
12,sse,sse,53.73,481.63,0.0,400,1
13,sse,crps,66.74,593.77,0.0,400,1
14,sse,dss,-498.33,-3602.17,0.0,400,1
15,sse,is1,264.79,2333.38,0.0,400,1
16,crps,sse,54.93,477.73,0.1,400,1
17,crps,crps,66.78,592.62,0.1,400,1
18,crps,dss,-498.61,-3622.67,0.1,400,1
19,crps,is1,263.19,2306.23,0.1,400,1
20,dss,sse,57.2,464.87,0.1,400,1
21,dss,crps,69.35,587.91,0.1,400,1
22,dss,dss,-491.34,-3594.52,0.1,400,1
23,dss,is1,269.48,2321.23,0.1,400,1
24,is1,sse,56.82,471.9,0.1,400,1
25,is1,crps,67.82,587.86,0.1,400,1
26,is1,dss,-498.06,-3624.96,0.1,400,1
27,is1,is1,259.95,2320.49,0.1,400,1
28,sse,sse,53.81,484.12,0.1,400,1
29,sse,crps,67.53,601.69,0.1,400,1
30,sse,dss,-491.7,-3434.14,0.1,400,1
31,sse,is1,268.26,2390.57,0.1,400,1
32,crps,sse,55.34,475.27,0.3,400,1
33,crps,crps,67.3,589.96,0.3,400,1
34,crps,dss,-494.05,-3644.82,0.3,400,1
35,crps,is1,264.5,2290.97,0.3,400,1
36,dss,sse,58.4,465.91,0.3,400,1
37,dss,crps,72.9,606.9,0.3,400,1
38,dss,dss,-473.43,-3440.92,0.3,400,1
39,dss,is1,287.06,2423.16,0.3,400,1
40,is1,sse,57.16,468.74,0.3,400,1
41,is1,crps,68.29,583.91,0.3,400,1
42,is1,dss,-487.45,-3691.67,0.3,400,1
43,is1,is1,262.38,2308.49,0.3,400,1
44,sse,sse,54.05,483.98,0.3,400,1
45,sse,crps,67.82,601.32,0.3,400,1
46,sse,dss,-489.36,-3435.55,0.3,400,1
47,sse,is1,268.88,2387.47,0.3,400,1
48,crps,sse,57.48,459.87,0.5,400,1
49,crps,crps,68.91,577.59,0.5,400,1
50,crps,dss,-482.64,-3728.6,0.5,400,1
51,crps,is1,266.44,2286.22,0.5,400,1
52,dss,sse,58.42,465.07,0.5,400,1
53,dss,crps,72.95,606.63,0.5,400,1
54,dss,dss,-467.94,-3496.77,0.5,400,1
55,dss,is1,287.07,2423.14,0.5,400,1
56,is1,sse,57.16,468.74,0.5,400,1
57,is1,crps,68.29,583.91,0.5,400,1
58,is1,dss,-487.45,-3691.67,0.5,400,1
59,is1,is1,262.38,2308.49,0.5,400,1
60,sse,sse,54.05,483.98,0.5,400,1
61,sse,crps,67.82,601.32,0.5,400,1
62,sse,dss,-489.36,-3435.55,0.5,400,1
63,sse,is1,268.88,2387.47,0.5,400,1
64,crps,sse,57.48,459.87,0.8,400,1
65,crps,crps,68.91,577.59,0.8,400,1
66,crps,dss,-482.64,-3728.6,0.8,400,1
67,crps,is1,266.44,2286.22,0.8,400,1
68,dss,sse,58.42,465.07,0.8,400,1
69,dss,crps,72.95,606.63,0.8,400,1
70,dss,dss,-467.94,-3496.77,0.8,400,1
71,dss,is1,287.07,2423.14,0.8,400,1
72,is1,sse,57.41,460.42,0.8,400,1
73,is1,crps,68.73,578.39,0.8,400,1
74,is1,dss,-483.88,-3724.7,0.8,400,1
75,is1,is1,264.05,2292.96,0.8,400,1
76,sse,sse,57.72,467.32,0.8,400,1
77,sse,crps,73.01,609.75,0.8,400,1
78,sse,dss,-444.17,-3285.76,0.8,400,1
79,sse,is1,286.05,2442.67,0.8,400,1
