,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,117.05,487.99,0.0,800,62
1,crps,crps,140.79,593.95,0.0,800,62
2,crps,dss,-910.0,-3520.87,0.0,800,62
3,crps,is1,579.03,2292.47,0.0,800,62
4,dss,sse,117.66,482.0,0.0,800,62
5,dss,crps,142.59,593.79,0.0,800,62
6,dss,dss,-964.24,-3483.57,0.0,800,62
7,dss,is1,586.53,2310.8,0.0,800,62
8,is1,sse,114.16,491.86,0.0,800,62
9,is1,crps,140.34,595.26,0.0,800,62
10,is1,dss,-925.08,-3491.0,0.0,800,62
11,is1,is1,574.5,2317.44,0.0,800,62
12,sse,sse,114.82,493.03,0.0,800,62
13,sse,crps,143.25,612.2,0.0,800,62
14,sse,dss,-951.13,-3325.29,0.0,800,62
15,sse,is1,586.02,2394.56,0.0,800,62
16,crps,sse,117.11,487.81,0.1,800,62
17,crps,crps,140.91,593.66,0.1,800,62
18,crps,dss,-909.43,-3522.63,0.1,800,62
19,crps,is1,579.81,2293.61,0.1,800,62
20,dss,sse,117.68,481.54,0.1,800,62
21,dss,crps,142.78,593.26,0.1,800,62
22,dss,dss,-963.03,-3497.63,0.1,800,62
23,dss,is1,586.75,2309.84,0.1,800,62
24,is1,sse,114.16,491.86,0.1,800,62
25,is1,crps,140.34,595.26,0.1,800,62
26,is1,dss,-925.08,-3491.0,0.1,800,62
27,is1,is1,574.5,2317.44,0.1,800,62
28,sse,sse,114.82,493.03,0.1,800,62
29,sse,crps,143.25,612.2,0.1,800,62
30,sse,dss,-951.13,-3325.29,0.1,800,62
31,sse,is1,586.02,2394.56,0.1,800,62
32,crps,sse,117.34,486.98,0.3,800,62
33,crps,crps,141.49,592.43,0.3,800,62
34,crps,dss,-906.26,-3545.13,0.3,800,62
35,crps,is1,584.15,2287.23,0.3,800,62
36,dss,sse,122.41,471.43,0.3,800,62
37,dss,crps,151.88,609.99,0.3,800,62
38,dss,dss,-912.86,-3396.93,0.3,800,62
39,dss,is1,618.45,2443.08,0.3,800,62
40,is1,sse,114.95,488.77,0.3,800,62
41,is1,crps,141.4,591.82,0.3,800,62
42,is1,dss,-904.44,-3538.2,0.3,800,62
43,is1,is1,580.28,2308.48,0.3,800,62
44,sse,sse,116.71,496.59,0.3,800,62
45,sse,crps,149.36,630.92,0.3,800,62
46,sse,dss,-872.17,-3138.45,0.3,800,62
47,sse,is1,618.64,2502.91,0.3,800,62
48,crps,sse,117.34,486.98,0.5,800,62
49,crps,crps,141.49,592.43,0.5,800,62
50,crps,dss,-906.26,-3545.13,0.5,800,62
51,crps,is1,584.15,2287.23,0.5,800,62
52,dss,sse,122.41,471.43,0.5,800,62
53,dss,crps,151.88,609.99,0.5,800,62
54,dss,dss,-912.86,-3396.93,0.5,800,62
55,dss,is1,618.45,2443.08,0.5,800,62
56,is1,sse,122.05,460.57,0.5,800,62
57,is1,crps,145.43,578.12,0.5,800,62
58,is1,dss,-877.91,-3647.77,0.5,800,62
59,is1,is1,589.26,2281.54,0.5,800,62
60,sse,sse,119.38,487.94,0.5,800,62
61,sse,crps,152.02,624.97,0.5,800,62
62,sse,dss,-818.24,-3219.85,0.5,800,62
63,sse,is1,625.49,2478.4,0.5,800,62
64,crps,sse,118.14,482.5,0.8,800,62
65,crps,crps,142.33,588.29,0.8,800,62
66,crps,dss,-898.82,-3576.18,0.8,800,62
67,crps,is1,590.77,2271.43,0.8,800,62
68,dss,sse,124.29,467.77,0.8,800,62
69,dss,crps,156.76,621.06,0.8,800,62
70,dss,dss,-820.67,-3297.72,0.8,800,62
71,dss,is1,643.65,2490.59,0.8,800,62
72,is1,sse,122.28,459.3,0.8,800,62
73,is1,crps,145.82,576.49,0.8,800,62
74,is1,dss,-874.03,-3661.23,0.8,800,62
75,is1,is1,593.15,2266.95,0.8,800,62
76,sse,sse,124.21,474.26,0.8,800,62
77,sse,crps,157.92,627.76,0.8,800,62
78,sse,dss,-766.49,-3112.18,0.8,800,62
79,sse,is1,652.63,2527.79,0.8,800,62
