,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,421.85,410.55,0.0,1600,91
1,crps,crps,398.35,393.93,0.0,1600,91
2,crps,dss,-1176.12,-1226.13,0.0,1600,91
3,crps,is1,5004.7,5117.13,0.0,1600,91
4,dss,sse,490.72,480.63,0.0,1600,91
5,dss,crps,425.8,424.59,0.0,1600,91
6,dss,dss,-954.37,-815.28,0.0,1600,91
7,dss,is1,5096.04,5176.36,0.0,1600,91
8,is1,sse,422.08,410.75,0.0,1600,91
9,is1,crps,399.12,394.39,0.0,1600,91
10,is1,dss,-1175.06,-1217.85,0.0,1600,91
11,is1,is1,4999.7,5118.41,0.0,1600,91
12,sse,sse,421.88,417.5,0.0,1600,91
13,sse,crps,398.91,396.76,0.0,1600,91
14,sse,dss,-1176.37,-1201.24,0.0,1600,91
15,sse,is1,5004.29,5115.16,0.0,1600,91
16,crps,sse,473.34,421.27,0.1,1600,91
17,crps,crps,418.77,397.13,0.1,1600,91
18,crps,dss,-789.96,-992.88,0.1,1600,91
19,crps,is1,5037.81,5102.3,0.1,1600,91
20,dss,sse,492.31,480.25,0.1,1600,91
21,dss,crps,428.02,423.54,0.1,1600,91
22,dss,dss,-940.02,-823.4,0.1,1600,91
23,dss,is1,5101.45,5178.5,0.1,1600,91
24,is1,sse,681.54,595.75,0.1,1600,91
25,is1,crps,464.99,434.98,0.1,1600,91
26,is1,dss,112.92,-94.38,0.1,1600,91
27,is1,is1,5051.95,5118.19,0.1,1600,91
28,sse,sse,454.93,472.48,0.1,1600,91
29,sse,crps,413.07,417.09,0.1,1600,91
30,sse,dss,-899.78,-816.62,0.1,1600,91
31,sse,is1,5028.38,5131.88,0.1,1600,91
32,crps,sse,1712.68,1657.34,0.3,1600,91
33,crps,crps,852.7,831.96,0.3,1600,91
34,crps,dss,1673.01,1585.34,0.3,1600,91
35,crps,is1,5939.74,6042.55,0.3,1600,91
36,dss,sse,492.31,480.25,0.3,1600,91
37,dss,crps,428.02,423.54,0.3,1600,91
38,dss,dss,-940.02,-823.4,0.3,1600,91
39,dss,is1,5101.45,5178.5,0.3,1600,91
40,is1,sse,1712.68,1657.34,0.3,1600,91
41,is1,crps,852.7,831.96,0.3,1600,91
42,is1,dss,1673.01,1585.34,0.3,1600,91
43,is1,is1,5939.74,6042.55,0.3,1600,91
44,sse,sse,1712.68,1657.34,0.3,1600,91
45,sse,crps,852.7,831.96,0.3,1600,91
46,sse,dss,1673.01,1585.34,0.3,1600,91
47,sse,is1,5939.74,6042.55,0.3,1600,91
48,crps,sse,1712.68,1657.34,0.5,1600,91
49,crps,crps,852.7,831.96,0.5,1600,91
50,crps,dss,1673.01,1585.34,0.5,1600,91
51,crps,is1,5939.74,6042.55,0.5,1600,91
52,dss,sse,2118.18,2066.38,0.5,1600,91
53,dss,crps,951.27,931.77,0.5,1600,91
54,dss,dss,1335.34,1226.99,0.5,1600,91
55,dss,is1,6381.22,6454.66,0.5,1600,91
56,is1,sse,1712.68,1657.34,0.5,1600,91
57,is1,crps,852.7,831.96,0.5,1600,91
58,is1,dss,1673.01,1585.34,0.5,1600,91
59,is1,is1,5939.74,6042.55,0.5,1600,91
60,sse,sse,1712.68,1657.34,0.5,1600,91
61,sse,crps,852.7,831.96,0.5,1600,91
62,sse,dss,1673.01,1585.34,0.5,1600,91
63,sse,is1,5939.74,6042.55,0.5,1600,91
64,crps,sse,1712.68,1657.34,0.8,1600,91
65,crps,crps,852.7,831.96,0.8,1600,91
66,crps,dss,1673.01,1585.34,0.8,1600,91
67,crps,is1,5939.74,6042.55,0.8,1600,91
68,dss,sse,2118.18,2066.38,0.8,1600,91
69,dss,crps,951.27,931.77,0.8,1600,91
70,dss,dss,1335.34,1226.99,0.8,1600,91
71,dss,is1,6381.22,6454.66,0.8,1600,91
72,is1,sse,1712.68,1657.34,0.8,1600,91
73,is1,crps,852.7,831.96,0.8,1600,91
74,is1,dss,1673.01,1585.34,0.8,1600,91
75,is1,is1,5939.74,6042.55,0.8,1600,91
76,sse,sse,1712.68,1657.34,0.8,1600,91
77,sse,crps,852.7,831.96,0.8,1600,91
78,sse,dss,1673.01,1585.34,0.8,1600,91
79,sse,is1,5939.74,6042.55,0.8,1600,91
