,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,129.0,669.79,0.0,400,82
1,crps,crps,99.18,473.92,0.0,400,82
2,crps,dss,-325.57,-835.69,0.0,400,82
3,crps,is1,1275.27,5230.63,0.0,400,82
4,dss,sse,152.25,761.88,0.0,400,82
5,dss,crps,108.17,500.36,0.0,400,82
6,dss,dss,-254.93,-535.93,0.0,400,82
7,dss,is1,1321.65,5426.78,0.0,400,82
8,is1,sse,148.54,610.97,0.0,400,82
9,is1,crps,103.76,456.44,0.0,400,82
10,is1,dss,-167.19,-295.28,0.0,400,82
11,is1,is1,1277.99,5161.47,0.0,400,82
12,sse,sse,128.43,676.65,0.0,400,82
13,sse,crps,99.2,475.41,0.0,400,82
14,sse,dss,-327.29,-825.51,0.0,400,82
15,sse,is1,1275.43,5235.05,0.0,400,82
16,crps,sse,139.19,689.16,0.1,400,82
17,crps,crps,104.82,474.52,0.1,400,82
18,crps,dss,-244.64,-354.92,0.1,400,82
19,crps,is1,1289.0,5166.95,0.1,400,82
20,dss,sse,155.3,741.6,0.1,400,82
21,dss,crps,110.13,489.73,0.1,400,82
22,dss,dss,-241.26,-589.0,0.1,400,82
23,dss,is1,1327.7,5401.37,0.1,400,82
24,is1,sse,174.69,617.69,0.1,400,82
25,is1,crps,113.76,449.28,0.1,400,82
26,is1,dss,36.6,20.34,0.1,400,82
27,is1,is1,1293.88,5111.36,0.1,400,82
28,sse,sse,139.19,689.16,0.1,400,82
29,sse,crps,104.82,474.52,0.1,400,82
30,sse,dss,-244.64,-354.92,0.1,400,82
31,sse,is1,1289.0,5166.95,0.1,400,82
32,crps,sse,424.04,1827.96,0.3,400,82
33,crps,crps,210.66,875.91,0.3,400,82
34,crps,dss,220.28,1020.3,0.3,400,82
35,crps,is1,1562.6,6276.57,0.3,400,82
36,dss,sse,424.04,1827.96,0.3,400,82
37,dss,crps,210.66,875.91,0.3,400,82
38,dss,dss,220.28,1020.3,0.3,400,82
39,dss,is1,1562.6,6276.57,0.3,400,82
40,is1,sse,313.81,1123.34,0.3,400,82
41,is1,crps,146.19,562.73,0.3,400,82
42,is1,dss,183.55,576.25,0.3,400,82
43,is1,is1,1332.84,5235.74,0.3,400,82
44,sse,sse,424.04,1827.96,0.3,400,82
45,sse,crps,210.66,875.91,0.3,400,82
46,sse,dss,220.28,1020.3,0.3,400,82
47,sse,is1,1562.6,6276.57,0.3,400,82
48,crps,sse,424.04,1827.96,0.5,400,82
49,crps,crps,210.66,875.91,0.5,400,82
50,crps,dss,220.28,1020.3,0.5,400,82
51,crps,is1,1562.6,6276.57,0.5,400,82
52,dss,sse,424.04,1827.96,0.5,400,82
53,dss,crps,210.66,875.91,0.5,400,82
54,dss,dss,220.28,1020.3,0.5,400,82
55,dss,is1,1562.6,6276.57,0.5,400,82
56,is1,sse,544.25,2113.41,0.5,400,82
57,is1,crps,235.57,931.72,0.5,400,82
58,is1,dss,517.26,2035.5,0.5,400,82
59,is1,is1,1543.27,6115.14,0.5,400,82
60,sse,sse,424.04,1827.96,0.5,400,82
61,sse,crps,210.66,875.91,0.5,400,82
62,sse,dss,220.28,1020.3,0.5,400,82
63,sse,is1,1562.6,6276.57,0.5,400,82
64,crps,sse,424.04,1827.96,0.8,400,82
65,crps,crps,210.66,875.91,0.8,400,82
66,crps,dss,220.28,1020.3,0.8,400,82
67,crps,is1,1562.6,6276.57,0.8,400,82
68,dss,sse,424.04,1827.96,0.8,400,82
69,dss,crps,210.66,875.91,0.8,400,82
70,dss,dss,220.28,1020.3,0.8,400,82
71,dss,is1,1562.6,6276.57,0.8,400,82
72,is1,sse,544.25,2113.41,0.8,400,82
73,is1,crps,235.57,931.72,0.8,400,82
74,is1,dss,517.26,2035.5,0.8,400,82
75,is1,is1,1543.27,6115.14,0.8,400,82
76,sse,sse,424.04,1827.96,0.8,400,82
77,sse,crps,210.66,875.91,0.8,400,82
78,sse,dss,220.28,1020.3,0.8,400,82
79,sse,is1,1562.6,6276.57,0.8,400,82
