,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,493.85,507.55,0.0,1600,84
1,crps,crps,416.91,426.29,0.0,1600,84
2,crps,dss,-963.74,-886.37,0.0,1600,84
3,crps,is1,5172.08,5201.25,0.0,1600,84
4,dss,sse,494.75,505.93,0.0,1600,84
5,dss,crps,417.91,425.06,0.0,1600,84
6,dss,dss,-966.46,-880.42,0.0,1600,84
7,dss,is1,5172.62,5202.66,0.0,1600,84
8,is1,sse,528.74,488.32,0.0,1600,84
9,is1,crps,431.66,425.72,0.0,1600,84
10,is1,dss,-744.46,-736.42,0.0,1600,84
11,is1,is1,5151.57,5142.01,0.0,1600,84
12,sse,sse,493.82,507.51,0.0,1600,84
13,sse,crps,417.08,425.81,0.0,1600,84
14,sse,dss,-964.04,-886.78,0.0,1600,84
15,sse,is1,5172.7,5201.17,0.0,1600,84
16,crps,sse,499.82,499.34,0.1,1600,84
17,crps,crps,420.08,422.11,0.1,1600,84
18,crps,dss,-937.21,-914.46,0.1,1600,84
19,crps,is1,5183.46,5191.54,0.1,1600,84
20,dss,sse,499.82,499.34,0.1,1600,84
21,dss,crps,420.08,422.11,0.1,1600,84
22,dss,dss,-937.21,-914.46,0.1,1600,84
23,dss,is1,5183.46,5191.54,0.1,1600,84
24,is1,sse,572.73,546.55,0.1,1600,84
25,is1,crps,450.19,446.84,0.1,1600,84
26,is1,dss,-618.63,-637.61,0.1,1600,84
27,is1,is1,5169.1,5149.95,0.1,1600,84
28,sse,sse,556.9,521.5,0.1,1600,84
29,sse,crps,438.91,430.08,0.1,1600,84
30,sse,dss,-592.45,-647.59,0.1,1600,84
31,sse,is1,5189.07,5190.55,0.1,1600,84
32,crps,sse,1846.83,1754.91,0.3,1600,84
33,crps,crps,874.0,858.8,0.3,1600,84
34,crps,dss,988.83,954.86,0.3,1600,84
35,crps,is1,6342.02,6224.25,0.3,1600,84
36,dss,sse,1846.83,1754.91,0.3,1600,84
37,dss,crps,874.0,858.8,0.3,1600,84
38,dss,dss,988.83,954.86,0.3,1600,84
39,dss,is1,6342.02,6224.25,0.3,1600,84
40,is1,sse,2024.26,1894.0,0.3,1600,84
41,is1,crps,905.56,883.22,0.3,1600,84
42,is1,dss,1973.34,1878.71,0.3,1600,84
43,is1,is1,6132.82,6077.48,0.3,1600,84
44,sse,sse,1846.83,1754.91,0.3,1600,84
45,sse,crps,874.0,858.8,0.3,1600,84
46,sse,dss,988.83,954.86,0.3,1600,84
47,sse,is1,6342.02,6224.25,0.3,1600,84
48,crps,sse,1846.83,1754.91,0.5,1600,84
49,crps,crps,874.0,858.8,0.5,1600,84
50,crps,dss,988.83,954.86,0.5,1600,84
51,crps,is1,6342.02,6224.25,0.5,1600,84
52,dss,sse,1846.83,1754.91,0.5,1600,84
53,dss,crps,874.0,858.8,0.5,1600,84
54,dss,dss,988.83,954.86,0.5,1600,84
55,dss,is1,6342.02,6224.25,0.5,1600,84
56,is1,sse,2024.26,1894.0,0.5,1600,84
57,is1,crps,905.56,883.22,0.5,1600,84
58,is1,dss,1973.34,1878.71,0.5,1600,84
59,is1,is1,6132.82,6077.48,0.5,1600,84
60,sse,sse,1846.83,1754.91,0.5,1600,84
61,sse,crps,874.0,858.8,0.5,1600,84
62,sse,dss,988.83,954.86,0.5,1600,84
63,sse,is1,6342.02,6224.25,0.5,1600,84
64,crps,sse,1846.83,1754.91,0.8,1600,84
65,crps,crps,874.0,858.8,0.8,1600,84
66,crps,dss,988.83,954.86,0.8,1600,84
67,crps,is1,6342.02,6224.25,0.8,1600,84
68,dss,sse,1846.83,1754.91,0.8,1600,84
69,dss,crps,874.0,858.8,0.8,1600,84
70,dss,dss,988.83,954.86,0.8,1600,84
71,dss,is1,6342.02,6224.25,0.8,1600,84
72,is1,sse,2024.26,1894.0,0.8,1600,84
73,is1,crps,905.56,883.22,0.8,1600,84
74,is1,dss,1973.34,1878.71,0.8,1600,84
75,is1,is1,6132.82,6077.48,0.8,1600,84
76,sse,sse,1846.83,1754.91,0.8,1600,84
77,sse,crps,874.0,858.8,0.8,1600,84
78,sse,dss,988.83,954.86,0.8,1600,84
79,sse,is1,6342.02,6224.25,0.8,1600,84
