,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,258.59,458.4,0.0,1600,99
1,crps,crps,290.48,573.68,0.0,1600,99
2,crps,dss,-1818.7,-3691.7,0.0,1600,99
3,crps,is1,1158.45,2250.5,0.0,1600,99
4,dss,sse,261.4,458.38,0.0,1600,99
5,dss,crps,292.99,573.24,0.0,1600,99
6,dss,dss,-1802.56,-3627.02,0.0,1600,99
7,dss,is1,1169.88,2255.51,0.0,1600,99
8,is1,sse,261.32,460.56,0.0,1600,99
9,is1,crps,293.52,576.22,0.0,1600,99
10,is1,dss,-1744.73,-3647.87,0.0,1600,99
11,is1,is1,1164.13,2275.62,0.0,1600,99
12,sse,sse,260.2,457.48,0.0,1600,99
13,sse,crps,298.78,587.9,0.0,1600,99
14,sse,dss,-1736.53,-3579.67,0.0,1600,99
15,sse,is1,1188.27,2314.32,0.0,1600,99
16,crps,sse,258.62,458.38,0.1,1600,99
17,crps,crps,290.59,573.68,0.1,1600,99
18,crps,dss,-1818.41,-3691.97,0.1,1600,99
19,crps,is1,1159.34,2250.39,0.1,1600,99
20,dss,sse,261.93,458.41,0.1,1600,99
21,dss,crps,295.04,576.07,0.1,1600,99
22,dss,dss,-1793.3,-3622.04,0.1,1600,99
23,dss,is1,1177.07,2269.16,0.1,1600,99
24,is1,sse,261.49,460.26,0.1,1600,99
25,is1,crps,293.81,575.83,0.1,1600,99
26,is1,dss,-1743.03,-3650.84,0.1,1600,99
27,is1,is1,1165.82,2275.63,0.1,1600,99
28,sse,sse,260.83,458.14,0.1,1600,99
29,sse,crps,302.1,593.05,0.1,1600,99
30,sse,dss,-1683.51,-3492.26,0.1,1600,99
31,sse,is1,1206.59,2345.85,0.1,1600,99
32,crps,sse,260.84,455.96,0.3,1600,99
33,crps,crps,293.26,572.75,0.3,1600,99
34,crps,dss,-1748.55,-3685.16,0.3,1600,99
35,crps,is1,1169.23,2254.22,0.3,1600,99
36,dss,sse,266.62,461.1,0.3,1600,99
37,dss,crps,306.74,595.28,0.3,1600,99
38,dss,dss,-1694.77,-3605.96,0.3,1600,99
39,dss,is1,1228.64,2361.07,0.3,1600,99
40,is1,sse,263.4,456.77,0.3,1600,99
41,is1,crps,296.26,574.8,0.3,1600,99
42,is1,dss,-1726.96,-3649.31,0.3,1600,99
43,is1,is1,1177.5,2262.29,0.3,1600,99
44,sse,sse,265.41,462.19,0.3,1600,99
45,sse,crps,309.01,599.96,0.3,1600,99
46,sse,dss,-1622.91,-3398.82,0.3,1600,99
47,sse,is1,1243.93,2380.51,0.3,1600,99
48,crps,sse,262.03,454.02,0.5,1600,99
49,crps,crps,294.05,571.35,0.5,1600,99
50,crps,dss,-1744.75,-3689.19,0.5,1600,99
51,crps,is1,1172.31,2251.94,0.5,1600,99
52,dss,sse,268.72,466.08,0.5,1600,99
53,dss,crps,319.67,619.67,0.5,1600,99
54,dss,dss,-1589.84,-3359.84,0.5,1600,99
55,dss,is1,1292.53,2472.12,0.5,1600,99
56,is1,sse,263.4,456.77,0.5,1600,99
57,is1,crps,296.26,574.8,0.5,1600,99
58,is1,dss,-1726.96,-3649.31,0.5,1600,99
59,is1,is1,1177.5,2262.29,0.5,1600,99
60,sse,sse,265.41,462.19,0.5,1600,99
61,sse,crps,309.01,599.96,0.5,1600,99
62,sse,dss,-1622.91,-3398.82,0.5,1600,99
63,sse,is1,1243.93,2380.51,0.5,1600,99
64,crps,sse,262.03,454.02,0.8,1600,99
65,crps,crps,294.05,571.35,0.8,1600,99
66,crps,dss,-1744.75,-3689.19,0.8,1600,99
67,crps,is1,1172.31,2251.94,0.8,1600,99
68,dss,sse,268.72,466.08,0.8,1600,99
69,dss,crps,319.67,619.67,0.8,1600,99
70,dss,dss,-1589.84,-3359.84,0.8,1600,99
71,dss,is1,1292.53,2472.12,0.8,1600,99
72,is1,sse,263.4,456.77,0.8,1600,99
73,is1,crps,296.26,574.8,0.8,1600,99
74,is1,dss,-1726.96,-3649.31,0.8,1600,99
75,is1,is1,1177.5,2262.29,0.8,1600,99
76,sse,sse,265.41,462.19,0.8,1600,99
77,sse,crps,309.01,599.96,0.8,1600,99
78,sse,dss,-1622.91,-3398.82,0.8,1600,99
79,sse,is1,1243.93,2380.51,0.8,1600,99
