,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,54.93,480.73,0.0,400,23
1,crps,crps,70.1,602.75,0.0,400,23
2,crps,dss,-490.94,-3472.72,0.0,400,23
3,crps,is1,285.42,2317.77,0.0,400,23
4,dss,sse,57.73,468.38,0.0,400,23
5,dss,crps,72.16,596.56,0.0,400,23
6,dss,dss,-484.69,-3630.04,0.0,400,23
7,dss,is1,288.98,2351.61,0.0,400,23
8,is1,sse,57.87,467.52,0.0,400,23
9,is1,crps,71.74,589.69,0.0,400,23
10,is1,dss,-478.92,-3667.37,0.0,400,23
11,is1,is1,281.83,2349.01,0.0,400,23
12,sse,sse,56.57,479.14,0.0,400,23
13,sse,crps,70.46,601.3,0.0,400,23
14,sse,dss,-492.4,-3523.08,0.0,400,23
15,sse,is1,287.13,2314.26,0.0,400,23
16,crps,sse,54.96,480.6,0.1,400,23
17,crps,crps,70.16,602.51,0.1,400,23
18,crps,dss,-490.66,-3474.0,0.1,400,23
19,crps,is1,285.69,2316.81,0.1,400,23
20,dss,sse,58.11,463.38,0.1,400,23
21,dss,crps,73.07,596.43,0.1,400,23
22,dss,dss,-480.95,-3680.04,0.1,400,23
23,dss,is1,291.33,2369.84,0.1,400,23
24,is1,sse,58.24,465.03,0.1,400,23
25,is1,crps,72.06,587.02,0.1,400,23
26,is1,dss,-476.77,-3684.38,0.1,400,23
27,is1,is1,282.35,2340.04,0.1,400,23
28,sse,sse,56.65,480.17,0.1,400,23
29,sse,crps,73.1,615.62,0.1,400,23
30,sse,dss,-460.01,-3451.32,0.1,400,23
31,sse,is1,298.59,2422.72,0.1,400,23
32,crps,sse,55.66,476.8,0.3,400,23
33,crps,crps,71.06,596.28,0.3,400,23
34,crps,dss,-482.99,-3519.98,0.3,400,23
35,crps,is1,287.09,2314.16,0.3,400,23
36,dss,sse,59.09,464.63,0.3,400,23
37,dss,crps,75.02,599.12,0.3,400,23
38,dss,dss,-467.59,-3680.73,0.3,400,23
39,dss,is1,300.88,2366.67,0.3,400,23
40,is1,sse,58.24,465.22,0.3,400,23
41,is1,crps,72.16,586.51,0.3,400,23
42,is1,dss,-476.7,-3683.46,0.3,400,23
43,is1,is1,282.64,2337.38,0.3,400,23
44,sse,sse,57.85,483.09,0.3,400,23
45,sse,crps,75.22,621.09,0.3,400,23
46,sse,dss,-441.98,-3375.62,0.3,400,23
47,sse,is1,308.88,2446.93,0.3,400,23
48,crps,sse,59.0,463.39,0.5,400,23
49,crps,crps,73.28,585.84,0.5,400,23
50,crps,dss,-465.89,-3653.66,0.5,400,23
51,crps,is1,288.55,2303.7,0.5,400,23
52,dss,sse,59.09,464.63,0.5,400,23
53,dss,crps,75.02,599.12,0.5,400,23
54,dss,dss,-467.59,-3680.73,0.5,400,23
55,dss,is1,300.88,2366.67,0.5,400,23
56,is1,sse,58.71,461.64,0.5,400,23
57,is1,crps,72.66,582.86,0.5,400,23
58,is1,dss,-472.01,-3719.26,0.5,400,23
59,is1,is1,284.83,2330.74,0.5,400,23
60,sse,sse,57.85,483.09,0.5,400,23
61,sse,crps,75.22,621.09,0.5,400,23
62,sse,dss,-441.98,-3375.62,0.5,400,23
63,sse,is1,308.88,2446.93,0.5,400,23
64,crps,sse,59.0,463.39,0.8,400,23
65,crps,crps,73.28,585.84,0.8,400,23
66,crps,dss,-465.89,-3653.66,0.8,400,23
67,crps,is1,288.55,2303.7,0.8,400,23
68,dss,sse,62.3,467.43,0.8,400,23
69,dss,crps,80.61,622.54,0.8,400,23
70,dss,dss,-404.25,-3374.45,0.8,400,23
71,dss,is1,322.38,2477.94,0.8,400,23
72,is1,sse,58.71,461.64,0.8,400,23
73,is1,crps,72.66,582.86,0.8,400,23
74,is1,dss,-472.01,-3719.26,0.8,400,23
75,is1,is1,284.83,2330.74,0.8,400,23
76,sse,sse,62.18,468.79,0.8,400,23
77,sse,crps,80.41,622.9,0.8,400,23
78,sse,dss,-402.06,-3318.58,0.8,400,23
79,sse,is1,322.45,2480.46,0.8,400,23
