,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,85.73,754.69,0.0,200,42
1,crps,crps,56.21,493.07,0.0,200,42
2,crps,dss,-118.34,-427.25,0.0,200,42
3,crps,is1,623.84,5232.95,0.0,200,42
4,dss,sse,104.37,804.56,0.0,200,42
5,dss,crps,60.19,505.0,0.0,200,42
6,dss,dss,-81.3,-462.34,0.0,200,42
7,dss,is1,633.9,5238.01,0.0,200,42
8,is1,sse,96.3,801.02,0.0,200,42
9,is1,crps,59.25,503.99,0.0,200,42
10,is1,dss,-77.13,-134.18,0.0,200,42
11,is1,is1,625.21,5230.87,0.0,200,42
12,sse,sse,85.73,754.69,0.0,200,42
13,sse,crps,56.21,493.07,0.0,200,42
14,sse,dss,-118.34,-427.25,0.0,200,42
15,sse,is1,623.84,5232.95,0.0,200,42
16,crps,sse,90.27,748.36,0.1,200,42
17,crps,crps,58.92,483.61,0.1,200,42
18,crps,dss,-95.86,-574.09,0.1,200,42
19,crps,is1,637.27,5242.56,0.1,200,42
20,dss,sse,105.42,798.82,0.1,200,42
21,dss,crps,60.99,499.21,0.1,200,42
22,dss,dss,-76.92,-493.53,0.1,200,42
23,dss,is1,635.65,5237.6,0.1,200,42
24,is1,sse,110.34,956.73,0.1,200,42
25,is1,crps,64.8,550.38,0.1,200,42
26,is1,dss,50.88,635.55,0.1,200,42
27,is1,is1,629.55,5230.59,0.1,200,42
28,sse,sse,90.27,748.36,0.1,200,42
29,sse,crps,58.92,483.61,0.1,200,42
30,sse,dss,-95.86,-574.09,0.1,200,42
31,sse,is1,637.27,5242.56,0.1,200,42
32,crps,sse,231.91,1787.61,0.3,200,42
33,crps,crps,110.28,860.53,0.3,200,42
34,crps,dss,229.22,1767.51,0.3,200,42
35,crps,is1,746.54,6062.02,0.3,200,42
36,dss,sse,256.49,2039.41,0.3,200,42
37,dss,crps,116.33,926.14,0.3,200,42
38,dss,dss,163.41,1203.01,0.3,200,42
39,dss,is1,790.56,6437.13,0.3,200,42
40,is1,sse,110.34,956.73,0.3,200,42
41,is1,crps,64.8,550.38,0.3,200,42
42,is1,dss,50.88,635.55,0.3,200,42
43,is1,is1,629.55,5230.59,0.3,200,42
44,sse,sse,231.91,1787.61,0.3,200,42
45,sse,crps,110.28,860.53,0.3,200,42
46,sse,dss,229.22,1767.51,0.3,200,42
47,sse,is1,746.54,6062.02,0.3,200,42
48,crps,sse,231.91,1787.61,0.5,200,42
49,crps,crps,110.28,860.53,0.5,200,42
50,crps,dss,229.22,1767.51,0.5,200,42
51,crps,is1,746.54,6062.02,0.5,200,42
52,dss,sse,256.49,2039.41,0.5,200,42
53,dss,crps,116.33,926.14,0.5,200,42
54,dss,dss,163.41,1203.01,0.5,200,42
55,dss,is1,790.56,6437.13,0.5,200,42
56,is1,sse,231.91,1787.61,0.5,200,42
57,is1,crps,110.28,860.53,0.5,200,42
58,is1,dss,229.22,1767.51,0.5,200,42
59,is1,is1,746.54,6062.02,0.5,200,42
60,sse,sse,231.91,1787.61,0.5,200,42
61,sse,crps,110.28,860.53,0.5,200,42
62,sse,dss,229.22,1767.51,0.5,200,42
63,sse,is1,746.54,6062.02,0.5,200,42
64,crps,sse,231.91,1787.61,0.8,200,42
65,crps,crps,110.28,860.53,0.8,200,42
66,crps,dss,229.22,1767.51,0.8,200,42
67,crps,is1,746.54,6062.02,0.8,200,42
68,dss,sse,256.49,2039.41,0.8,200,42
69,dss,crps,116.33,926.14,0.8,200,42
70,dss,dss,163.41,1203.01,0.8,200,42
71,dss,is1,790.56,6437.13,0.8,200,42
72,is1,sse,231.91,1787.61,0.8,200,42
73,is1,crps,110.28,860.53,0.8,200,42
74,is1,dss,229.22,1767.51,0.8,200,42
75,is1,is1,746.54,6062.02,0.8,200,42
76,sse,sse,231.91,1787.61,0.8,200,42
77,sse,crps,110.28,860.53,0.8,200,42
78,sse,dss,229.22,1767.51,0.8,200,42
79,sse,is1,746.54,6062.02,0.8,200,42
