,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,221.03,467.87,0.0,1600,52
1,crps,crps,279.6,580.0,0.0,1600,52
2,crps,dss,-1923.49,-3611.3,0.0,1600,52
3,crps,is1,1119.38,2300.06,0.0,1600,52
4,dss,sse,221.52,465.59,0.0,1600,52
5,dss,crps,280.27,580.24,0.0,1600,52
6,dss,dss,-1933.04,-3612.96,0.0,1600,52
7,dss,is1,1119.04,2286.73,0.0,1600,52
8,is1,sse,221.34,463.41,0.0,1600,52
9,is1,crps,279.27,579.64,0.0,1600,52
10,is1,dss,-1936.27,-3654.59,0.0,1600,52
11,is1,is1,1108.65,2305.39,0.0,1600,52
12,sse,sse,217.38,461.97,0.0,1600,52
13,sse,crps,280.79,583.28,0.0,1600,52
14,sse,dss,-1893.53,-3583.37,0.0,1600,52
15,sse,is1,1123.2,2294.68,0.0,1600,52
16,crps,sse,221.22,467.71,0.1,1600,52
17,crps,crps,280.16,579.35,0.1,1600,52
18,crps,dss,-1921.56,-3612.86,0.1,1600,52
19,crps,is1,1122.54,2298.88,0.1,1600,52
20,dss,sse,222.95,460.94,0.1,1600,52
21,dss,crps,282.38,577.69,0.1,1600,52
22,dss,dss,-1912.96,-3652.96,0.1,1600,52
23,dss,is1,1125.16,2285.12,0.1,1600,52
24,is1,sse,222.12,461.67,0.1,1600,52
25,is1,crps,280.62,577.09,0.1,1600,52
26,is1,dss,-1928.08,-3672.0,0.1,1600,52
27,is1,is1,1116.06,2290.67,0.1,1600,52
28,sse,sse,217.43,461.96,0.1,1600,52
29,sse,crps,280.91,583.25,0.1,1600,52
30,sse,dss,-1892.95,-3583.55,0.1,1600,52
31,sse,is1,1123.71,2295.83,0.1,1600,52
32,crps,sse,222.59,462.61,0.3,1600,52
33,crps,crps,282.24,576.02,0.3,1600,52
34,crps,dss,-1893.83,-3687.49,0.3,1600,52
35,crps,is1,1128.62,2284.06,0.3,1600,52
36,dss,sse,223.68,457.81,0.3,1600,52
37,dss,crps,283.24,574.77,0.3,1600,52
38,dss,dss,-1889.89,-3704.63,0.3,1600,52
39,dss,is1,1129.52,2262.97,0.3,1600,52
40,is1,sse,223.68,457.81,0.3,1600,52
41,is1,crps,283.24,574.77,0.3,1600,52
42,is1,dss,-1889.89,-3704.63,0.3,1600,52
43,is1,is1,1129.52,2262.97,0.3,1600,52
44,sse,sse,222.82,463.71,0.3,1600,52
45,sse,crps,290.87,595.01,0.3,1600,52
46,sse,dss,-1801.41,-3482.69,0.3,1600,52
47,sse,is1,1150.44,2355.0,0.3,1600,52
48,crps,sse,223.68,457.81,0.5,1600,52
49,crps,crps,283.24,574.77,0.5,1600,52
50,crps,dss,-1889.89,-3704.63,0.5,1600,52
51,crps,is1,1129.52,2262.97,0.5,1600,52
52,dss,sse,227.64,462.12,0.5,1600,52
53,dss,crps,295.16,597.14,0.5,1600,52
54,dss,dss,-1850.32,-3661.48,0.5,1600,52
55,dss,is1,1193.12,2369.11,0.5,1600,52
56,is1,sse,223.68,457.81,0.5,1600,52
57,is1,crps,283.24,574.77,0.5,1600,52
58,is1,dss,-1889.89,-3704.63,0.5,1600,52
59,is1,is1,1129.52,2262.97,0.5,1600,52
60,sse,sse,222.82,463.71,0.5,1600,52
61,sse,crps,290.87,595.01,0.5,1600,52
62,sse,dss,-1801.41,-3482.69,0.5,1600,52
63,sse,is1,1150.44,2355.0,0.5,1600,52
64,crps,sse,223.68,457.81,0.8,1600,52
65,crps,crps,283.24,574.77,0.8,1600,52
66,crps,dss,-1889.89,-3704.63,0.8,1600,52
67,crps,is1,1129.52,2262.97,0.8,1600,52
68,dss,sse,227.93,464.67,0.8,1600,52
69,dss,crps,304.57,617.59,0.8,1600,52
70,dss,dss,-1748.43,-3426.82,0.8,1600,52
71,dss,is1,1222.4,2461.57,0.8,1600,52
72,is1,sse,223.68,457.81,0.8,1600,52
73,is1,crps,283.24,574.77,0.8,1600,52
74,is1,dss,-1889.89,-3704.63,0.8,1600,52
75,is1,is1,1129.52,2262.97,0.8,1600,52
76,sse,sse,224.39,469.78,0.8,1600,52
77,sse,crps,297.17,611.54,0.8,1600,52
78,sse,dss,-1743.81,-3189.01,0.8,1600,52
79,sse,is1,1186.62,2460.04,0.8,1600,52
