,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,433.96,409.13,0.0,1600,33
1,crps,crps,394.83,393.55,0.0,1600,33
2,crps,dss,-1173.81,-1150.44,0.0,1600,33
3,crps,is1,5035.14,5109.75,0.0,1600,33
4,dss,sse,455.59,407.48,0.0,1600,33
5,dss,crps,399.68,394.58,0.0,1600,33
6,dss,dss,-1015.78,-1107.53,0.0,1600,33
7,dss,is1,5055.32,5077.85,0.0,1600,33
8,is1,sse,444.59,414.12,0.0,1600,33
9,is1,crps,399.6,394.27,0.0,1600,33
10,is1,dss,-1003.86,-1046.93,0.0,1600,33
11,is1,is1,5025.92,5110.96,0.0,1600,33
12,sse,sse,454.21,411.83,0.0,1600,33
13,sse,crps,399.06,396.13,0.0,1600,33
14,sse,dss,-1014.45,-1094.29,0.0,1600,33
15,sse,is1,5048.25,5083.32,0.0,1600,33
16,crps,sse,475.85,419.46,0.1,1600,33
17,crps,crps,408.46,398.08,0.1,1600,33
18,crps,dss,-913.32,-1017.33,0.1,1600,33
19,crps,is1,5105.57,5120.46,0.1,1600,33
20,dss,sse,456.77,405.59,0.1,1600,33
21,dss,crps,400.99,392.85,0.1,1600,33
22,dss,dss,-997.51,-1122.6,0.1,1600,33
23,dss,is1,5058.92,5076.15,0.1,1600,33
24,is1,sse,547.87,478.19,0.1,1600,33
25,is1,crps,435.04,419.9,0.1,1600,33
26,is1,dss,-529.23,-695.8,0.1,1600,33
27,is1,is1,5089.12,5096.63,0.1,1600,33
28,sse,sse,531.63,499.78,0.1,1600,33
29,sse,crps,429.31,427.4,0.1,1600,33
30,sse,dss,-685.52,-777.18,0.1,1600,33
31,sse,is1,5166.35,5230.9,0.1,1600,33
32,crps,sse,1458.15,1472.48,0.3,1600,33
33,crps,crps,787.15,793.16,0.3,1600,33
34,crps,dss,685.84,678.9,0.3,1600,33
35,crps,is1,5982.65,6023.0,0.3,1600,33
36,dss,sse,1458.15,1472.48,0.3,1600,33
37,dss,crps,787.15,793.16,0.3,1600,33
38,dss,dss,685.84,678.9,0.3,1600,33
39,dss,is1,5982.65,6023.0,0.3,1600,33
40,is1,sse,1458.15,1472.48,0.3,1600,33
41,is1,crps,787.15,793.16,0.3,1600,33
42,is1,dss,685.84,678.9,0.3,1600,33
43,is1,is1,5982.65,6023.0,0.3,1600,33
44,sse,sse,1458.15,1472.48,0.3,1600,33
45,sse,crps,787.15,793.16,0.3,1600,33
46,sse,dss,685.84,678.9,0.3,1600,33
47,sse,is1,5982.65,6023.0,0.3,1600,33
48,crps,sse,1458.15,1472.48,0.5,1600,33
49,crps,crps,787.15,793.16,0.5,1600,33
50,crps,dss,685.84,678.9,0.5,1600,33
51,crps,is1,5982.65,6023.0,0.5,1600,33
52,dss,sse,1458.15,1472.48,0.5,1600,33
53,dss,crps,787.15,793.16,0.5,1600,33
54,dss,dss,685.84,678.9,0.5,1600,33
55,dss,is1,5982.65,6023.0,0.5,1600,33
56,is1,sse,1458.15,1472.48,0.5,1600,33
57,is1,crps,787.15,793.16,0.5,1600,33
58,is1,dss,685.84,678.9,0.5,1600,33
59,is1,is1,5982.65,6023.0,0.5,1600,33
60,sse,sse,1458.15,1472.48,0.5,1600,33
61,sse,crps,787.15,793.16,0.5,1600,33
62,sse,dss,685.84,678.9,0.5,1600,33
63,sse,is1,5982.65,6023.0,0.5,1600,33
64,crps,sse,1458.15,1472.48,0.8,1600,33
65,crps,crps,787.15,793.16,0.8,1600,33
66,crps,dss,685.84,678.9,0.8,1600,33
67,crps,is1,5982.65,6023.0,0.8,1600,33
68,dss,sse,1458.15,1472.48,0.8,1600,33
69,dss,crps,787.15,793.16,0.8,1600,33
70,dss,dss,685.84,678.9,0.8,1600,33
71,dss,is1,5982.65,6023.0,0.8,1600,33
72,is1,sse,1458.15,1472.48,0.8,1600,33
73,is1,crps,787.15,793.16,0.8,1600,33
74,is1,dss,685.84,678.9,0.8,1600,33
75,is1,is1,5982.65,6023.0,0.8,1600,33
76,sse,sse,1458.15,1472.48,0.8,1600,33
77,sse,crps,787.15,793.16,0.8,1600,33
78,sse,dss,685.84,678.9,0.8,1600,33
79,sse,is1,5982.65,6023.0,0.8,1600,33
