,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,62.68,575.97,0.0,200,73
1,crps,crps,52.75,451.13,0.0,200,73
2,crps,dss,-105.59,-496.02,0.0,200,73
3,crps,is1,603.69,5182.45,0.0,200,73
4,dss,sse,73.29,619.79,0.0,200,73
5,dss,crps,56.85,462.3,0.0,200,73
6,dss,dss,-70.41,-383.01,0.0,200,73
7,dss,is1,611.08,5195.35,0.0,200,73
8,is1,sse,63.22,579.19,0.0,200,73
9,is1,crps,53.08,450.3,0.0,200,73
10,is1,dss,-85.9,-357.86,0.0,200,73
11,is1,is1,603.41,5182.5,0.0,200,73
12,sse,sse,62.45,575.6,0.0,200,73
13,sse,crps,52.94,449.1,0.0,200,73
14,sse,dss,-109.91,-538.71,0.0,200,73
15,sse,is1,603.72,5179.77,0.0,200,73
16,crps,sse,68.7,543.17,0.1,200,73
17,crps,crps,56.2,427.19,0.1,200,73
18,crps,dss,-24.26,-239.67,0.1,200,73
19,crps,is1,620.75,5086.86,0.1,200,73
20,dss,sse,73.38,619.07,0.1,200,73
21,dss,crps,57.01,460.87,0.1,200,73
22,dss,dss,-69.5,-390.28,0.1,200,73
23,dss,is1,611.08,5195.4,0.1,200,73
24,is1,sse,65.39,570.08,0.1,200,73
25,is1,crps,54.76,438.46,0.1,200,73
26,is1,dss,-37.91,-70.97,0.1,200,73
27,is1,is1,611.04,5134.41,0.1,200,73
28,sse,sse,68.7,543.17,0.1,200,73
29,sse,crps,56.2,427.19,0.1,200,73
30,sse,dss,-24.26,-239.67,0.1,200,73
31,sse,is1,620.75,5086.86,0.1,200,73
32,crps,sse,205.46,1644.75,0.3,200,73
33,crps,crps,105.56,834.47,0.3,200,73
34,crps,dss,176.78,1569.6,0.3,200,73
35,crps,is1,742.35,6043.06,0.3,200,73
36,dss,sse,204.62,1636.27,0.3,200,73
37,dss,crps,105.28,833.44,0.3,200,73
38,dss,dss,130.45,1072.46,0.3,200,73
39,dss,is1,741.87,6043.19,0.3,200,73
40,is1,sse,205.46,1644.75,0.3,200,73
41,is1,crps,105.56,834.47,0.3,200,73
42,is1,dss,176.78,1569.6,0.3,200,73
43,is1,is1,742.35,6043.06,0.3,200,73
44,sse,sse,205.46,1644.75,0.3,200,73
45,sse,crps,105.56,834.47,0.3,200,73
46,sse,dss,176.78,1569.6,0.3,200,73
47,sse,is1,742.35,6043.06,0.3,200,73
48,crps,sse,205.46,1644.75,0.5,200,73
49,crps,crps,105.56,834.47,0.5,200,73
50,crps,dss,176.78,1569.6,0.5,200,73
51,crps,is1,742.35,6043.06,0.5,200,73
52,dss,sse,204.62,1636.27,0.5,200,73
53,dss,crps,105.28,833.44,0.5,200,73
54,dss,dss,130.45,1072.46,0.5,200,73
55,dss,is1,741.87,6043.19,0.5,200,73
56,is1,sse,205.46,1644.75,0.5,200,73
57,is1,crps,105.56,834.47,0.5,200,73
58,is1,dss,176.78,1569.6,0.5,200,73
59,is1,is1,742.35,6043.06,0.5,200,73
60,sse,sse,205.46,1644.75,0.5,200,73
61,sse,crps,105.56,834.47,0.5,200,73
62,sse,dss,176.78,1569.6,0.5,200,73
63,sse,is1,742.35,6043.06,0.5,200,73
64,crps,sse,205.46,1644.75,0.8,200,73
65,crps,crps,105.56,834.47,0.8,200,73
66,crps,dss,176.78,1569.6,0.8,200,73
67,crps,is1,742.35,6043.06,0.8,200,73
68,dss,sse,205.46,1644.75,0.8,200,73
69,dss,crps,105.56,834.47,0.8,200,73
70,dss,dss,176.78,1569.6,0.8,200,73
71,dss,is1,742.35,6043.06,0.8,200,73
72,is1,sse,205.46,1644.75,0.8,200,73
73,is1,crps,105.56,834.47,0.8,200,73
74,is1,dss,176.78,1569.6,0.8,200,73
75,is1,is1,742.35,6043.06,0.8,200,73
76,sse,sse,205.46,1644.75,0.8,200,73
77,sse,crps,105.56,834.47,0.8,200,73
78,sse,dss,176.78,1569.6,0.8,200,73
79,sse,is1,742.35,6043.06,0.8,200,73
