,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,264.88,489.23,0.0,800,31
1,crps,crps,216.58,423.95,0.0,800,31
2,crps,dss,-356.52,-819.14,0.0,800,31
3,crps,is1,2580.94,5147.07,0.0,800,31
4,dss,sse,265.72,488.77,0.0,800,31
5,dss,crps,216.83,423.88,0.0,800,31
6,dss,dss,-358.24,-793.33,0.0,800,31
7,dss,is1,2581.78,5145.58,0.0,800,31
8,is1,sse,265.85,493.11,0.0,800,31
9,is1,crps,216.8,425.53,0.0,800,31
10,is1,dss,-249.9,-437.47,0.0,800,31
11,is1,is1,2578.49,5147.29,0.0,800,31
12,sse,sse,264.5,490.75,0.0,800,31
13,sse,crps,216.41,423.51,0.0,800,31
14,sse,dss,-344.58,-800.97,0.0,800,31
15,sse,is1,2582.47,5138.5,0.0,800,31
16,crps,sse,271.69,488.04,0.1,800,31
17,crps,crps,220.26,418.57,0.1,800,31
18,crps,dss,-186.87,-354.08,0.1,800,31
19,crps,is1,2596.03,5120.49,0.1,800,31
20,dss,sse,270.88,483.29,0.1,800,31
21,dss,crps,220.03,417.48,0.1,800,31
22,dss,dss,-312.97,-832.14,0.1,800,31
23,dss,is1,2595.88,5121.23,0.1,800,31
24,is1,sse,325.76,573.96,0.1,800,31
25,is1,crps,237.95,449.02,0.1,800,31
26,is1,dss,-32.21,-72.4,0.1,800,31
27,is1,is1,2604.88,5131.48,0.1,800,31
28,sse,sse,271.69,488.04,0.1,800,31
29,sse,crps,220.26,418.57,0.1,800,31
30,sse,dss,-186.87,-354.08,0.1,800,31
31,sse,is1,2596.03,5120.49,0.1,800,31
32,crps,sse,762.11,1531.3,0.3,800,31
33,crps,crps,403.45,805.6,0.3,800,31
34,crps,dss,530.64,1263.74,0.3,800,31
35,crps,is1,3005.32,6024.43,0.3,800,31
36,dss,sse,761.31,1526.55,0.3,800,31
37,dss,crps,403.22,804.51,0.3,800,31
38,dss,dss,404.53,785.68,0.3,800,31
39,dss,is1,3005.17,6025.18,0.3,800,31
40,is1,sse,762.11,1531.3,0.3,800,31
41,is1,crps,403.45,805.6,0.3,800,31
42,is1,dss,530.64,1263.74,0.3,800,31
43,is1,is1,3005.32,6024.43,0.3,800,31
44,sse,sse,762.11,1531.3,0.3,800,31
45,sse,crps,403.45,805.6,0.3,800,31
46,sse,dss,530.64,1263.74,0.3,800,31
47,sse,is1,3005.32,6024.43,0.3,800,31
48,crps,sse,762.11,1531.3,0.5,800,31
49,crps,crps,403.45,805.6,0.5,800,31
50,crps,dss,530.64,1263.74,0.5,800,31
51,crps,is1,3005.32,6024.43,0.5,800,31
52,dss,sse,762.11,1531.3,0.5,800,31
53,dss,crps,403.45,805.6,0.5,800,31
54,dss,dss,530.64,1263.74,0.5,800,31
55,dss,is1,3005.32,6024.43,0.5,800,31
56,is1,sse,762.11,1531.3,0.5,800,31
57,is1,crps,403.45,805.6,0.5,800,31
58,is1,dss,530.64,1263.74,0.5,800,31
59,is1,is1,3005.32,6024.43,0.5,800,31
60,sse,sse,762.11,1531.3,0.5,800,31
61,sse,crps,403.45,805.6,0.5,800,31
62,sse,dss,530.64,1263.74,0.5,800,31
63,sse,is1,3005.32,6024.43,0.5,800,31
64,crps,sse,762.11,1531.3,0.8,800,31
65,crps,crps,403.45,805.6,0.8,800,31
66,crps,dss,530.64,1263.74,0.8,800,31
67,crps,is1,3005.32,6024.43,0.8,800,31
68,dss,sse,762.11,1531.3,0.8,800,31
69,dss,crps,403.45,805.6,0.8,800,31
70,dss,dss,530.64,1263.74,0.8,800,31
71,dss,is1,3005.32,6024.43,0.8,800,31
72,is1,sse,762.11,1531.3,0.8,800,31
73,is1,crps,403.45,805.6,0.8,800,31
74,is1,dss,530.64,1263.74,0.8,800,31
75,is1,is1,3005.32,6024.43,0.8,800,31
76,sse,sse,762.11,1531.3,0.8,800,31
77,sse,crps,403.45,805.6,0.8,800,31
78,sse,dss,530.64,1263.74,0.8,800,31
79,sse,is1,3005.32,6024.43,0.8,800,31
