,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,103.01,482.64,0.0,800,45
1,crps,crps,133.74,590.14,0.0,800,45
2,crps,dss,-1044.35,-3604.07,0.0,800,45
3,crps,is1,555.87,2281.61,0.0,800,45
4,dss,sse,103.43,480.49,0.0,800,45
5,dss,crps,133.92,589.83,0.0,800,45
6,dss,dss,-1050.44,-3587.67,0.0,800,45
7,dss,is1,559.19,2268.19,0.0,800,45
8,is1,sse,104.8,482.26,0.0,800,45
9,is1,crps,135.55,588.81,0.0,800,45
10,is1,dss,-1022.59,-3532.88,0.0,800,45
11,is1,is1,557.85,2310.96,0.0,800,45
12,sse,sse,101.57,487.44,0.0,800,45
13,sse,crps,135.1,601.22,0.0,800,45
14,sse,dss,-1023.96,-3438.58,0.0,800,45
15,sse,is1,564.5,2304.16,0.0,800,45
16,crps,sse,103.01,482.64,0.1,800,45
17,crps,crps,133.74,590.14,0.1,800,45
18,crps,dss,-1044.35,-3604.07,0.1,800,45
19,crps,is1,555.87,2281.61,0.1,800,45
20,dss,sse,104.5,475.01,0.1,800,45
21,dss,crps,135.81,581.96,0.1,800,45
22,dss,dss,-1042.58,-3625.31,0.1,800,45
23,dss,is1,563.76,2257.37,0.1,800,45
24,is1,sse,105.7,476.57,0.1,800,45
25,is1,crps,136.41,583.7,0.1,800,45
26,is1,dss,-1005.7,-3624.03,0.1,800,45
27,is1,is1,561.25,2291.88,0.1,800,45
28,sse,sse,101.67,487.79,0.1,800,45
29,sse,crps,135.62,601.4,0.1,800,45
30,sse,dss,-1022.91,-3435.06,0.1,800,45
31,sse,is1,567.15,2309.92,0.1,800,45
32,crps,sse,104.68,477.35,0.3,800,45
33,crps,crps,135.74,584.33,0.3,800,45
34,crps,dss,-1011.48,-3668.68,0.3,800,45
35,crps,is1,562.79,2261.72,0.3,800,45
36,dss,sse,109.96,470.12,0.3,800,45
37,dss,crps,143.92,599.94,0.3,800,45
38,dss,dss,-1003.35,-3533.38,0.3,800,45
39,dss,is1,596.96,2376.51,0.3,800,45
40,is1,sse,109.38,466.01,0.3,800,45
41,is1,crps,139.47,580.95,0.3,800,45
42,is1,dss,-986.65,-3601.71,0.3,800,45
43,is1,is1,571.8,2296.44,0.3,800,45
44,sse,sse,103.44,486.92,0.3,800,45
45,sse,crps,138.97,603.9,0.3,800,45
46,sse,dss,-966.86,-3365.68,0.3,800,45
47,sse,is1,578.3,2368.83,0.3,800,45
48,crps,sse,104.89,482.6,0.5,800,45
49,crps,crps,136.61,590.49,0.5,800,45
50,crps,dss,-1002.56,-3545.8,0.5,800,45
51,crps,is1,567.51,2310.85,0.5,800,45
52,dss,sse,110.99,467.93,0.5,800,45
53,dss,crps,144.53,598.58,0.5,800,45
54,dss,dss,-970.6,-3582.48,0.5,800,45
55,dss,is1,597.37,2374.43,0.5,800,45
56,is1,sse,109.38,466.01,0.5,800,45
57,is1,crps,139.47,580.95,0.5,800,45
58,is1,dss,-986.65,-3601.71,0.5,800,45
59,is1,is1,571.8,2296.44,0.5,800,45
60,sse,sse,103.44,486.92,0.5,800,45
61,sse,crps,138.97,603.9,0.5,800,45
62,sse,dss,-966.86,-3365.68,0.5,800,45
63,sse,is1,578.3,2368.83,0.5,800,45
64,crps,sse,109.19,466.42,0.8,800,45
65,crps,crps,139.12,580.97,0.8,800,45
66,crps,dss,-988.52,-3597.62,0.8,800,45
67,crps,is1,572.1,2297.19,0.8,800,45
68,dss,sse,110.99,467.93,0.8,800,45
69,dss,crps,144.53,598.58,0.8,800,45
70,dss,dss,-970.6,-3582.48,0.8,800,45
71,dss,is1,597.37,2374.43,0.8,800,45
72,is1,sse,109.38,466.01,0.8,800,45
73,is1,crps,139.47,580.95,0.8,800,45
74,is1,dss,-986.65,-3601.71,0.8,800,45
75,is1,is1,571.8,2296.44,0.8,800,45
76,sse,sse,105.23,488.44,0.8,800,45
77,sse,crps,144.38,621.52,0.8,800,45
78,sse,dss,-948.94,-3350.54,0.8,800,45
79,sse,is1,603.58,2446.07,0.8,800,45
