,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,120.33,486.86,0.0,800,29
1,crps,crps,141.92,603.92,0.0,800,29
2,crps,dss,-996.54,-3534.44,0.0,800,29
3,crps,is1,554.31,2379.26,0.0,800,29
4,dss,sse,123.18,473.94,0.0,800,29
5,dss,crps,143.58,592.47,0.0,800,29
6,dss,dss,-994.85,-3601.95,0.0,800,29
7,dss,is1,556.56,2319.51,0.0,800,29
8,is1,sse,124.66,469.28,0.0,800,29
9,is1,crps,144.72,592.93,0.0,800,29
10,is1,dss,-974.07,-3571.15,0.0,800,29
11,is1,is1,558.7,2351.12,0.0,800,29
12,sse,sse,122.82,479.32,0.0,800,29
13,sse,crps,147.3,604.73,0.0,800,29
14,sse,dss,-908.57,-3440.05,0.0,800,29
15,sse,is1,578.47,2358.77,0.0,800,29
16,crps,sse,120.37,486.83,0.1,800,29
17,crps,crps,142.03,603.63,0.1,800,29
18,crps,dss,-996.16,-3534.71,0.1,800,29
19,crps,is1,555.59,2375.1,0.1,800,29
20,dss,sse,125.19,463.3,0.1,800,29
21,dss,crps,146.56,586.82,0.1,800,29
22,dss,dss,-976.94,-3595.31,0.1,800,29
23,dss,is1,563.74,2328.02,0.1,800,29
24,is1,sse,125.18,468.76,0.1,800,29
25,is1,crps,145.61,591.27,0.1,800,29
26,is1,dss,-968.87,-3576.28,0.1,800,29
27,is1,is1,559.22,2351.11,0.1,800,29
28,sse,sse,122.97,479.19,0.1,800,29
29,sse,crps,147.61,604.17,0.1,800,29
30,sse,dss,-907.12,-3441.98,0.1,800,29
31,sse,is1,579.75,2356.02,0.1,800,29
32,crps,sse,122.72,478.88,0.3,800,29
33,crps,crps,145.15,592.94,0.3,800,29
34,crps,dss,-966.1,-3611.79,0.3,800,29
35,crps,is1,568.67,2331.49,0.3,800,29
36,dss,sse,128.94,461.47,0.3,800,29
37,dss,crps,155.8,602.41,0.3,800,29
38,dss,dss,-932.83,-3611.24,0.3,800,29
39,dss,is1,611.11,2396.69,0.3,800,29
40,is1,sse,125.27,468.67,0.3,800,29
41,is1,crps,145.87,590.67,0.3,800,29
42,is1,dss,-968.02,-3577.21,0.3,800,29
43,is1,is1,561.73,2346.9,0.3,800,29
44,sse,sse,124.48,476.13,0.3,800,29
45,sse,crps,149.91,600.91,0.3,800,29
46,sse,dss,-882.23,-3417.32,0.3,800,29
47,sse,is1,586.36,2338.3,0.3,800,29
48,crps,sse,126.62,457.69,0.5,800,29
49,crps,crps,147.86,581.9,0.5,800,29
50,crps,dss,-956.01,-3648.97,0.5,800,29
51,crps,is1,573.02,2297.11,0.5,800,29
52,dss,sse,128.94,461.47,0.5,800,29
53,dss,crps,155.8,602.41,0.5,800,29
54,dss,dss,-932.83,-3611.24,0.5,800,29
55,dss,is1,611.11,2396.69,0.5,800,29
56,is1,sse,126.62,457.69,0.5,800,29
57,is1,crps,147.86,581.9,0.5,800,29
58,is1,dss,-956.01,-3648.97,0.5,800,29
59,is1,is1,573.02,2297.11,0.5,800,29
60,sse,sse,124.48,476.13,0.5,800,29
61,sse,crps,149.91,600.91,0.5,800,29
62,sse,dss,-882.23,-3417.32,0.5,800,29
63,sse,is1,586.36,2338.3,0.5,800,29
64,crps,sse,126.62,457.69,0.8,800,29
65,crps,crps,147.86,581.9,0.8,800,29
66,crps,dss,-956.01,-3648.97,0.8,800,29
67,crps,is1,573.02,2297.11,0.8,800,29
68,dss,sse,128.94,461.47,0.8,800,29
69,dss,crps,155.8,602.41,0.8,800,29
70,dss,dss,-932.83,-3611.24,0.8,800,29
71,dss,is1,611.11,2396.69,0.8,800,29
72,is1,sse,126.62,457.69,0.8,800,29
73,is1,crps,147.86,581.9,0.8,800,29
74,is1,dss,-956.01,-3648.97,0.8,800,29
75,is1,is1,573.02,2297.11,0.8,800,29
76,sse,sse,127.43,461.0,0.8,800,29
77,sse,crps,153.28,598.56,0.8,800,29
78,sse,dss,-854.91,-3428.84,0.8,800,29
79,sse,is1,600.68,2361.9,0.8,800,29
