,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,219.62,465.81,0.0,1600,87
1,crps,crps,277.54,579.35,0.0,1600,87
2,crps,dss,-1910.67,-3692.24,0.0,1600,87
3,crps,is1,1113.62,2257.89,0.0,1600,87
4,dss,sse,219.24,466.58,0.0,1600,87
5,dss,crps,277.6,580.93,0.0,1600,87
6,dss,dss,-1946.08,-3623.45,0.0,1600,87
7,dss,is1,1113.8,2259.93,0.0,1600,87
8,is1,sse,222.65,463.81,0.0,1600,87
9,is1,crps,279.21,576.86,0.0,1600,87
10,is1,dss,-1919.05,-3653.88,0.0,1600,87
11,is1,is1,1107.86,2276.64,0.0,1600,87
12,sse,sse,218.0,479.48,0.0,1600,87
13,sse,crps,277.57,589.76,0.0,1600,87
14,sse,dss,-1916.48,-3574.05,0.0,1600,87
15,sse,is1,1115.98,2270.37,0.0,1600,87
16,crps,sse,219.67,465.72,0.1,1600,87
17,crps,crps,277.65,579.16,0.1,1600,87
18,crps,dss,-1910.13,-3693.09,0.1,1600,87
19,crps,is1,1113.79,2256.95,0.1,1600,87
20,dss,sse,221.14,464.75,0.1,1600,87
21,dss,crps,279.25,577.86,0.1,1600,87
22,dss,dss,-1928.72,-3659.45,0.1,1600,87
23,dss,is1,1115.29,2256.9,0.1,1600,87
24,is1,sse,222.69,463.75,0.1,1600,87
25,is1,crps,279.3,576.68,0.1,1600,87
26,is1,dss,-1918.71,-3654.42,0.1,1600,87
27,is1,is1,1108.26,2274.2,0.1,1600,87
28,sse,sse,218.11,479.24,0.1,1600,87
29,sse,crps,277.65,589.64,0.1,1600,87
30,sse,dss,-1910.97,-3590.12,0.1,1600,87
31,sse,is1,1115.99,2270.37,0.1,1600,87
32,crps,sse,220.52,463.39,0.3,1600,87
33,crps,crps,279.33,576.38,0.3,1600,87
34,crps,dss,-1900.38,-3720.62,0.3,1600,87
35,crps,is1,1119.74,2243.2,0.3,1600,87
36,dss,sse,230.69,463.52,0.3,1600,87
37,dss,crps,296.88,597.44,0.3,1600,87
38,dss,dss,-1822.63,-3567.1,0.3,1600,87
39,dss,is1,1198.43,2379.33,0.3,1600,87
40,is1,sse,224.82,455.77,0.3,1600,87
41,is1,crps,281.6,572.35,0.3,1600,87
42,is1,dss,-1897.27,-3706.36,0.3,1600,87
43,is1,is1,1115.86,2265.52,0.3,1600,87
44,sse,sse,220.98,473.15,0.3,1600,87
45,sse,crps,287.5,599.74,0.3,1600,87
46,sse,dss,-1796.3,-3431.36,0.3,1600,87
47,sse,is1,1147.89,2337.86,0.3,1600,87
48,crps,sse,221.65,463.73,0.5,1600,87
49,crps,crps,280.72,577.95,0.5,1600,87
50,crps,dss,-1892.24,-3688.93,0.5,1600,87
51,crps,is1,1122.28,2247.69,0.5,1600,87
52,dss,sse,230.69,463.52,0.5,1600,87
53,dss,crps,296.88,597.44,0.5,1600,87
54,dss,dss,-1822.63,-3567.1,0.5,1600,87
55,dss,is1,1198.43,2379.33,0.5,1600,87
56,is1,sse,225.42,453.51,0.5,1600,87
57,is1,crps,284.07,575.91,0.5,1600,87
58,is1,dss,-1857.43,-3673.0,0.5,1600,87
59,is1,is1,1126.93,2264.88,0.5,1600,87
60,sse,sse,220.98,473.15,0.5,1600,87
61,sse,crps,287.5,599.74,0.5,1600,87
62,sse,dss,-1796.3,-3431.36,0.5,1600,87
63,sse,is1,1147.89,2337.86,0.5,1600,87
64,crps,sse,226.35,452.37,0.8,1600,87
65,crps,crps,283.52,571.15,0.8,1600,87
66,crps,dss,-1874.29,-3737.59,0.8,1600,87
67,crps,is1,1127.96,2244.56,0.8,1600,87
68,dss,sse,230.69,463.52,0.8,1600,87
69,dss,crps,296.88,597.44,0.8,1600,87
70,dss,dss,-1822.63,-3567.1,0.8,1600,87
71,dss,is1,1198.43,2379.33,0.8,1600,87
72,is1,sse,225.42,453.51,0.8,1600,87
73,is1,crps,284.07,575.91,0.8,1600,87
74,is1,dss,-1857.43,-3673.0,0.8,1600,87
75,is1,is1,1126.93,2264.88,0.8,1600,87
76,sse,sse,225.32,484.3,0.8,1600,87
77,sse,crps,300.87,626.02,0.8,1600,87
78,sse,dss,-1744.64,-3260.88,0.8,1600,87
79,sse,is1,1218.37,2472.63,0.8,1600,87
