,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,108.68,532.67,0.0,400,59
1,crps,crps,99.77,434.53,0.0,400,59
2,crps,dss,-260.1,-781.14,0.0,400,59
3,crps,is1,1268.21,5231.75,0.0,400,59
4,dss,sse,110.87,554.55,0.0,400,59
5,dss,crps,100.96,443.79,0.0,400,59
6,dss,dss,-263.53,-751.48,0.0,400,59
7,dss,is1,1279.27,5307.4,0.0,400,59
8,is1,sse,111.94,535.7,0.0,400,59
9,is1,crps,100.51,437.07,0.0,400,59
10,is1,dss,-222.91,-560.09,0.0,400,59
11,is1,is1,1264.17,5248.4,0.0,400,59
12,sse,sse,108.68,532.67,0.0,400,59
13,sse,crps,99.77,434.53,0.0,400,59
14,sse,dss,-260.1,-781.14,0.0,400,59
15,sse,is1,1268.21,5231.75,0.0,400,59
16,crps,sse,115.4,562.03,0.1,400,59
17,crps,crps,103.27,442.27,0.1,400,59
18,crps,dss,-202.76,-612.1,0.1,400,59
19,crps,is1,1283.38,5301.96,0.1,400,59
20,dss,sse,113.21,559.44,0.1,400,59
21,dss,crps,102.39,442.12,0.1,400,59
22,dss,dss,-243.4,-718.85,0.1,400,59
23,dss,is1,1282.72,5302.3,0.1,400,59
24,is1,sse,128.85,587.33,0.1,400,59
25,is1,crps,108.78,453.14,0.1,400,59
26,is1,dss,-151.63,-403.28,0.1,400,59
27,is1,is1,1278.45,5204.44,0.1,400,59
28,sse,sse,115.4,562.03,0.1,400,59
29,sse,crps,103.27,442.27,0.1,400,59
30,sse,dss,-202.76,-612.1,0.1,400,59
31,sse,is1,1283.38,5301.96,0.1,400,59
32,crps,sse,362.19,1520.95,0.3,400,59
33,crps,crps,196.71,804.4,0.3,400,59
34,crps,dss,171.1,728.97,0.3,400,59
35,crps,is1,1503.49,6058.81,0.3,400,59
36,dss,sse,362.19,1520.95,0.3,400,59
37,dss,crps,196.71,804.4,0.3,400,59
38,dss,dss,171.1,728.97,0.3,400,59
39,dss,is1,1503.49,6058.81,0.3,400,59
40,is1,sse,362.19,1520.95,0.3,400,59
41,is1,crps,196.71,804.4,0.3,400,59
42,is1,dss,171.1,728.97,0.3,400,59
43,is1,is1,1503.49,6058.81,0.3,400,59
44,sse,sse,362.19,1520.95,0.3,400,59
45,sse,crps,196.71,804.4,0.3,400,59
46,sse,dss,171.1,728.97,0.3,400,59
47,sse,is1,1503.49,6058.81,0.3,400,59
48,crps,sse,362.19,1520.95,0.5,400,59
49,crps,crps,196.71,804.4,0.5,400,59
50,crps,dss,171.1,728.97,0.5,400,59
51,crps,is1,1503.49,6058.81,0.5,400,59
52,dss,sse,362.19,1520.95,0.5,400,59
53,dss,crps,196.71,804.4,0.5,400,59
54,dss,dss,171.1,728.97,0.5,400,59
55,dss,is1,1503.49,6058.81,0.5,400,59
56,is1,sse,362.19,1520.95,0.5,400,59
57,is1,crps,196.71,804.4,0.5,400,59
58,is1,dss,171.1,728.97,0.5,400,59
59,is1,is1,1503.49,6058.81,0.5,400,59
60,sse,sse,362.19,1520.95,0.5,400,59
61,sse,crps,196.71,804.4,0.5,400,59
62,sse,dss,171.1,728.97,0.5,400,59
63,sse,is1,1503.49,6058.81,0.5,400,59
64,crps,sse,362.19,1520.95,0.8,400,59
65,crps,crps,196.71,804.4,0.8,400,59
66,crps,dss,171.1,728.97,0.8,400,59
67,crps,is1,1503.49,6058.81,0.8,400,59
68,dss,sse,362.19,1520.95,0.8,400,59
69,dss,crps,196.71,804.4,0.8,400,59
70,dss,dss,171.1,728.97,0.8,400,59
71,dss,is1,1503.49,6058.81,0.8,400,59
72,is1,sse,362.19,1520.95,0.8,400,59
73,is1,crps,196.71,804.4,0.8,400,59
74,is1,dss,171.1,728.97,0.8,400,59
75,is1,is1,1503.49,6058.81,0.8,400,59
76,sse,sse,362.19,1520.95,0.8,400,59
77,sse,crps,196.71,804.4,0.8,400,59
78,sse,dss,171.1,728.97,0.8,400,59
79,sse,is1,1503.49,6058.81,0.8,400,59
