,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,107.69,464.86,0.0,800,52
1,crps,crps,138.14,585.6,0.0,800,52
2,crps,dss,-979.66,-3641.08,0.0,800,52
3,crps,is1,554.61,2310.4,0.0,800,52
4,dss,sse,107.43,463.08,0.0,800,52
5,dss,crps,138.77,584.73,0.0,800,52
6,dss,dss,-985.01,-3669.53,0.0,800,52
7,dss,is1,553.45,2308.91,0.0,800,52
8,is1,sse,108.13,463.15,0.0,800,52
9,is1,crps,139.64,587.64,0.0,800,52
10,is1,dss,-972.0,-3657.44,0.0,800,52
11,is1,is1,549.58,2327.04,0.0,800,52
12,sse,sse,104.53,487.86,0.0,800,52
13,sse,crps,138.3,604.13,0.0,800,52
14,sse,dss,-956.21,-3342.83,0.0,800,52
15,sse,is1,556.41,2441.59,0.0,800,52
16,crps,sse,107.79,464.32,0.1,800,52
17,crps,crps,138.45,584.11,0.1,800,52
18,crps,dss,-978.65,-3646.55,0.1,800,52
19,crps,is1,556.61,2305.99,0.1,800,52
20,dss,sse,108.1,459.33,0.1,800,52
21,dss,crps,139.62,580.6,0.1,800,52
22,dss,dss,-976.94,-3706.68,0.1,800,52
23,dss,is1,558.06,2285.09,0.1,800,52
24,is1,sse,108.2,462.94,0.1,800,52
25,is1,crps,139.92,586.62,0.1,800,52
26,is1,dss,-971.22,-3659.48,0.1,800,52
27,is1,is1,551.38,2324.89,0.1,800,52
28,sse,sse,104.63,487.31,0.1,800,52
29,sse,crps,138.61,602.64,0.1,800,52
30,sse,dss,-955.21,-3348.29,0.1,800,52
31,sse,is1,558.4,2437.17,0.1,800,52
32,crps,sse,109.35,458.27,0.3,800,52
33,crps,crps,140.27,575.96,0.3,800,52
34,crps,dss,-950.51,-3689.9,0.3,800,52
35,crps,is1,565.63,2257.46,0.3,800,52
36,dss,sse,110.06,458.59,0.3,800,52
37,dss,crps,142.04,579.23,0.3,800,52
38,dss,dss,-941.99,-3671.31,0.3,800,52
39,dss,is1,566.66,2284.24,0.3,800,52
40,is1,sse,110.1,459.3,0.3,800,52
41,is1,crps,142.62,583.59,0.3,800,52
42,is1,dss,-933.91,-3643.35,0.3,800,52
43,is1,is1,566.17,2301.75,0.3,800,52
44,sse,sse,110.25,461.06,0.3,800,52
45,sse,crps,145.91,597.9,0.3,800,52
46,sse,dss,-898.44,-3454.26,0.3,800,52
47,sse,is1,577.2,2364.69,0.3,800,52
48,crps,sse,110.06,457.45,0.5,800,52
49,crps,crps,140.95,573.93,0.5,800,52
50,crps,dss,-943.49,-3717.33,0.5,800,52
51,crps,is1,566.17,2256.17,0.5,800,52
52,dss,sse,112.1,462.43,0.5,800,52
53,dss,crps,147.89,600.26,0.5,800,52
54,dss,dss,-921.54,-3632.89,0.5,800,52
55,dss,is1,600.54,2385.59,0.5,800,52
56,is1,sse,110.1,459.3,0.5,800,52
57,is1,crps,142.62,583.59,0.5,800,52
58,is1,dss,-933.91,-3643.35,0.5,800,52
59,is1,is1,566.17,2301.75,0.5,800,52
60,sse,sse,110.25,461.06,0.5,800,52
61,sse,crps,145.91,597.9,0.5,800,52
62,sse,dss,-898.44,-3454.26,0.5,800,52
63,sse,is1,577.2,2364.69,0.5,800,52
64,crps,sse,110.2,459.44,0.8,800,52
65,crps,crps,141.77,579.09,0.8,800,52
66,crps,dss,-934.36,-3657.6,0.8,800,52
67,crps,is1,568.03,2281.2,0.8,800,52
68,dss,sse,112.29,464.9,0.8,800,52
69,dss,crps,151.76,618.94,0.8,800,52
70,dss,dss,-877.99,-3415.84,0.8,800,52
71,dss,is1,611.08,2466.04,0.8,800,52
72,is1,sse,110.25,461.06,0.8,800,52
73,is1,crps,145.91,597.9,0.8,800,52
74,is1,dss,-898.44,-3454.26,0.8,800,52
75,is1,is1,577.2,2364.69,0.8,800,52
76,sse,sse,110.25,461.06,0.8,800,52
77,sse,crps,145.91,597.9,0.8,800,52
78,sse,dss,-898.44,-3454.26,0.8,800,52
79,sse,is1,577.2,2364.69,0.8,800,52
