,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,47.92,566.44,0.0,200,98
1,crps,crps,44.38,471.45,0.0,200,98
2,crps,dss,-180.14,-422.45,0.0,200,98
3,crps,is1,634.41,5266.59,0.0,200,98
4,dss,sse,47.45,520.98,0.0,200,98
5,dss,crps,44.7,447.86,0.0,200,98
6,dss,dss,-189.01,-533.06,0.0,200,98
7,dss,is1,645.17,5314.88,0.0,200,98
8,is1,sse,48.22,564.5,0.0,200,98
9,is1,crps,44.95,467.64,0.0,200,98
10,is1,dss,-177.18,-441.78,0.0,200,98
11,is1,is1,635.52,5250.17,0.0,200,98
12,sse,sse,47.14,577.04,0.0,200,98
13,sse,crps,44.41,472.64,0.0,200,98
14,sse,dss,-182.1,-456.0,0.0,200,98
15,sse,is1,638.32,5277.85,0.0,200,98
16,crps,sse,50.76,576.5,0.1,200,98
17,crps,crps,46.93,465.59,0.1,200,98
18,crps,dss,-129.74,-453.96,0.1,200,98
19,crps,is1,644.26,5208.47,0.1,200,98
20,dss,sse,48.56,509.39,0.1,200,98
21,dss,crps,45.75,438.68,0.1,200,98
22,dss,dss,-175.48,-776.63,0.1,200,98
23,dss,is1,648.67,5230.39,0.1,200,98
24,is1,sse,50.76,576.5,0.1,200,98
25,is1,crps,46.93,465.59,0.1,200,98
26,is1,dss,-129.74,-453.96,0.1,200,98
27,is1,is1,644.26,5208.47,0.1,200,98
28,sse,sse,50.76,576.5,0.1,200,98
29,sse,crps,46.93,465.59,0.1,200,98
30,sse,dss,-129.74,-453.96,0.1,200,98
31,sse,is1,644.26,5208.47,0.1,200,98
32,crps,sse,163.24,1478.29,0.3,200,98
33,crps,crps,91.24,795.73,0.3,200,98
34,crps,dss,48.25,686.31,0.3,200,98
35,crps,is1,761.88,6025.23,0.3,200,98
36,dss,sse,163.24,1478.29,0.3,200,98
37,dss,crps,91.24,795.73,0.3,200,98
38,dss,dss,48.25,686.31,0.3,200,98
39,dss,is1,761.88,6025.23,0.3,200,98
40,is1,sse,50.76,576.5,0.3,200,98
41,is1,crps,46.93,465.59,0.3,200,98
42,is1,dss,-129.74,-453.96,0.3,200,98
43,is1,is1,644.26,5208.47,0.3,200,98
44,sse,sse,163.24,1478.29,0.3,200,98
45,sse,crps,91.24,795.73,0.3,200,98
46,sse,dss,48.25,686.31,0.3,200,98
47,sse,is1,761.88,6025.23,0.3,200,98
48,crps,sse,163.24,1478.29,0.5,200,98
49,crps,crps,91.24,795.73,0.5,200,98
50,crps,dss,48.25,686.31,0.5,200,98
51,crps,is1,761.88,6025.23,0.5,200,98
52,dss,sse,163.24,1478.29,0.5,200,98
53,dss,crps,91.24,795.73,0.5,200,98
54,dss,dss,48.25,686.31,0.5,200,98
55,dss,is1,761.88,6025.23,0.5,200,98
56,is1,sse,163.24,1478.29,0.5,200,98
57,is1,crps,91.24,795.73,0.5,200,98
58,is1,dss,48.25,686.31,0.5,200,98
59,is1,is1,761.88,6025.23,0.5,200,98
60,sse,sse,163.24,1478.29,0.5,200,98
61,sse,crps,91.24,795.73,0.5,200,98
62,sse,dss,48.25,686.31,0.5,200,98
63,sse,is1,761.88,6025.23,0.5,200,98
64,crps,sse,163.24,1478.29,0.8,200,98
65,crps,crps,91.24,795.73,0.8,200,98
66,crps,dss,48.25,686.31,0.8,200,98
67,crps,is1,761.88,6025.23,0.8,200,98
68,dss,sse,163.24,1478.29,0.8,200,98
69,dss,crps,91.24,795.73,0.8,200,98
70,dss,dss,48.25,686.31,0.8,200,98
71,dss,is1,761.88,6025.23,0.8,200,98
72,is1,sse,163.24,1478.29,0.8,200,98
73,is1,crps,91.24,795.73,0.8,200,98
74,is1,dss,48.25,686.31,0.8,200,98
75,is1,is1,761.88,6025.23,0.8,200,98
76,sse,sse,163.24,1478.29,0.8,200,98
77,sse,crps,91.24,795.73,0.8,200,98
78,sse,dss,48.25,686.31,0.8,200,98
79,sse,is1,761.88,6025.23,0.8,200,98
