,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,287.23,536.52,0.0,800,72
1,crps,crps,218.08,423.2,0.0,800,72
2,crps,dss,-445.75,-1010.38,0.0,800,72
3,crps,is1,2639.73,5123.17,0.0,800,72
4,dss,sse,287.36,536.69,0.0,800,72
5,dss,crps,218.47,423.02,0.0,800,72
6,dss,dss,-444.51,-1008.75,0.0,800,72
7,dss,is1,2641.25,5120.15,0.0,800,72
8,is1,sse,235.11,454.39,0.0,800,72
9,is1,crps,207.2,417.31,0.0,800,72
10,is1,dss,-310.33,-743.67,0.0,800,72
11,is1,is1,2589.71,5111.79,0.0,800,72
12,sse,sse,287.35,536.37,0.0,800,72
13,sse,crps,218.57,422.38,0.0,800,72
14,sse,dss,-443.02,-1016.09,0.0,800,72
15,sse,is1,2641.2,5119.21,0.0,800,72
16,crps,sse,301.18,542.88,0.1,800,72
17,crps,crps,224.97,423.33,0.1,800,72
18,crps,dss,-403.68,-1014.35,0.1,800,72
19,crps,is1,2670.72,5139.62,0.1,800,72
20,dss,sse,301.18,542.88,0.1,800,72
21,dss,crps,224.97,423.33,0.1,800,72
22,dss,dss,-403.68,-1014.35,0.1,800,72
23,dss,is1,2670.72,5139.62,0.1,800,72
24,is1,sse,245.21,464.1,0.1,800,72
25,is1,crps,211.8,418.88,0.1,800,72
26,is1,dss,-242.58,-738.51,0.1,800,72
27,is1,is1,2602.93,5096.47,0.1,800,72
28,sse,sse,301.18,542.88,0.1,800,72
29,sse,crps,224.97,423.33,0.1,800,72
30,sse,dss,-403.68,-1014.35,0.1,800,72
31,sse,is1,2670.72,5139.62,0.1,800,72
32,crps,sse,932.2,1838.07,0.3,800,72
33,crps,crps,441.67,878.34,0.3,800,72
34,crps,dss,510.53,1028.58,0.3,800,72
35,crps,is1,3170.64,6283.94,0.3,800,72
36,dss,sse,932.2,1838.07,0.3,800,72
37,dss,crps,441.67,878.34,0.3,800,72
38,dss,dss,510.53,1028.58,0.3,800,72
39,dss,is1,3170.64,6283.94,0.3,800,72
40,is1,sse,538.05,1136.94,0.3,800,72
41,is1,crps,278.8,568.76,0.3,800,72
42,is1,dss,295.48,619.37,0.3,800,72
43,is1,is1,2673.13,5253.12,0.3,800,72
44,sse,sse,932.2,1838.07,0.3,800,72
45,sse,crps,441.67,878.34,0.3,800,72
46,sse,dss,510.53,1028.58,0.3,800,72
47,sse,is1,3170.64,6283.94,0.3,800,72
48,crps,sse,932.2,1838.07,0.5,800,72
49,crps,crps,441.67,878.34,0.5,800,72
50,crps,dss,510.53,1028.58,0.5,800,72
51,crps,is1,3170.64,6283.94,0.5,800,72
52,dss,sse,932.2,1838.07,0.5,800,72
53,dss,crps,441.67,878.34,0.5,800,72
54,dss,dss,510.53,1028.58,0.5,800,72
55,dss,is1,3170.64,6283.94,0.5,800,72
56,is1,sse,1057.04,2110.72,0.5,800,72
57,is1,crps,468.27,931.2,0.5,800,72
58,is1,dss,1022.09,2036.1,0.5,800,72
59,is1,is1,3094.46,6113.19,0.5,800,72
60,sse,sse,932.2,1838.07,0.5,800,72
61,sse,crps,441.67,878.34,0.5,800,72
62,sse,dss,510.53,1028.58,0.5,800,72
63,sse,is1,3170.64,6283.94,0.5,800,72
64,crps,sse,932.2,1838.07,0.8,800,72
65,crps,crps,441.67,878.34,0.8,800,72
66,crps,dss,510.53,1028.58,0.8,800,72
67,crps,is1,3170.64,6283.94,0.8,800,72
68,dss,sse,932.2,1838.07,0.8,800,72
69,dss,crps,441.67,878.34,0.8,800,72
70,dss,dss,510.53,1028.58,0.8,800,72
71,dss,is1,3170.64,6283.94,0.8,800,72
72,is1,sse,1057.04,2110.72,0.8,800,72
73,is1,crps,468.27,931.2,0.8,800,72
74,is1,dss,1022.09,2036.1,0.8,800,72
75,is1,is1,3094.46,6113.19,0.8,800,72
76,sse,sse,932.2,1838.07,0.8,800,72
77,sse,crps,441.67,878.34,0.8,800,72
78,sse,dss,510.53,1028.58,0.8,800,72
79,sse,is1,3170.64,6283.94,0.8,800,72
