,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,22.02,513.48,0.0,200,52
1,crps,crps,31.62,622.93,0.0,200,52
2,crps,dss,-263.39,-3049.35,0.0,200,52
3,crps,is1,123.23,2415.67,0.0,200,52
4,dss,sse,22.27,511.64,0.0,200,52
5,dss,crps,32.24,623.34,0.0,200,52
6,dss,dss,-261.18,-3034.31,0.0,200,52
7,dss,is1,124.71,2501.92,0.0,200,52
8,is1,sse,22.36,504.78,0.0,200,52
9,is1,crps,32.08,621.57,0.0,200,52
10,is1,dss,-255.54,-3031.63,0.0,200,52
11,is1,is1,120.84,2523.62,0.0,200,52
12,sse,sse,22.12,506.81,0.0,200,52
13,sse,crps,32.02,619.7,0.0,200,52
14,sse,dss,-259.95,-3041.83,0.0,200,52
15,sse,is1,122.91,2495.24,0.0,200,52
16,crps,sse,22.02,513.48,0.1,200,52
17,crps,crps,31.62,622.93,0.1,200,52
18,crps,dss,-263.39,-3049.35,0.1,200,52
19,crps,is1,123.23,2415.67,0.1,200,52
20,dss,sse,22.31,511.68,0.1,200,52
21,dss,crps,32.41,622.04,0.1,200,52
22,dss,dss,-260.75,-3033.88,0.1,200,52
23,dss,is1,125.39,2490.25,0.1,200,52
24,is1,sse,22.36,504.78,0.1,200,52
25,is1,crps,32.08,621.57,0.1,200,52
26,is1,dss,-255.54,-3031.63,0.1,200,52
27,is1,is1,120.84,2523.62,0.1,200,52
28,sse,sse,22.12,506.81,0.1,200,52
29,sse,crps,32.02,619.7,0.1,200,52
30,sse,dss,-259.95,-3041.83,0.1,200,52
31,sse,is1,122.91,2495.24,0.1,200,52
32,crps,sse,22.02,513.48,0.3,200,52
33,crps,crps,31.62,622.93,0.3,200,52
34,crps,dss,-263.39,-3049.35,0.3,200,52
35,crps,is1,123.23,2415.67,0.3,200,52
36,dss,sse,22.31,511.68,0.3,200,52
37,dss,crps,32.41,622.04,0.3,200,52
38,dss,dss,-260.75,-3033.88,0.3,200,52
39,dss,is1,125.39,2490.25,0.3,200,52
40,is1,sse,23.47,471.7,0.3,200,52
41,is1,crps,33.23,604.44,0.3,200,52
42,is1,dss,-246.88,-3291.03,0.3,200,52
43,is1,is1,123.68,2382.55,0.3,200,52
44,sse,sse,22.22,503.96,0.3,200,52
45,sse,crps,32.45,615.64,0.3,200,52
46,sse,dss,-257.79,-3057.91,0.3,200,52
47,sse,is1,123.76,2480.43,0.3,200,52
48,crps,sse,22.08,512.62,0.5,200,52
49,crps,crps,31.72,621.6,0.5,200,52
50,crps,dss,-262.79,-3057.91,0.5,200,52
51,crps,is1,123.54,2413.78,0.5,200,52
52,dss,sse,22.74,515.03,0.5,200,52
53,dss,crps,33.85,639.24,0.5,200,52
54,dss,dss,-256.49,-3000.44,0.5,200,52
55,dss,is1,133.92,2575.65,0.5,200,52
56,is1,sse,23.47,471.7,0.5,200,52
57,is1,crps,33.23,604.44,0.5,200,52
58,is1,dss,-246.88,-3291.03,0.5,200,52
59,is1,is1,123.68,2382.55,0.5,200,52
60,sse,sse,22.22,503.96,0.5,200,52
61,sse,crps,32.45,615.64,0.5,200,52
62,sse,dss,-257.79,-3057.91,0.5,200,52
63,sse,is1,123.76,2480.43,0.5,200,52
64,crps,sse,22.24,510.47,0.8,200,52
65,crps,crps,32.02,616.9,0.8,200,52
66,crps,dss,-261.15,-3079.47,0.8,200,52
67,crps,is1,124.51,2391.61,0.8,200,52
68,dss,sse,26.61,471.3,0.8,200,52
69,dss,crps,37.43,624.84,0.8,200,52
70,dss,dss,-226.0,-3322.03,0.8,200,52
71,dss,is1,143.62,2495.26,0.8,200,52
72,is1,sse,23.47,471.98,0.8,200,52
73,is1,crps,33.37,602.92,0.8,200,52
74,is1,dss,-246.83,-3288.29,0.8,200,52
75,is1,is1,124.68,2368.36,0.8,200,52
76,sse,sse,22.22,503.96,0.8,200,52
77,sse,crps,32.45,615.64,0.8,200,52
78,sse,dss,-257.79,-3057.91,0.8,200,52
79,sse,is1,123.76,2480.43,0.8,200,52
