,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,171.51,469.73,0.0,400,68
1,crps,crps,113.15,419.69,0.0,400,68
2,crps,dss,-227.17,-1036.73,0.0,400,68
3,crps,is1,1378.57,5212.03,0.0,400,68
4,dss,sse,171.36,469.5,0.0,400,68
5,dss,crps,113.09,418.57,0.0,400,68
6,dss,dss,-228.74,-1038.99,0.0,400,68
7,dss,is1,1376.51,5216.49,0.0,400,68
8,is1,sse,175.06,463.15,0.0,400,68
9,is1,crps,113.5,413.73,0.0,400,68
10,is1,dss,-202.9,-1061.24,0.0,400,68
11,is1,is1,1370.48,5191.06,0.0,400,68
12,sse,sse,171.36,469.5,0.0,400,68
13,sse,crps,113.09,418.57,0.0,400,68
14,sse,dss,-228.74,-1038.99,0.0,400,68
15,sse,is1,1376.51,5216.49,0.0,400,68
16,crps,sse,193.06,473.96,0.1,400,68
17,crps,crps,120.56,413.56,0.1,400,68
18,crps,dss,-120.31,-883.53,0.1,400,68
19,crps,is1,1412.39,5191.84,0.1,400,68
20,dss,sse,184.24,477.43,0.1,400,68
21,dss,crps,118.3,414.45,0.1,400,68
22,dss,dss,-185.95,-1033.56,0.1,400,68
23,dss,is1,1398.95,5233.03,0.1,400,68
24,is1,sse,195.95,442.16,0.1,400,68
25,is1,crps,120.88,402.16,0.1,400,68
26,is1,dss,-69.01,-745.75,0.1,400,68
27,is1,is1,1401.82,5113.39,0.1,400,68
28,sse,sse,385.33,1505.63,0.1,400,68
29,sse,crps,194.46,805.09,0.1,400,68
30,sse,dss,152.52,715.6,0.1,400,68
31,sse,is1,1579.47,6039.29,0.1,400,68
32,crps,sse,385.33,1505.63,0.3,400,68
33,crps,crps,194.46,805.09,0.3,400,68
34,crps,dss,152.52,715.6,0.3,400,68
35,crps,is1,1579.47,6039.29,0.3,400,68
36,dss,sse,385.33,1505.63,0.3,400,68
37,dss,crps,194.46,805.09,0.3,400,68
38,dss,dss,152.52,715.6,0.3,400,68
39,dss,is1,1579.47,6039.29,0.3,400,68
40,is1,sse,319.1,1207.2,0.3,400,68
41,is1,crps,167.71,681.32,0.3,400,68
42,is1,dss,80.06,330.07,0.3,400,68
43,is1,is1,1456.86,5521.71,0.3,400,68
44,sse,sse,385.33,1505.63,0.3,400,68
45,sse,crps,194.46,805.09,0.3,400,68
46,sse,dss,152.52,715.6,0.3,400,68
47,sse,is1,1579.47,6039.29,0.3,400,68
48,crps,sse,385.33,1505.63,0.5,400,68
49,crps,crps,194.46,805.09,0.5,400,68
50,crps,dss,152.52,715.6,0.5,400,68
51,crps,is1,1579.47,6039.29,0.5,400,68
52,dss,sse,385.33,1505.63,0.5,400,68
53,dss,crps,194.46,805.09,0.5,400,68
54,dss,dss,152.52,715.6,0.5,400,68
55,dss,is1,1579.47,6039.29,0.5,400,68
56,is1,sse,385.33,1505.63,0.5,400,68
57,is1,crps,194.46,805.09,0.5,400,68
58,is1,dss,152.52,715.6,0.5,400,68
59,is1,is1,1579.47,6039.29,0.5,400,68
60,sse,sse,385.33,1505.63,0.5,400,68
61,sse,crps,194.46,805.09,0.5,400,68
62,sse,dss,152.52,715.6,0.5,400,68
63,sse,is1,1579.47,6039.29,0.5,400,68
64,crps,sse,385.33,1505.63,0.8,400,68
65,crps,crps,194.46,805.09,0.8,400,68
66,crps,dss,152.52,715.6,0.8,400,68
67,crps,is1,1579.47,6039.29,0.8,400,68
68,dss,sse,385.33,1505.63,0.8,400,68
69,dss,crps,194.46,805.09,0.8,400,68
70,dss,dss,152.52,715.6,0.8,400,68
71,dss,is1,1579.47,6039.29,0.8,400,68
72,is1,sse,385.33,1505.63,0.8,400,68
73,is1,crps,194.46,805.09,0.8,400,68
74,is1,dss,152.52,715.6,0.8,400,68
75,is1,is1,1579.47,6039.29,0.8,400,68
76,sse,sse,385.33,1505.63,0.8,400,68
77,sse,crps,194.46,805.09,0.8,400,68
78,sse,dss,152.52,715.6,0.8,400,68
79,sse,is1,1579.47,6039.29,0.8,400,68
