,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,169.18,705.35,0.0,400,28
1,crps,crps,112.96,476.96,0.0,400,28
2,crps,dss,-247.57,-840.54,0.0,400,28
3,crps,is1,1285.51,5281.49,0.0,400,28
4,dss,sse,128.0,573.46,0.0,400,28
5,dss,crps,99.98,438.05,0.0,400,28
6,dss,dss,-292.92,-797.86,0.0,400,28
7,dss,is1,1258.84,5176.87,0.0,400,28
8,is1,sse,189.32,756.7,0.0,400,28
9,is1,crps,119.61,497.13,0.0,400,28
10,is1,dss,-129.73,-450.84,0.0,400,28
11,is1,is1,1287.34,5265.12,0.0,400,28
12,sse,sse,169.75,710.46,0.0,400,28
13,sse,crps,113.55,476.13,0.0,400,28
14,sse,dss,-242.82,-811.66,0.0,400,28
15,sse,is1,1296.36,5291.13,0.0,400,28
16,crps,sse,184.12,737.76,0.1,400,28
17,crps,crps,120.12,481.79,0.1,400,28
18,crps,dss,-118.4,-515.58,0.1,400,28
19,crps,is1,1308.44,5270.19,0.1,400,28
20,dss,sse,131.92,554.86,0.1,400,28
21,dss,crps,103.02,426.8,0.1,400,28
22,dss,dss,-264.05,-923.96,0.1,400,28
23,dss,is1,1271.67,5127.09,0.1,400,28
24,is1,sse,260.6,1018.49,0.1,400,28
25,is1,crps,142.46,566.24,0.1,400,28
26,is1,dss,186.28,692.32,0.1,400,28
27,is1,is1,1310.4,5254.03,0.1,400,28
28,sse,sse,184.12,737.76,0.1,400,28
29,sse,crps,120.12,481.79,0.1,400,28
30,sse,dss,-118.4,-515.58,0.1,400,28
31,sse,is1,1308.44,5270.19,0.1,400,28
32,crps,sse,443.45,1867.11,0.3,400,28
33,crps,crps,214.91,881.22,0.3,400,28
34,crps,dss,441.25,1849.0,0.3,400,28
35,crps,is1,1475.8,6072.27,0.3,400,28
36,dss,sse,476.21,2339.85,0.3,400,28
37,dss,crps,226.44,1001.53,0.3,400,28
38,dss,dss,294.74,1487.93,0.3,400,28
39,dss,is1,1562.27,6666.98,0.3,400,28
40,is1,sse,443.45,1867.11,0.3,400,28
41,is1,crps,214.91,881.22,0.3,400,28
42,is1,dss,441.25,1849.0,0.3,400,28
43,is1,is1,1475.8,6072.27,0.3,400,28
44,sse,sse,443.45,1867.11,0.3,400,28
45,sse,crps,214.91,881.22,0.3,400,28
46,sse,dss,441.25,1849.0,0.3,400,28
47,sse,is1,1475.8,6072.27,0.3,400,28
48,crps,sse,443.45,1867.11,0.5,400,28
49,crps,crps,214.91,881.22,0.5,400,28
50,crps,dss,441.25,1849.0,0.5,400,28
51,crps,is1,1475.8,6072.27,0.5,400,28
52,dss,sse,476.21,2339.85,0.5,400,28
53,dss,crps,226.44,1001.53,0.5,400,28
54,dss,dss,294.74,1487.93,0.5,400,28
55,dss,is1,1562.27,6666.98,0.5,400,28
56,is1,sse,443.45,1867.11,0.5,400,28
57,is1,crps,214.91,881.22,0.5,400,28
58,is1,dss,441.25,1849.0,0.5,400,28
59,is1,is1,1475.8,6072.27,0.5,400,28
60,sse,sse,443.45,1867.11,0.5,400,28
61,sse,crps,214.91,881.22,0.5,400,28
62,sse,dss,441.25,1849.0,0.5,400,28
63,sse,is1,1475.8,6072.27,0.5,400,28
64,crps,sse,443.45,1867.11,0.8,400,28
65,crps,crps,214.91,881.22,0.8,400,28
66,crps,dss,441.25,1849.0,0.8,400,28
67,crps,is1,1475.8,6072.27,0.8,400,28
68,dss,sse,476.21,2339.85,0.8,400,28
69,dss,crps,226.44,1001.53,0.8,400,28
70,dss,dss,294.74,1487.93,0.8,400,28
71,dss,is1,1562.27,6666.98,0.8,400,28
72,is1,sse,443.45,1867.11,0.8,400,28
73,is1,crps,214.91,881.22,0.8,400,28
74,is1,dss,441.25,1849.0,0.8,400,28
75,is1,is1,1475.8,6072.27,0.8,400,28
76,sse,sse,443.45,1867.11,0.8,400,28
77,sse,crps,214.91,881.22,0.8,400,28
78,sse,dss,441.25,1849.0,0.8,400,28
79,sse,is1,1475.8,6072.27,0.8,400,28
