,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,32.34,484.82,0.0,200,29
1,crps,crps,36.81,610.13,0.0,200,29
2,crps,dss,-240.66,-3509.73,0.0,200,29
3,crps,is1,133.41,2334.05,0.0,200,29
4,dss,sse,31.9,505.61,0.0,200,29
5,dss,crps,36.46,626.65,0.0,200,29
6,dss,dss,-245.31,-3346.32,0.0,200,29
7,dss,is1,130.71,2462.05,0.0,200,29
8,is1,sse,33.54,468.83,0.0,200,29
9,is1,crps,37.74,598.41,0.0,200,29
10,is1,dss,-236.39,-3546.76,0.0,200,29
11,is1,is1,132.07,2349.46,0.0,200,29
12,sse,sse,31.79,499.74,0.0,200,29
13,sse,crps,38.48,622.93,0.0,200,29
14,sse,dss,-209.49,-3281.97,0.0,200,29
15,sse,is1,139.85,2420.82,0.0,200,29
16,crps,sse,32.34,484.82,0.1,200,29
17,crps,crps,36.81,610.13,0.1,200,29
18,crps,dss,-240.66,-3509.73,0.1,200,29
19,crps,is1,133.41,2334.05,0.1,200,29
20,dss,sse,32.04,500.33,0.1,200,29
21,dss,crps,36.92,615.18,0.1,200,29
22,dss,dss,-243.84,-3399.16,0.1,200,29
23,dss,is1,133.98,2405.18,0.1,200,29
24,is1,sse,33.54,468.83,0.1,200,29
25,is1,crps,37.74,598.41,0.1,200,29
26,is1,dss,-236.39,-3546.76,0.1,200,29
27,is1,is1,132.07,2349.46,0.1,200,29
28,sse,sse,31.79,499.74,0.1,200,29
29,sse,crps,38.48,622.93,0.1,200,29
30,sse,dss,-209.49,-3281.97,0.1,200,29
31,sse,is1,139.85,2420.82,0.1,200,29
32,crps,sse,32.34,484.82,0.3,200,29
33,crps,crps,36.81,610.13,0.3,200,29
34,crps,dss,-240.66,-3509.73,0.3,200,29
35,crps,is1,133.41,2334.05,0.3,200,29
36,dss,sse,33.99,479.47,0.3,200,29
37,dss,crps,39.79,614.51,0.3,200,29
38,dss,dss,-232.03,-3449.27,0.3,200,29
39,dss,is1,145.1,2396.57,0.3,200,29
40,is1,sse,33.54,468.83,0.3,200,29
41,is1,crps,37.74,598.41,0.3,200,29
42,is1,dss,-236.39,-3546.76,0.3,200,29
43,is1,is1,132.07,2349.46,0.3,200,29
44,sse,sse,31.79,499.74,0.3,200,29
45,sse,crps,38.48,622.93,0.3,200,29
46,sse,dss,-209.49,-3281.97,0.3,200,29
47,sse,is1,139.85,2420.82,0.3,200,29
48,crps,sse,32.39,484.18,0.5,200,29
49,crps,crps,36.91,608.47,0.5,200,29
50,crps,dss,-240.2,-3516.13,0.5,200,29
51,crps,is1,134.53,2318.35,0.5,200,29
52,dss,sse,34.26,471.37,0.5,200,29
53,dss,crps,40.02,608.11,0.5,200,29
54,dss,dss,-228.99,-3540.07,0.5,200,29
55,dss,is1,145.64,2372.84,0.5,200,29
56,is1,sse,33.54,468.83,0.5,200,29
57,is1,crps,37.74,598.41,0.5,200,29
58,is1,dss,-236.39,-3546.76,0.5,200,29
59,is1,is1,132.07,2349.46,0.5,200,29
60,sse,sse,31.79,499.74,0.5,200,29
61,sse,crps,38.48,622.93,0.5,200,29
62,sse,dss,-209.49,-3281.97,0.5,200,29
63,sse,is1,139.85,2420.82,0.5,200,29
64,crps,sse,32.39,484.18,0.8,200,29
65,crps,crps,36.91,608.47,0.8,200,29
66,crps,dss,-240.2,-3516.13,0.8,200,29
67,crps,is1,134.53,2318.35,0.8,200,29
68,dss,sse,34.26,471.37,0.8,200,29
69,dss,crps,40.02,608.11,0.8,200,29
70,dss,dss,-228.99,-3540.07,0.8,200,29
71,dss,is1,145.64,2372.84,0.8,200,29
72,is1,sse,33.73,467.82,0.8,200,29
73,is1,crps,37.88,597.31,0.8,200,29
74,is1,dss,-235.92,-3541.21,0.8,200,29
75,is1,is1,132.52,2346.49,0.8,200,29
76,sse,sse,31.79,499.74,0.8,200,29
77,sse,crps,38.48,622.93,0.8,200,29
78,sse,dss,-209.49,-3281.97,0.8,200,29
79,sse,is1,139.85,2420.82,0.8,200,29
