,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,30.77,488.06,0.0,200,61
1,crps,crps,36.83,613.7,0.0,200,61
2,crps,dss,-240.2,-3346.59,0.0,200,61
3,crps,is1,132.56,2440.39,0.0,200,61
4,dss,sse,30.51,496.22,0.0,200,61
5,dss,crps,36.47,617.8,0.0,200,61
6,dss,dss,-248.1,-3266.14,0.0,200,61
7,dss,is1,131.96,2410.2,0.0,200,61
8,is1,sse,30.7,488.16,0.0,200,61
9,is1,crps,36.69,609.53,0.0,200,61
10,is1,dss,-239.8,-3412.83,0.0,200,61
11,is1,is1,132.38,2404.16,0.0,200,61
12,sse,sse,30.48,484.06,0.0,200,61
13,sse,crps,38.81,618.42,0.0,200,61
14,sse,dss,-203.72,-3181.36,0.0,200,61
15,sse,is1,140.68,2412.61,0.0,200,61
16,crps,sse,30.77,488.06,0.1,200,61
17,crps,crps,36.83,613.7,0.1,200,61
18,crps,dss,-240.2,-3346.59,0.1,200,61
19,crps,is1,132.56,2440.39,0.1,200,61
20,dss,sse,30.51,496.22,0.1,200,61
21,dss,crps,36.47,617.8,0.1,200,61
22,dss,dss,-248.1,-3266.14,0.1,200,61
23,dss,is1,131.96,2410.2,0.1,200,61
24,is1,sse,30.7,488.16,0.1,200,61
25,is1,crps,36.69,609.53,0.1,200,61
26,is1,dss,-239.8,-3412.83,0.1,200,61
27,is1,is1,132.38,2404.16,0.1,200,61
28,sse,sse,30.48,484.06,0.1,200,61
29,sse,crps,38.81,618.42,0.1,200,61
30,sse,dss,-203.72,-3181.36,0.1,200,61
31,sse,is1,140.68,2412.61,0.1,200,61
32,crps,sse,30.85,487.67,0.3,200,61
33,crps,crps,37.01,612.56,0.3,200,61
34,crps,dss,-239.37,-3350.54,0.3,200,61
35,crps,is1,134.1,2412.82,0.3,200,61
36,dss,sse,31.21,491.05,0.3,200,61
37,dss,crps,37.61,613.6,0.3,200,61
38,dss,dss,-241.54,-3309.63,0.3,200,61
39,dss,is1,138.2,2419.27,0.3,200,61
40,is1,sse,30.7,488.16,0.3,200,61
41,is1,crps,36.69,609.53,0.3,200,61
42,is1,dss,-239.8,-3412.83,0.3,200,61
43,is1,is1,132.38,2404.16,0.3,200,61
44,sse,sse,30.51,485.19,0.3,200,61
45,sse,crps,39.08,620.85,0.3,200,61
46,sse,dss,-202.19,-3145.39,0.3,200,61
47,sse,is1,142.9,2429.38,0.3,200,61
48,crps,sse,30.85,487.67,0.5,200,61
49,crps,crps,37.01,612.56,0.5,200,61
50,crps,dss,-239.37,-3350.54,0.5,200,61
51,crps,is1,134.1,2412.82,0.5,200,61
52,dss,sse,31.21,491.05,0.5,200,61
53,dss,crps,37.61,613.6,0.5,200,61
54,dss,dss,-241.54,-3309.63,0.5,200,61
55,dss,is1,138.2,2419.27,0.5,200,61
56,is1,sse,30.71,488.01,0.5,200,61
57,is1,crps,36.73,608.96,0.5,200,61
58,is1,dss,-239.72,-3414.27,0.5,200,61
59,is1,is1,132.93,2395.8,0.5,200,61
60,sse,sse,31.49,494.59,0.5,200,61
61,sse,crps,41.64,644.97,0.5,200,61
62,sse,dss,-172.72,-2769.21,0.5,200,61
63,sse,is1,155.23,2583.66,0.5,200,61
64,crps,sse,30.85,487.67,0.8,200,61
65,crps,crps,37.01,612.56,0.8,200,61
66,crps,dss,-239.37,-3350.54,0.8,200,61
67,crps,is1,134.1,2412.82,0.8,200,61
68,dss,sse,32.02,483.34,0.8,200,61
69,dss,crps,39.68,613.5,0.8,200,61
70,dss,dss,-226.31,-3442.99,0.8,200,61
71,dss,is1,146.11,2416.84,0.8,200,61
72,is1,sse,30.71,488.01,0.8,200,61
73,is1,crps,36.73,608.96,0.8,200,61
74,is1,dss,-239.72,-3414.27,0.8,200,61
75,is1,is1,132.93,2395.8,0.8,200,61
76,sse,sse,31.49,494.59,0.8,200,61
77,sse,crps,41.64,644.97,0.8,200,61
78,sse,dss,-172.72,-2769.21,0.8,200,61
79,sse,is1,155.23,2583.66,0.8,200,61
