,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,23.43,497.84,0.0,200,86
1,crps,crps,30.8,617.2,0.0,200,86
2,crps,dss,-287.76,-3498.62,0.0,200,86
3,crps,is1,136.74,2445.37,0.0,200,86
4,dss,sse,23.31,498.48,0.0,200,86
5,dss,crps,30.69,618.05,0.0,200,86
6,dss,dss,-288.92,-3491.64,0.0,200,86
7,dss,is1,137.71,2487.96,0.0,200,86
8,is1,sse,24.23,484.45,0.0,200,86
9,is1,crps,31.16,618.04,0.0,200,86
10,is1,dss,-284.26,-3420.37,0.0,200,86
11,is1,is1,133.55,2433.19,0.0,200,86
12,sse,sse,24.12,489.42,0.0,200,86
13,sse,crps,31.47,616.44,0.0,200,86
14,sse,dss,-283.87,-3384.31,0.0,200,86
15,sse,is1,138.06,2462.75,0.0,200,86
16,crps,sse,23.43,497.84,0.1,200,86
17,crps,crps,30.8,617.2,0.1,200,86
18,crps,dss,-287.76,-3498.62,0.1,200,86
19,crps,is1,136.74,2445.37,0.1,200,86
20,dss,sse,23.66,494.04,0.1,200,86
21,dss,crps,31.28,609.48,0.1,200,86
22,dss,dss,-285.46,-3537.15,0.1,200,86
23,dss,is1,138.11,2460.53,0.1,200,86
24,is1,sse,24.23,484.45,0.1,200,86
25,is1,crps,31.16,618.04,0.1,200,86
26,is1,dss,-284.26,-3420.37,0.1,200,86
27,is1,is1,133.55,2433.19,0.1,200,86
28,sse,sse,24.14,489.22,0.1,200,86
29,sse,crps,31.53,615.69,0.1,200,86
30,sse,dss,-283.68,-3386.3,0.1,200,86
31,sse,is1,138.54,2459.87,0.1,200,86
32,crps,sse,23.43,497.84,0.3,200,86
33,crps,crps,30.8,617.2,0.3,200,86
34,crps,dss,-287.76,-3498.62,0.3,200,86
35,crps,is1,136.74,2445.37,0.3,200,86
36,dss,sse,24.46,486.29,0.3,200,86
37,dss,crps,32.72,619.86,0.3,200,86
38,dss,dss,-280.97,-3517.64,0.3,200,86
39,dss,is1,142.39,2432.39,0.3,200,86
40,is1,sse,24.33,484.41,0.3,200,86
41,is1,crps,31.55,614.48,0.3,200,86
42,is1,dss,-283.21,-3422.2,0.3,200,86
43,is1,is1,135.81,2449.46,0.3,200,86
44,sse,sse,24.4,485.49,0.3,200,86
45,sse,crps,32.01,608.48,0.3,200,86
46,sse,dss,-281.1,-3424.69,0.3,200,86
47,sse,is1,138.82,2442.05,0.3,200,86
48,crps,sse,23.66,494.04,0.5,200,86
49,crps,crps,31.28,609.48,0.5,200,86
50,crps,dss,-285.46,-3537.15,0.5,200,86
51,crps,is1,138.11,2460.53,0.5,200,86
52,dss,sse,24.46,486.29,0.5,200,86
53,dss,crps,32.72,619.86,0.5,200,86
54,dss,dss,-280.97,-3517.64,0.5,200,86
55,dss,is1,142.39,2432.39,0.5,200,86
56,is1,sse,24.35,484.21,0.5,200,86
57,is1,crps,31.61,613.73,0.5,200,86
58,is1,dss,-283.01,-3424.19,0.5,200,86
59,is1,is1,136.29,2446.59,0.5,200,86
60,sse,sse,24.84,490.94,0.5,200,86
61,sse,crps,33.3,626.84,0.5,200,86
62,sse,dss,-272.66,-3225.01,0.5,200,86
63,sse,is1,143.19,2514.17,0.5,200,86
64,crps,sse,23.66,494.04,0.8,200,86
65,crps,crps,31.28,609.48,0.8,200,86
66,crps,dss,-285.46,-3537.15,0.8,200,86
67,crps,is1,138.11,2460.53,0.8,200,86
68,dss,sse,26.08,468.39,0.8,200,86
69,dss,crps,34.0,603.27,0.8,200,86
70,dss,dss,-273.76,-3638.73,0.8,200,86
71,dss,is1,142.66,2428.61,0.8,200,86
72,is1,sse,24.35,484.21,0.8,200,86
73,is1,crps,31.61,613.73,0.8,200,86
74,is1,dss,-283.01,-3424.19,0.8,200,86
75,is1,is1,136.29,2446.59,0.8,200,86
76,sse,sse,24.84,490.94,0.8,200,86
77,sse,crps,33.3,626.84,0.8,200,86
78,sse,dss,-272.66,-3225.01,0.8,200,86
79,sse,is1,143.19,2514.17,0.8,200,86
