,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,49.41,487.28,0.0,400,94
1,crps,crps,65.45,600.53,0.0,400,94
2,crps,dss,-540.21,-3455.65,0.0,400,94
3,crps,is1,256.87,2338.24,0.0,400,94
4,dss,sse,50.28,481.13,0.0,400,94
5,dss,crps,65.61,602.25,0.0,400,94
6,dss,dss,-545.47,-3332.73,0.0,400,94
7,dss,is1,259.23,2328.67,0.0,400,94
8,is1,sse,51.3,469.33,0.0,400,94
9,is1,crps,67.21,592.36,0.0,400,94
10,is1,dss,-522.28,-3558.11,0.0,400,94
11,is1,is1,260.13,2338.43,0.0,400,94
12,sse,sse,48.03,511.83,0.0,400,94
13,sse,crps,65.11,610.26,0.0,400,94
14,sse,dss,-539.75,-3423.62,0.0,400,94
15,sse,is1,259.36,2309.63,0.0,400,94
16,crps,sse,49.41,487.28,0.1,400,94
17,crps,crps,65.45,600.53,0.1,400,94
18,crps,dss,-540.21,-3455.65,0.1,400,94
19,crps,is1,256.87,2338.24,0.1,400,94
20,dss,sse,50.28,481.13,0.1,400,94
21,dss,crps,65.61,602.25,0.1,400,94
22,dss,dss,-545.47,-3332.73,0.1,400,94
23,dss,is1,259.23,2328.67,0.1,400,94
24,is1,sse,51.39,468.93,0.1,400,94
25,is1,crps,67.4,591.44,0.1,400,94
26,is1,dss,-521.35,-3562.09,0.1,400,94
27,is1,is1,260.24,2336.63,0.1,400,94
28,sse,sse,48.03,511.83,0.1,400,94
29,sse,crps,65.11,610.26,0.1,400,94
30,sse,dss,-539.75,-3423.62,0.1,400,94
31,sse,is1,259.36,2309.63,0.1,400,94
32,crps,sse,49.41,487.28,0.3,400,94
33,crps,crps,65.45,600.53,0.3,400,94
34,crps,dss,-540.21,-3455.65,0.3,400,94
35,crps,is1,256.87,2338.24,0.3,400,94
36,dss,sse,51.55,475.9,0.3,400,94
37,dss,crps,69.22,609.36,0.3,400,94
38,dss,dss,-524.58,-3368.42,0.3,400,94
39,dss,is1,276.21,2376.66,0.3,400,94
40,is1,sse,51.43,467.62,0.3,400,94
41,is1,crps,67.56,588.26,0.3,400,94
42,is1,dss,-520.94,-3575.13,0.3,400,94
43,is1,is1,261.4,2309.63,0.3,400,94
44,sse,sse,48.17,515.14,0.3,400,94
45,sse,crps,66.29,615.18,0.3,400,94
46,sse,dss,-535.05,-3320.46,0.3,400,94
47,sse,is1,266.42,2344.59,0.3,400,94
48,crps,sse,49.48,487.19,0.5,400,94
49,crps,crps,65.69,601.35,0.5,400,94
50,crps,dss,-539.5,-3456.52,0.5,400,94
51,crps,is1,258.85,2341.21,0.5,400,94
52,dss,sse,53.72,466.66,0.5,400,94
53,dss,crps,72.52,601.25,0.5,400,94
54,dss,dss,-496.08,-3538.71,0.5,400,94
55,dss,is1,285.65,2387.09,0.5,400,94
56,is1,sse,52.14,465.12,0.5,400,94
57,is1,crps,68.58,584.47,0.5,400,94
58,is1,dss,-513.86,-3600.17,0.5,400,94
59,is1,is1,265.45,2294.55,0.5,400,94
60,sse,sse,49.07,515.3,0.5,400,94
61,sse,crps,69.2,629.24,0.5,400,94
62,sse,dss,-518.6,-3199.19,0.5,400,94
63,sse,is1,279.72,2419.18,0.5,400,94
64,crps,sse,51.69,467.88,0.8,400,94
65,crps,crps,67.51,588.9,0.8,400,94
66,crps,dss,-521.47,-3579.93,0.8,400,94
67,crps,is1,265.04,2316.3,0.8,400,94
68,dss,sse,53.72,466.66,0.8,400,94
69,dss,crps,72.52,601.25,0.8,400,94
70,dss,dss,-496.08,-3538.71,0.8,400,94
71,dss,is1,285.65,2387.09,0.8,400,94
72,is1,sse,53.62,460.62,0.8,400,94
73,is1,crps,70.06,583.14,0.8,400,94
74,is1,dss,-499.01,-3655.75,0.8,400,94
75,is1,is1,272.9,2292.56,0.8,400,94
76,sse,sse,49.16,514.3,0.8,400,94
77,sse,crps,69.3,628.13,0.8,400,94
78,sse,dss,-517.65,-3209.19,0.8,400,94
79,sse,is1,279.75,2418.58,0.8,400,94
