,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,438.73,438.11,0.0,1600,86
1,crps,crps,407.48,407.95,0.0,1600,86
2,crps,dss,-1038.95,-999.39,0.0,1600,86
3,crps,is1,5109.09,5174.31,0.0,1600,86
4,dss,sse,439.45,436.35,0.0,1600,86
5,dss,crps,407.65,407.26,0.0,1600,86
6,dss,dss,-1039.69,-1010.48,0.0,1600,86
7,dss,is1,5110.2,5172.93,0.0,1600,86
8,is1,sse,474.53,514.46,0.0,1600,86
9,is1,crps,412.29,419.38,0.0,1600,86
10,is1,dss,-938.2,-926.66,0.0,1600,86
11,is1,is1,5089.9,5131.22,0.0,1600,86
12,sse,sse,439.08,437.62,0.0,1600,86
13,sse,crps,408.0,407.06,0.0,1600,86
14,sse,dss,-1031.69,-1001.93,0.0,1600,86
15,sse,is1,5111.58,5172.02,0.0,1600,86
16,crps,sse,441.39,435.62,0.1,1600,86
17,crps,crps,409.96,405.58,0.1,1600,86
18,crps,dss,-1019.56,-1007.86,0.1,1600,86
19,crps,is1,5115.75,5168.17,0.1,1600,86
20,dss,sse,441.39,435.62,0.1,1600,86
21,dss,crps,409.96,405.58,0.1,1600,86
22,dss,dss,-1019.56,-1007.86,0.1,1600,86
23,dss,is1,5115.75,5168.17,0.1,1600,86
24,is1,sse,714.67,706.38,0.1,1600,86
25,is1,crps,476.82,469.91,0.1,1600,86
26,is1,dss,226.55,196.62,0.1,1600,86
27,is1,is1,5118.62,5138.65,0.1,1600,86
28,sse,sse,441.39,435.62,0.1,1600,86
29,sse,crps,409.96,405.58,0.1,1600,86
30,sse,dss,-1019.56,-1007.86,0.1,1600,86
31,sse,is1,5115.75,5168.17,0.1,1600,86
32,crps,sse,1613.51,1760.56,0.3,1600,86
33,crps,crps,820.73,860.33,0.3,1600,86
34,crps,dss,817.57,960.83,0.3,1600,86
35,crps,is1,6136.4,6228.9,0.3,1600,86
36,dss,sse,1613.51,1760.56,0.3,1600,86
37,dss,crps,820.73,860.33,0.3,1600,86
38,dss,dss,817.57,960.83,0.3,1600,86
39,dss,is1,6136.4,6228.9,0.3,1600,86
40,is1,sse,2169.1,2232.75,0.3,1600,86
41,is1,crps,941.37,958.16,0.3,1600,86
42,is1,dss,2055.41,2106.04,0.3,1600,86
43,is1,is1,6104.11,6139.03,0.3,1600,86
44,sse,sse,1613.51,1760.56,0.3,1600,86
45,sse,crps,820.73,860.33,0.3,1600,86
46,sse,dss,817.57,960.83,0.3,1600,86
47,sse,is1,6136.4,6228.9,0.3,1600,86
48,crps,sse,1613.51,1760.56,0.5,1600,86
49,crps,crps,820.73,860.33,0.5,1600,86
50,crps,dss,817.57,960.83,0.5,1600,86
51,crps,is1,6136.4,6228.9,0.5,1600,86
52,dss,sse,1613.51,1760.56,0.5,1600,86
53,dss,crps,820.73,860.33,0.5,1600,86
54,dss,dss,817.57,960.83,0.5,1600,86
55,dss,is1,6136.4,6228.9,0.5,1600,86
56,is1,sse,2169.1,2232.75,0.5,1600,86
57,is1,crps,941.37,958.16,0.5,1600,86
58,is1,dss,2055.41,2106.04,0.5,1600,86
59,is1,is1,6104.11,6139.03,0.5,1600,86
60,sse,sse,1613.51,1760.56,0.5,1600,86
61,sse,crps,820.73,860.33,0.5,1600,86
62,sse,dss,817.57,960.83,0.5,1600,86
63,sse,is1,6136.4,6228.9,0.5,1600,86
64,crps,sse,1613.51,1760.56,0.8,1600,86
65,crps,crps,820.73,860.33,0.8,1600,86
66,crps,dss,817.57,960.83,0.8,1600,86
67,crps,is1,6136.4,6228.9,0.8,1600,86
68,dss,sse,1613.51,1760.56,0.8,1600,86
69,dss,crps,820.73,860.33,0.8,1600,86
70,dss,dss,817.57,960.83,0.8,1600,86
71,dss,is1,6136.4,6228.9,0.8,1600,86
72,is1,sse,2169.1,2232.75,0.8,1600,86
73,is1,crps,941.37,958.16,0.8,1600,86
74,is1,dss,2055.41,2106.04,0.8,1600,86
75,is1,is1,6104.11,6139.03,0.8,1600,86
76,sse,sse,1613.51,1760.56,0.8,1600,86
77,sse,crps,820.73,860.33,0.8,1600,86
78,sse,dss,817.57,960.83,0.8,1600,86
79,sse,is1,6136.4,6228.9,0.8,1600,86
