,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,30.64,488.87,0.0,200,76
1,crps,crps,35.85,613.93,0.0,200,76
2,crps,dss,-248.39,-3518.74,0.0,200,76
3,crps,is1,144.39,2351.58,0.0,200,76
4,dss,sse,32.25,480.26,0.0,200,76
5,dss,crps,37.31,609.7,0.0,200,76
6,dss,dss,-241.53,-3599.0,0.0,200,76
7,dss,is1,146.05,2351.56,0.0,200,76
8,is1,sse,30.53,495.93,0.0,200,76
9,is1,crps,36.29,614.82,0.0,200,76
10,is1,dss,-241.74,-3551.24,0.0,200,76
11,is1,is1,143.73,2347.24,0.0,200,76
12,sse,sse,30.74,481.38,0.0,200,76
13,sse,crps,36.75,622.09,0.0,200,76
14,sse,dss,-228.53,-3214.14,0.0,200,76
15,sse,is1,147.94,2437.3,0.0,200,76
16,crps,sse,30.64,488.87,0.1,200,76
17,crps,crps,35.85,613.93,0.1,200,76
18,crps,dss,-248.39,-3518.74,0.1,200,76
19,crps,is1,144.39,2351.58,0.1,200,76
20,dss,sse,32.31,479.76,0.1,200,76
21,dss,crps,37.44,607.65,0.1,200,76
22,dss,dss,-240.91,-3604.06,0.1,200,76
23,dss,is1,147.14,2336.33,0.1,200,76
24,is1,sse,30.53,495.93,0.1,200,76
25,is1,crps,36.29,614.82,0.1,200,76
26,is1,dss,-241.74,-3551.24,0.1,200,76
27,is1,is1,143.73,2347.24,0.1,200,76
28,sse,sse,30.74,481.38,0.1,200,76
29,sse,crps,36.75,622.09,0.1,200,76
30,sse,dss,-228.53,-3214.14,0.1,200,76
31,sse,is1,147.94,2437.3,0.1,200,76
32,crps,sse,30.64,488.87,0.3,200,76
33,crps,crps,35.85,613.93,0.3,200,76
34,crps,dss,-248.39,-3518.74,0.3,200,76
35,crps,is1,144.39,2351.58,0.3,200,76
36,dss,sse,33.75,461.44,0.3,200,76
37,dss,crps,39.72,598.87,0.3,200,76
38,dss,dss,-229.92,-3669.12,0.3,200,76
39,dss,is1,153.3,2354.21,0.3,200,76
40,is1,sse,30.99,493.3,0.3,200,76
41,is1,crps,37.36,615.37,0.3,200,76
42,is1,dss,-234.23,-3530.58,0.3,200,76
43,is1,is1,145.3,2332.38,0.3,200,76
44,sse,sse,30.77,479.55,0.3,200,76
45,sse,crps,36.82,621.03,0.3,200,76
46,sse,dss,-227.4,-3214.71,0.3,200,76
47,sse,is1,148.2,2422.28,0.3,200,76
48,crps,sse,30.72,487.94,0.5,200,76
49,crps,crps,35.97,612.55,0.5,200,76
50,crps,dss,-247.58,-3528.07,0.5,200,76
51,crps,is1,145.38,2342.35,0.5,200,76
52,dss,sse,33.75,461.44,0.5,200,76
53,dss,crps,39.72,598.87,0.5,200,76
54,dss,dss,-229.92,-3669.12,0.5,200,76
55,dss,is1,153.3,2354.21,0.5,200,76
56,is1,sse,31.5,489.52,0.5,200,76
57,is1,crps,37.79,611.53,0.5,200,76
58,is1,dss,-230.9,-3539.92,0.5,200,76
59,is1,is1,145.92,2339.09,0.5,200,76
60,sse,sse,31.09,476.41,0.5,200,76
61,sse,crps,37.63,621.94,0.5,200,76
62,sse,dss,-224.17,-3246.07,0.5,200,76
63,sse,is1,150.63,2434.75,0.5,200,76
64,crps,sse,30.84,483.65,0.8,200,76
65,crps,crps,36.33,604.35,0.8,200,76
66,crps,dss,-244.4,-3578.11,0.8,200,76
67,crps,is1,145.64,2334.9,0.8,200,76
68,dss,sse,33.75,461.44,0.8,200,76
69,dss,crps,39.72,598.87,0.8,200,76
70,dss,dss,-229.92,-3669.12,0.8,200,76
71,dss,is1,153.3,2354.21,0.8,200,76
72,is1,sse,31.76,490.9,0.8,200,76
73,is1,crps,38.43,620.09,0.8,200,76
74,is1,dss,-228.28,-3526.17,0.8,200,76
75,is1,is1,149.09,2388.48,0.8,200,76
76,sse,sse,31.31,475.25,0.8,200,76
77,sse,crps,37.97,618.52,0.8,200,76
78,sse,dss,-218.5,-3212.31,0.8,200,76
79,sse,is1,151.62,2409.97,0.8,200,76
