,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,472.46,497.96,0.0,1600,37
1,crps,crps,416.94,424.07,0.0,1600,37
2,crps,dss,-879.36,-840.47,0.0,1600,37
3,crps,is1,5085.91,5132.21,0.0,1600,37
4,dss,sse,473.64,496.98,0.0,1600,37
5,dss,crps,417.68,424.2,0.0,1600,37
6,dss,dss,-881.54,-817.4,0.0,1600,37
7,dss,is1,5085.41,5139.15,0.0,1600,37
8,is1,sse,509.62,518.81,0.0,1600,37
9,is1,crps,429.61,433.65,0.0,1600,37
10,is1,dss,-745.12,-712.78,0.0,1600,37
11,is1,is1,5077.79,5133.53,0.0,1600,37
12,sse,sse,472.56,498.96,0.0,1600,37
13,sse,crps,417.28,424.76,0.0,1600,37
14,sse,dss,-878.39,-835.31,0.0,1600,37
15,sse,is1,5085.84,5135.87,0.0,1600,37
16,crps,sse,517.24,518.99,0.1,1600,37
17,crps,crps,433.83,433.27,0.1,1600,37
18,crps,dss,-614.66,-619.45,0.1,1600,37
19,crps,is1,5091.41,5126.84,0.1,1600,37
20,dss,sse,474.21,495.76,0.1,1600,37
21,dss,crps,419.04,422.18,0.1,1600,37
22,dss,dss,-871.18,-844.41,0.1,1600,37
23,dss,is1,5087.38,5132.07,0.1,1600,37
24,is1,sse,517.24,518.99,0.1,1600,37
25,is1,crps,433.83,433.27,0.1,1600,37
26,is1,dss,-614.66,-619.45,0.1,1600,37
27,is1,is1,5091.41,5126.84,0.1,1600,37
28,sse,sse,1461.99,1483.69,0.1,1600,37
29,sse,crps,790.41,795.94,0.1,1600,37
30,sse,dss,681.53,691.29,0.1,1600,37
31,sse,is1,5977.86,6032.53,0.1,1600,37
32,crps,sse,1461.99,1483.69,0.3,1600,37
33,crps,crps,790.41,795.94,0.3,1600,37
34,crps,dss,681.53,691.29,0.3,1600,37
35,crps,is1,5977.86,6032.53,0.3,1600,37
36,dss,sse,1461.99,1483.69,0.3,1600,37
37,dss,crps,790.41,795.94,0.3,1600,37
38,dss,dss,681.53,691.29,0.3,1600,37
39,dss,is1,5977.86,6032.53,0.3,1600,37
40,is1,sse,1461.99,1483.69,0.3,1600,37
41,is1,crps,790.41,795.94,0.3,1600,37
42,is1,dss,681.53,691.29,0.3,1600,37
43,is1,is1,5977.86,6032.53,0.3,1600,37
44,sse,sse,1461.99,1483.69,0.3,1600,37
45,sse,crps,790.41,795.94,0.3,1600,37
46,sse,dss,681.53,691.29,0.3,1600,37
47,sse,is1,5977.86,6032.53,0.3,1600,37
48,crps,sse,1461.99,1483.69,0.5,1600,37
49,crps,crps,790.41,795.94,0.5,1600,37
50,crps,dss,681.53,691.29,0.5,1600,37
51,crps,is1,5977.86,6032.53,0.5,1600,37
52,dss,sse,1461.99,1483.69,0.5,1600,37
53,dss,crps,790.41,795.94,0.5,1600,37
54,dss,dss,681.53,691.29,0.5,1600,37
55,dss,is1,5977.86,6032.53,0.5,1600,37
56,is1,sse,1461.99,1483.69,0.5,1600,37
57,is1,crps,790.41,795.94,0.5,1600,37
58,is1,dss,681.53,691.29,0.5,1600,37
59,is1,is1,5977.86,6032.53,0.5,1600,37
60,sse,sse,1461.99,1483.69,0.5,1600,37
61,sse,crps,790.41,795.94,0.5,1600,37
62,sse,dss,681.53,691.29,0.5,1600,37
63,sse,is1,5977.86,6032.53,0.5,1600,37
64,crps,sse,1461.99,1483.69,0.8,1600,37
65,crps,crps,790.41,795.94,0.8,1600,37
66,crps,dss,681.53,691.29,0.8,1600,37
67,crps,is1,5977.86,6032.53,0.8,1600,37
68,dss,sse,1461.99,1483.69,0.8,1600,37
69,dss,crps,790.41,795.94,0.8,1600,37
70,dss,dss,681.53,691.29,0.8,1600,37
71,dss,is1,5977.86,6032.53,0.8,1600,37
72,is1,sse,1461.99,1483.69,0.8,1600,37
73,is1,crps,790.41,795.94,0.8,1600,37
74,is1,dss,681.53,691.29,0.8,1600,37
75,is1,is1,5977.86,6032.53,0.8,1600,37
76,sse,sse,1461.99,1483.69,0.8,1600,37
77,sse,crps,790.41,795.94,0.8,1600,37
78,sse,dss,681.53,691.29,0.8,1600,37
79,sse,is1,5977.86,6032.53,0.8,1600,37
