,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,29.22,508.06,0.0,200,37
1,crps,crps,35.27,629.88,0.0,200,37
2,crps,dss,-238.61,-3093.8,0.0,200,37
3,crps,is1,147.13,2514.2,0.0,200,37
4,dss,sse,30.34,480.15,0.0,200,37
5,dss,crps,36.05,624.91,0.0,200,37
6,dss,dss,-234.61,-3002.3,0.0,200,37
7,dss,is1,149.96,2411.34,0.0,200,37
8,is1,sse,29.66,483.32,0.0,200,37
9,is1,crps,35.72,625.19,0.0,200,37
10,is1,dss,-233.55,-3160.55,0.0,200,37
11,is1,is1,146.31,2430.87,0.0,200,37
12,sse,sse,29.28,515.12,0.0,200,37
13,sse,crps,36.15,636.45,0.0,200,37
14,sse,dss,-221.03,-3016.65,0.0,200,37
15,sse,is1,149.38,2541.31,0.0,200,37
16,crps,sse,29.22,508.06,0.1,200,37
17,crps,crps,35.27,629.88,0.1,200,37
18,crps,dss,-238.61,-3093.8,0.1,200,37
19,crps,is1,147.13,2514.2,0.1,200,37
20,dss,sse,30.37,479.7,0.1,200,37
21,dss,crps,36.18,623.34,0.1,200,37
22,dss,dss,-234.29,-3006.8,0.1,200,37
23,dss,is1,151.09,2411.06,0.1,200,37
24,is1,sse,30.0,475.05,0.1,200,37
25,is1,crps,36.07,617.44,0.1,200,37
26,is1,dss,-229.29,-3250.91,0.1,200,37
27,is1,is1,146.42,2426.38,0.1,200,37
28,sse,sse,29.31,514.67,0.1,200,37
29,sse,crps,36.28,634.88,0.1,200,37
30,sse,dss,-220.72,-3021.16,0.1,200,37
31,sse,is1,150.52,2541.04,0.1,200,37
32,crps,sse,29.22,508.06,0.3,200,37
33,crps,crps,35.27,629.88,0.3,200,37
34,crps,dss,-238.61,-3093.8,0.3,200,37
35,crps,is1,147.13,2514.2,0.3,200,37
36,dss,sse,30.37,479.7,0.3,200,37
37,dss,crps,36.18,623.34,0.3,200,37
38,dss,dss,-234.29,-3006.8,0.3,200,37
39,dss,is1,151.09,2411.06,0.3,200,37
40,is1,sse,30.0,475.05,0.3,200,37
41,is1,crps,36.07,617.44,0.3,200,37
42,is1,dss,-229.29,-3250.91,0.3,200,37
43,is1,is1,146.42,2426.38,0.3,200,37
44,sse,sse,29.31,514.67,0.3,200,37
45,sse,crps,36.28,634.88,0.3,200,37
46,sse,dss,-220.72,-3021.16,0.3,200,37
47,sse,is1,150.52,2541.04,0.3,200,37
48,crps,sse,29.25,507.61,0.5,200,37
49,crps,crps,35.4,628.31,0.5,200,37
50,crps,dss,-238.3,-3098.31,0.5,200,37
51,crps,is1,148.27,2513.92,0.5,200,37
52,dss,sse,31.58,471.05,0.5,200,37
53,dss,crps,39.82,625.59,0.5,200,37
54,dss,dss,-197.75,-3328.0,0.5,200,37
55,dss,is1,166.11,2491.85,0.5,200,37
56,is1,sse,30.02,474.0,0.5,200,37
57,is1,crps,36.36,607.34,0.5,200,37
58,is1,dss,-226.09,-3342.46,0.5,200,37
59,is1,is1,147.14,2423.82,0.5,200,37
60,sse,sse,30.51,476.91,0.5,200,37
61,sse,crps,37.2,617.23,0.5,200,37
62,sse,dss,-209.92,-3250.85,0.5,200,37
63,sse,is1,153.33,2435.42,0.5,200,37
64,crps,sse,29.56,505.07,0.8,200,37
65,crps,crps,35.91,631.34,0.8,200,37
66,crps,dss,-223.65,-3170.17,0.8,200,37
67,crps,is1,150.04,2463.89,0.8,200,37
68,dss,sse,31.58,471.05,0.8,200,37
69,dss,crps,39.82,625.59,0.8,200,37
70,dss,dss,-197.75,-3328.0,0.8,200,37
71,dss,is1,166.11,2491.85,0.8,200,37
72,is1,sse,30.82,469.17,0.8,200,37
73,is1,crps,37.42,611.2,0.8,200,37
74,is1,dss,-205.94,-3335.88,0.8,200,37
75,is1,is1,152.27,2430.94,0.8,200,37
76,sse,sse,30.51,476.91,0.8,200,37
77,sse,crps,37.2,617.23,0.8,200,37
78,sse,dss,-209.92,-3250.85,0.8,200,37
79,sse,is1,153.33,2435.42,0.8,200,37
