,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,121.38,458.14,0.0,800,76
1,crps,crps,143.87,578.57,0.0,800,76
2,crps,dss,-964.0,-3697.76,0.0,800,76
3,crps,is1,575.88,2273.03,0.0,800,76
4,dss,sse,121.09,461.7,0.0,800,76
5,dss,crps,144.37,579.98,0.0,800,76
6,dss,dss,-965.65,-3674.46,0.0,800,76
7,dss,is1,575.48,2287.71,0.0,800,76
8,is1,sse,121.88,458.34,0.0,800,76
9,is1,crps,144.99,578.8,0.0,800,76
10,is1,dss,-959.28,-3699.44,0.0,800,76
11,is1,is1,574.41,2284.68,0.0,800,76
12,sse,sse,120.26,470.41,0.0,800,76
13,sse,crps,144.73,592.24,0.0,800,76
14,sse,dss,-952.41,-3542.97,0.0,800,76
15,sse,is1,577.39,2343.58,0.0,800,76
16,crps,sse,121.38,458.14,0.1,800,76
17,crps,crps,143.87,578.57,0.1,800,76
18,crps,dss,-964.0,-3697.76,0.1,800,76
19,crps,is1,575.88,2273.03,0.1,800,76
20,dss,sse,122.2,457.26,0.1,800,76
21,dss,crps,145.96,575.16,0.1,800,76
22,dss,dss,-955.82,-3709.08,0.1,800,76
23,dss,is1,580.0,2271.86,0.1,800,76
24,is1,sse,122.12,457.18,0.1,800,76
25,is1,crps,145.44,576.24,0.1,800,76
26,is1,dss,-956.87,-3711.01,0.1,800,76
27,is1,is1,576.35,2276.95,0.1,800,76
28,sse,sse,120.62,469.8,0.1,800,76
29,sse,crps,145.35,591.13,0.1,800,76
30,sse,dss,-948.84,-3550.07,0.1,800,76
31,sse,is1,581.04,2335.9,0.1,800,76
32,crps,sse,121.84,455.86,0.3,800,76
33,crps,crps,145.29,574.48,0.3,800,76
34,crps,dss,-957.9,-3721.99,0.3,800,76
35,crps,is1,579.79,2260.19,0.3,800,76
36,dss,sse,124.19,459.68,0.3,800,76
37,dss,crps,151.89,593.43,0.3,800,76
38,dss,dss,-934.4,-3683.83,0.3,800,76
39,dss,is1,605.51,2352.06,0.3,800,76
40,is1,sse,122.45,455.74,0.3,800,76
41,is1,crps,146.22,573.59,0.3,800,76
42,is1,dss,-951.81,-3723.15,0.3,800,76
43,is1,is1,581.19,2261.59,0.3,800,76
44,sse,sse,121.28,468.08,0.3,800,76
45,sse,crps,146.5,588.26,0.3,800,76
46,sse,dss,-942.12,-3567.36,0.3,800,76
47,sse,is1,582.79,2329.79,0.3,800,76
48,crps,sse,122.45,455.74,0.5,800,76
49,crps,crps,146.22,573.59,0.5,800,76
50,crps,dss,-951.81,-3723.15,0.5,800,76
51,crps,is1,581.19,2261.59,0.5,800,76
52,dss,sse,125.01,464.32,0.5,800,76
53,dss,crps,153.38,603.07,0.5,800,76
54,dss,dss,-917.81,-3580.2,0.5,800,76
55,dss,is1,611.63,2392.25,0.5,800,76
56,is1,sse,122.45,455.74,0.5,800,76
57,is1,crps,146.22,573.59,0.5,800,76
58,is1,dss,-951.81,-3723.15,0.5,800,76
59,is1,is1,581.19,2261.59,0.5,800,76
60,sse,sse,121.28,468.08,0.5,800,76
61,sse,crps,146.5,588.26,0.5,800,76
62,sse,dss,-942.12,-3567.36,0.5,800,76
63,sse,is1,582.79,2329.79,0.5,800,76
64,crps,sse,122.45,455.74,0.8,800,76
65,crps,crps,146.22,573.59,0.8,800,76
66,crps,dss,-951.81,-3723.15,0.8,800,76
67,crps,is1,581.19,2261.59,0.8,800,76
68,dss,sse,125.01,464.32,0.8,800,76
69,dss,crps,153.38,603.07,0.8,800,76
70,dss,dss,-917.81,-3580.2,0.8,800,76
71,dss,is1,611.63,2392.25,0.8,800,76
72,is1,sse,123.27,460.39,0.8,800,76
73,is1,crps,147.71,583.22,0.8,800,76
74,is1,dss,-935.22,-3619.52,0.8,800,76
75,is1,is1,587.31,2301.78,0.8,800,76
76,sse,sse,121.99,464.07,0.8,800,76
77,sse,crps,146.86,586.65,0.8,800,76
78,sse,dss,-939.78,-3572.76,0.8,800,76
79,sse,is1,582.85,2328.27,0.8,800,76
