,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,258.08,531.66,0.0,800,50
1,crps,crps,212.41,428.66,0.0,800,50
2,crps,dss,-509.29,-1068.31,0.0,800,50
3,crps,is1,2563.48,5133.63,0.0,800,50
4,dss,sse,237.24,486.02,0.0,800,50
5,dss,crps,205.52,412.37,0.0,800,50
6,dss,dss,-548.61,-1050.47,0.0,800,50
7,dss,is1,2546.9,5121.77,0.0,800,50
8,is1,sse,268.65,567.59,0.0,800,50
9,is1,crps,216.12,442.72,0.0,800,50
10,is1,dss,-370.25,-715.12,0.0,800,50
11,is1,is1,2544.03,5162.85,0.0,800,50
12,sse,sse,257.35,529.86,0.0,800,50
13,sse,crps,212.46,427.32,0.0,800,50
14,sse,dss,-512.67,-1066.9,0.0,800,50
15,sse,is1,2563.88,5139.42,0.0,800,50
16,crps,sse,302.59,637.09,0.1,800,50
17,crps,crps,228.33,453.18,0.1,800,50
18,crps,dss,-233.85,-492.15,0.1,800,50
19,crps,is1,2624.87,5331.68,0.1,800,50
20,dss,sse,238.55,486.49,0.1,800,50
21,dss,crps,206.75,410.51,0.1,800,50
22,dss,dss,-526.41,-1048.89,0.1,800,50
23,dss,is1,2549.37,5116.08,0.1,800,50
24,is1,sse,329.04,714.25,0.1,800,50
25,is1,crps,242.45,496.73,0.1,800,50
26,is1,dss,-216.23,-424.86,0.1,800,50
27,is1,is1,2583.14,5211.09,0.1,800,50
28,sse,sse,730.77,1600.76,0.1,800,50
29,sse,crps,396.53,823.5,0.1,800,50
30,sse,dss,347.36,813.31,0.1,800,50
31,sse,is1,2999.46,6115.44,0.1,800,50
32,crps,sse,730.77,1600.76,0.3,800,50
33,crps,crps,396.53,823.5,0.3,800,50
34,crps,dss,347.36,813.31,0.3,800,50
35,crps,is1,2999.46,6115.44,0.3,800,50
36,dss,sse,730.77,1600.76,0.3,800,50
37,dss,crps,396.53,823.5,0.3,800,50
38,dss,dss,347.36,813.31,0.3,800,50
39,dss,is1,2999.46,6115.44,0.3,800,50
40,is1,sse,730.77,1600.76,0.3,800,50
41,is1,crps,396.53,823.5,0.3,800,50
42,is1,dss,347.36,813.31,0.3,800,50
43,is1,is1,2999.46,6115.44,0.3,800,50
44,sse,sse,730.77,1600.76,0.3,800,50
45,sse,crps,396.53,823.5,0.3,800,50
46,sse,dss,347.36,813.31,0.3,800,50
47,sse,is1,2999.46,6115.44,0.3,800,50
48,crps,sse,730.77,1600.76,0.5,800,50
49,crps,crps,396.53,823.5,0.5,800,50
50,crps,dss,347.36,813.31,0.5,800,50
51,crps,is1,2999.46,6115.44,0.5,800,50
52,dss,sse,730.77,1600.76,0.5,800,50
53,dss,crps,396.53,823.5,0.5,800,50
54,dss,dss,347.36,813.31,0.5,800,50
55,dss,is1,2999.46,6115.44,0.5,800,50
56,is1,sse,730.77,1600.76,0.5,800,50
57,is1,crps,396.53,823.5,0.5,800,50
58,is1,dss,347.36,813.31,0.5,800,50
59,is1,is1,2999.46,6115.44,0.5,800,50
60,sse,sse,730.77,1600.76,0.5,800,50
61,sse,crps,396.53,823.5,0.5,800,50
62,sse,dss,347.36,813.31,0.5,800,50
63,sse,is1,2999.46,6115.44,0.5,800,50
64,crps,sse,730.77,1600.76,0.8,800,50
65,crps,crps,396.53,823.5,0.8,800,50
66,crps,dss,347.36,813.31,0.8,800,50
67,crps,is1,2999.46,6115.44,0.8,800,50
68,dss,sse,730.77,1600.76,0.8,800,50
69,dss,crps,396.53,823.5,0.8,800,50
70,dss,dss,347.36,813.31,0.8,800,50
71,dss,is1,2999.46,6115.44,0.8,800,50
72,is1,sse,730.77,1600.76,0.8,800,50
73,is1,crps,396.53,823.5,0.8,800,50
74,is1,dss,347.36,813.31,0.8,800,50
75,is1,is1,2999.46,6115.44,0.8,800,50
76,sse,sse,730.77,1600.76,0.8,800,50
77,sse,crps,396.53,823.5,0.8,800,50
78,sse,dss,347.36,813.31,0.8,800,50
79,sse,is1,2999.46,6115.44,0.8,800,50
