,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,97.84,477.94,0.0,800,68
1,crps,crps,130.16,593.08,0.0,800,68
2,crps,dss,-1070.69,-3579.88,0.0,800,68
3,crps,is1,528.3,2311.38,0.0,800,68
4,dss,sse,101.07,472.13,0.0,800,68
5,dss,crps,132.15,592.07,0.0,800,68
6,dss,dss,-1063.44,-3566.58,0.0,800,68
7,dss,is1,533.91,2325.39,0.0,800,68
8,is1,sse,98.75,478.65,0.0,800,68
9,is1,crps,131.3,594.51,0.0,800,68
10,is1,dss,-1057.49,-3554.04,0.0,800,68
11,is1,is1,528.53,2322.63,0.0,800,68
12,sse,sse,100.34,467.32,0.0,800,68
13,sse,crps,134.31,604.52,0.0,800,68
14,sse,dss,-992.02,-3424.3,0.0,800,68
15,sse,is1,543.24,2375.34,0.0,800,68
16,crps,sse,97.84,477.94,0.1,800,68
17,crps,crps,130.16,593.08,0.1,800,68
18,crps,dss,-1070.69,-3579.88,0.1,800,68
19,crps,is1,528.3,2311.38,0.1,800,68
20,dss,sse,102.22,464.16,0.1,800,68
21,dss,crps,133.83,585.23,0.1,800,68
22,dss,dss,-1048.66,-3645.85,0.1,800,68
23,dss,is1,545.03,2302.04,0.1,800,68
24,is1,sse,98.76,478.58,0.1,800,68
25,is1,crps,131.35,594.27,0.1,800,68
26,is1,dss,-1057.35,-3554.78,0.1,800,68
27,is1,is1,528.82,2319.98,0.1,800,68
28,sse,sse,100.42,467.38,0.1,800,68
29,sse,crps,134.94,605.03,0.1,800,68
30,sse,dss,-991.13,-3423.73,0.1,800,68
31,sse,is1,547.41,2375.79,0.1,800,68
32,crps,sse,99.05,470.37,0.3,800,68
33,crps,crps,131.35,586.45,0.3,800,68
34,crps,dss,-1053.96,-3652.03,0.3,800,68
35,crps,is1,536.31,2288.11,0.3,800,68
36,dss,sse,105.64,460.22,0.3,800,68
37,dss,crps,141.47,593.57,0.3,800,68
38,dss,dss,-1010.79,-3694.0,0.3,800,68
39,dss,is1,576.43,2359.67,0.3,800,68
40,is1,sse,98.76,478.58,0.3,800,68
41,is1,crps,131.35,594.27,0.3,800,68
42,is1,dss,-1057.35,-3554.78,0.3,800,68
43,is1,is1,528.82,2319.98,0.3,800,68
44,sse,sse,100.42,467.38,0.3,800,68
45,sse,crps,134.94,605.03,0.3,800,68
46,sse,dss,-991.13,-3423.73,0.3,800,68
47,sse,is1,547.41,2375.79,0.3,800,68
48,crps,sse,100.43,467.48,0.5,800,68
49,crps,crps,133.38,582.32,0.5,800,68
50,crps,dss,-1039.65,-3684.44,0.5,800,68
51,crps,is1,542.78,2285.83,0.5,800,68
52,dss,sse,105.64,460.22,0.5,800,68
53,dss,crps,141.47,593.57,0.5,800,68
54,dss,dss,-1010.79,-3694.0,0.5,800,68
55,dss,is1,576.43,2359.67,0.5,800,68
56,is1,sse,100.69,468.28,0.5,800,68
57,is1,crps,133.51,584.09,0.5,800,68
58,is1,dss,-1033.9,-3662.12,0.5,800,68
59,is1,is1,540.38,2295.76,0.5,800,68
60,sse,sse,100.74,469.27,0.5,800,68
61,sse,crps,135.47,606.31,0.5,800,68
62,sse,dss,-983.27,-3411.41,0.5,800,68
63,sse,is1,551.03,2380.69,0.5,800,68
64,crps,sse,100.43,467.48,0.8,800,68
65,crps,crps,133.38,582.32,0.8,800,68
66,crps,dss,-1039.65,-3684.44,0.8,800,68
67,crps,is1,542.78,2285.83,0.8,800,68
68,dss,sse,105.64,460.22,0.8,800,68
69,dss,crps,141.47,593.57,0.8,800,68
70,dss,dss,-1010.79,-3694.0,0.8,800,68
71,dss,is1,576.43,2359.67,0.8,800,68
72,is1,sse,103.84,458.01,0.8,800,68
73,is1,crps,135.67,576.18,0.8,800,68
74,is1,dss,-1023.29,-3697.34,0.8,800,68
75,is1,is1,546.46,2269.92,0.8,800,68
76,sse,sse,103.1,470.62,0.8,800,68
77,sse,crps,139.23,610.02,0.8,800,68
78,sse,dss,-953.28,-3354.1,0.8,800,68
79,sse,is1,563.47,2411.05,0.8,800,68
