,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,22.21,496.12,0.0,200,69
1,crps,crps,31.91,624.5,0.0,200,69
2,crps,dss,-271.29,-3116.77,0.0,200,69
3,crps,is1,138.27,2425.32,0.0,200,69
4,dss,sse,21.47,501.06,0.0,200,69
5,dss,crps,32.06,616.21,0.0,200,69
6,dss,dss,-272.38,-3290.7,0.0,200,69
7,dss,is1,139.02,2408.81,0.0,200,69
8,is1,sse,22.46,498.66,0.0,200,69
9,is1,crps,32.53,622.72,0.0,200,69
10,is1,dss,-261.98,-3339.88,0.0,200,69
11,is1,is1,138.04,2405.44,0.0,200,69
12,sse,sse,21.47,501.06,0.0,200,69
13,sse,crps,32.06,616.21,0.0,200,69
14,sse,dss,-272.38,-3290.7,0.0,200,69
15,sse,is1,139.02,2408.81,0.0,200,69
16,crps,sse,22.21,496.12,0.1,200,69
17,crps,crps,31.91,624.5,0.1,200,69
18,crps,dss,-271.29,-3116.77,0.1,200,69
19,crps,is1,138.27,2425.32,0.1,200,69
20,dss,sse,22.0,499.77,0.1,200,69
21,dss,crps,33.1,626.42,0.1,200,69
22,dss,dss,-267.11,-3303.53,0.1,200,69
23,dss,is1,142.1,2469.05,0.1,200,69
24,is1,sse,22.46,498.66,0.1,200,69
25,is1,crps,32.53,622.72,0.1,200,69
26,is1,dss,-261.98,-3339.88,0.1,200,69
27,is1,is1,138.04,2405.44,0.1,200,69
28,sse,sse,21.48,501.88,0.1,200,69
29,sse,crps,32.19,619.73,0.1,200,69
30,sse,dss,-272.22,-3282.46,0.1,200,69
31,sse,is1,139.77,2437.59,0.1,200,69
32,crps,sse,22.21,496.12,0.3,200,69
33,crps,crps,31.91,624.5,0.3,200,69
34,crps,dss,-271.29,-3116.77,0.3,200,69
35,crps,is1,138.27,2425.32,0.3,200,69
36,dss,sse,22.16,495.73,0.3,200,69
37,dss,crps,33.31,621.62,0.3,200,69
38,dss,dss,-265.08,-3348.9,0.3,200,69
39,dss,is1,143.02,2443.96,0.3,200,69
40,is1,sse,22.58,497.26,0.3,200,69
41,is1,crps,32.83,619.35,0.3,200,69
42,is1,dss,-260.77,-3355.84,0.3,200,69
43,is1,is1,138.81,2394.35,0.3,200,69
44,sse,sse,22.0,499.77,0.3,200,69
45,sse,crps,33.1,626.42,0.3,200,69
46,sse,dss,-267.11,-3303.53,0.3,200,69
47,sse,is1,142.1,2469.05,0.3,200,69
48,crps,sse,22.52,491.39,0.5,200,69
49,crps,crps,32.39,617.76,0.5,200,69
50,crps,dss,-267.83,-3169.02,0.5,200,69
51,crps,is1,141.05,2399.95,0.5,200,69
52,dss,sse,22.16,495.73,0.5,200,69
53,dss,crps,33.31,621.62,0.5,200,69
54,dss,dss,-265.08,-3348.9,0.5,200,69
55,dss,is1,143.02,2443.96,0.5,200,69
56,is1,sse,22.58,497.26,0.5,200,69
57,is1,crps,32.83,619.35,0.5,200,69
58,is1,dss,-260.77,-3355.84,0.5,200,69
59,is1,is1,138.81,2394.35,0.5,200,69
60,sse,sse,22.16,495.73,0.5,200,69
61,sse,crps,33.31,621.62,0.5,200,69
62,sse,dss,-265.08,-3348.9,0.5,200,69
63,sse,is1,143.02,2443.96,0.5,200,69
64,crps,sse,22.54,491.76,0.8,200,69
65,crps,crps,32.56,616.39,0.8,200,69
66,crps,dss,-267.63,-3165.32,0.8,200,69
67,crps,is1,141.29,2400.45,0.8,200,69
68,dss,sse,24.06,474.0,0.8,200,69
69,dss,crps,34.39,607.27,0.8,200,69
70,dss,dss,-257.11,-3479.96,0.8,200,69
71,dss,is1,145.49,2400.02,0.8,200,69
72,is1,sse,22.86,489.45,0.8,200,69
73,is1,crps,33.39,605.09,0.8,200,69
74,is1,dss,-258.25,-3435.56,0.8,200,69
75,is1,is1,141.4,2361.1,0.8,200,69
76,sse,sse,22.16,495.73,0.8,200,69
77,sse,crps,33.31,621.62,0.8,200,69
78,sse,dss,-265.08,-3348.9,0.8,200,69
79,sse,is1,143.02,2443.96,0.8,200,69
