,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,249.7,462.12,0.0,1600,44
1,crps,crps,297.19,577.1,0.0,1600,44
2,crps,dss,-1854.03,-3700.21,0.0,1600,44
3,crps,is1,1201.79,2260.59,0.0,1600,44
4,dss,sse,249.57,463.74,0.0,1600,44
5,dss,crps,297.11,578.57,0.0,1600,44
6,dss,dss,-1855.37,-3683.98,0.0,1600,44
7,dss,is1,1201.63,2267.14,0.0,1600,44
8,is1,sse,249.74,468.74,0.0,1600,44
9,is1,crps,297.47,581.4,0.0,1600,44
10,is1,dss,-1847.07,-3666.33,0.0,1600,44
11,is1,is1,1196.64,2314.21,0.0,1600,44
12,sse,sse,248.98,463.03,0.0,1600,44
13,sse,crps,297.16,578.48,0.0,1600,44
14,sse,dss,-1855.1,-3687.96,0.0,1600,44
15,sse,is1,1203.12,2269.11,0.0,1600,44
16,crps,sse,249.73,462.14,0.1,1600,44
17,crps,crps,297.35,576.71,0.1,1600,44
18,crps,dss,-1853.77,-3699.98,0.1,1600,44
19,crps,is1,1202.76,2259.31,0.1,1600,44
20,dss,sse,253.37,458.5,0.1,1600,44
21,dss,crps,300.92,572.73,0.1,1600,44
22,dss,dss,-1811.94,-3740.77,0.1,1600,44
23,dss,is1,1216.9,2256.49,0.1,1600,44
24,is1,sse,250.55,465.72,0.1,1600,44
25,is1,crps,298.51,577.93,0.1,1600,44
26,is1,dss,-1832.9,-3702.47,0.1,1600,44
27,is1,is1,1204.9,2271.03,0.1,1600,44
28,sse,sse,249.26,462.09,0.1,1600,44
29,sse,crps,297.62,577.05,0.1,1600,44
30,sse,dss,-1852.38,-3697.4,0.1,1600,44
31,sse,is1,1204.71,2263.95,0.1,1600,44
32,crps,sse,253.37,458.5,0.3,1600,44
33,crps,crps,300.92,572.73,0.3,1600,44
34,crps,dss,-1811.94,-3740.77,0.3,1600,44
35,crps,is1,1216.9,2256.49,0.3,1600,44
36,dss,sse,256.22,462.92,0.3,1600,44
37,dss,crps,312.36,593.1,0.3,1600,44
38,dss,dss,-1783.44,-3696.51,0.3,1600,44
39,dss,is1,1269.99,2351.93,0.3,1600,44
40,is1,sse,253.36,458.48,0.3,1600,44
41,is1,crps,300.88,572.69,0.3,1600,44
42,is1,dss,-1812.04,-3740.97,0.3,1600,44
43,is1,is1,1216.18,2256.75,0.3,1600,44
44,sse,sse,252.0,457.83,0.3,1600,44
45,sse,crps,300.36,572.74,0.3,1600,44
46,sse,dss,-1815.9,-3741.54,0.3,1600,44
47,sse,is1,1216.45,2250.54,0.3,1600,44
48,crps,sse,253.37,458.5,0.5,1600,44
49,crps,crps,300.92,572.73,0.5,1600,44
50,crps,dss,-1811.94,-3740.77,0.5,1600,44
51,crps,is1,1216.9,2256.49,0.5,1600,44
52,dss,sse,256.22,462.92,0.5,1600,44
53,dss,crps,312.36,593.1,0.5,1600,44
54,dss,dss,-1783.44,-3696.51,0.5,1600,44
55,dss,is1,1269.99,2351.93,0.5,1600,44
56,is1,sse,253.37,458.5,0.5,1600,44
57,is1,crps,300.92,572.73,0.5,1600,44
58,is1,dss,-1811.94,-3740.77,0.5,1600,44
59,is1,is1,1216.9,2256.49,0.5,1600,44
60,sse,sse,263.02,471.31,0.5,1600,44
61,sse,crps,327.78,623.57,0.5,1600,44
62,sse,dss,-1559.92,-3323.58,0.5,1600,44
63,sse,is1,1335.91,2494.78,0.5,1600,44
64,crps,sse,253.37,458.5,0.8,1600,44
65,crps,crps,300.92,572.73,0.8,1600,44
66,crps,dss,-1811.94,-3740.77,0.8,1600,44
67,crps,is1,1216.9,2256.49,0.8,1600,44
68,dss,sse,260.01,469.7,0.8,1600,44
69,dss,crps,318.22,606.62,0.8,1600,44
70,dss,dss,-1724.58,-3561.39,0.8,1600,44
71,dss,is1,1292.87,2404.05,0.8,1600,44
72,is1,sse,253.37,458.5,0.8,1600,44
73,is1,crps,300.92,572.73,0.8,1600,44
74,is1,dss,-1811.94,-3740.77,0.8,1600,44
75,is1,is1,1216.9,2256.49,0.8,1600,44
76,sse,sse,263.02,471.31,0.8,1600,44
77,sse,crps,327.78,623.57,0.8,1600,44
78,sse,dss,-1559.92,-3323.58,0.8,1600,44
79,sse,is1,1335.91,2494.78,0.8,1600,44
