,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,55.18,476.91,0.0,400,68
1,crps,crps,67.59,601.18,0.0,400,68
2,crps,dss,-510.63,-3498.29,0.0,400,68
3,crps,is1,259.57,2388.69,0.0,400,68
4,dss,sse,55.93,467.58,0.0,400,68
5,dss,crps,68.15,591.5,0.0,400,68
6,dss,dss,-512.68,-3545.26,0.0,400,68
7,dss,is1,263.42,2350.42,0.0,400,68
8,is1,sse,55.48,467.43,0.0,400,68
9,is1,crps,67.86,591.79,0.0,400,68
10,is1,dss,-511.24,-3538.21,0.0,400,68
11,is1,is1,259.5,2329.1,0.0,400,68
12,sse,sse,54.56,483.46,0.0,400,68
13,sse,crps,68.12,612.32,0.0,400,68
14,sse,dss,-499.89,-3359.16,0.0,400,68
15,sse,is1,262.36,2381.01,0.0,400,68
16,crps,sse,55.18,476.91,0.1,400,68
17,crps,crps,67.59,601.18,0.1,400,68
18,crps,dss,-510.63,-3498.29,0.1,400,68
19,crps,is1,259.57,2388.69,0.1,400,68
20,dss,sse,56.11,467.12,0.1,400,68
21,dss,crps,68.57,589.09,0.1,400,68
22,dss,dss,-510.86,-3548.18,0.1,400,68
23,dss,is1,266.02,2336.58,0.1,400,68
24,is1,sse,55.48,467.42,0.1,400,68
25,is1,crps,67.89,591.4,0.1,400,68
26,is1,dss,-511.23,-3538.29,0.1,400,68
27,is1,is1,259.62,2328.53,0.1,400,68
28,sse,sse,54.57,483.37,0.1,400,68
29,sse,crps,68.15,612.12,0.1,400,68
30,sse,dss,-499.76,-3360.06,0.1,400,68
31,sse,is1,262.42,2380.98,0.1,400,68
32,crps,sse,55.25,476.62,0.3,400,68
33,crps,crps,67.83,599.59,0.3,400,68
34,crps,dss,-509.91,-3501.19,0.3,400,68
35,crps,is1,261.18,2382.23,0.3,400,68
36,dss,sse,57.58,463.67,0.3,400,68
37,dss,crps,73.04,598.58,0.3,400,68
38,dss,dss,-485.79,-3613.17,0.3,400,68
39,dss,is1,288.43,2372.13,0.3,400,68
40,is1,sse,55.48,467.42,0.3,400,68
41,is1,crps,67.89,591.4,0.3,400,68
42,is1,dss,-511.23,-3538.29,0.3,400,68
43,is1,is1,259.62,2328.53,0.3,400,68
44,sse,sse,54.65,483.09,0.3,400,68
45,sse,crps,68.36,610.92,0.3,400,68
46,sse,dss,-499.05,-3362.88,0.3,400,68
47,sse,is1,263.91,2375.08,0.3,400,68
48,crps,sse,55.65,469.41,0.5,400,68
49,crps,crps,68.46,590.58,0.5,400,68
50,crps,dss,-503.94,-3588.2,0.5,400,68
51,crps,is1,265.74,2323.56,0.5,400,68
52,dss,sse,57.82,463.28,0.5,400,68
53,dss,crps,73.52,599.83,0.5,400,68
54,dss,dss,-480.47,-3631.4,0.5,400,68
55,dss,is1,289.49,2372.0,0.5,400,68
56,is1,sse,55.86,465.9,0.5,400,68
57,is1,crps,68.53,587.49,0.5,400,68
58,is1,dss,-507.35,-3551.77,0.5,400,68
59,is1,is1,262.47,2326.14,0.5,400,68
60,sse,sse,56.44,467.82,0.5,400,68
61,sse,crps,71.59,606.26,0.5,400,68
62,sse,dss,-459.01,-3387.1,0.5,400,68
63,sse,is1,275.48,2389.65,0.5,400,68
64,crps,sse,55.74,469.32,0.8,400,68
65,crps,crps,68.64,589.57,0.8,400,68
66,crps,dss,-502.96,-3587.4,0.8,400,68
67,crps,is1,266.78,2315.65,0.8,400,68
68,dss,sse,57.82,463.28,0.8,400,68
69,dss,crps,73.52,599.83,0.8,400,68
70,dss,dss,-480.47,-3631.4,0.8,400,68
71,dss,is1,289.49,2372.0,0.8,400,68
72,is1,sse,56.33,467.4,0.8,400,68
73,is1,crps,70.15,597.96,0.8,400,68
74,is1,dss,-485.69,-3475.04,0.8,400,68
75,is1,is1,266.7,2383.76,0.8,400,68
76,sse,sse,56.53,467.73,0.8,400,68
77,sse,crps,71.77,605.25,0.8,400,68
78,sse,dss,-458.03,-3386.31,0.8,400,68
79,sse,is1,276.52,2381.74,0.8,400,68
