,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,81.34,908.78,0.0,200,59
1,crps,crps,55.34,532.21,0.0,200,59
2,crps,dss,-125.7,-423.08,0.0,200,59
3,crps,is1,658.52,5390.32,0.0,200,59
4,dss,sse,88.12,921.42,0.0,200,59
5,dss,crps,57.32,532.26,0.0,200,59
6,dss,dss,-115.26,-401.85,0.0,200,59
7,dss,is1,674.98,5501.94,0.0,200,59
8,is1,sse,93.56,929.32,0.0,200,59
9,is1,crps,58.6,528.41,0.0,200,59
10,is1,dss,-100.15,-52.46,0.0,200,59
11,is1,is1,662.43,5295.39,0.0,200,59
12,sse,sse,81.34,908.78,0.0,200,59
13,sse,crps,55.34,532.21,0.0,200,59
14,sse,dss,-125.7,-423.08,0.0,200,59
15,sse,is1,658.52,5390.32,0.0,200,59
16,crps,sse,84.73,920.72,0.1,200,59
17,crps,crps,57.32,529.74,0.1,200,59
18,crps,dss,-96.7,-260.21,0.1,200,59
19,crps,is1,665.93,5336.21,0.1,200,59
20,dss,sse,90.21,911.44,0.1,200,59
21,dss,crps,58.98,522.35,0.1,200,59
22,dss,dss,-100.31,-528.14,0.1,200,59
23,dss,is1,682.4,5451.05,0.1,200,59
24,is1,sse,139.34,1234.19,0.1,200,59
25,is1,crps,69.73,589.55,0.1,200,59
26,is1,dss,73.67,698.01,0.1,200,59
27,is1,is1,668.09,5269.38,0.1,200,59
28,sse,sse,84.73,920.72,0.1,200,59
29,sse,crps,57.32,529.74,0.1,200,59
30,sse,dss,-96.7,-260.21,0.1,200,59
31,sse,is1,665.93,5336.21,0.1,200,59
32,crps,sse,217.57,1959.88,0.3,200,59
33,crps,crps,106.18,907.79,0.3,200,59
34,crps,dss,113.4,1146.77,0.3,200,59
35,crps,is1,791.76,6376.85,0.3,200,59
36,dss,sse,217.57,1959.88,0.3,200,59
37,dss,crps,106.18,907.79,0.3,200,59
38,dss,dss,113.4,1146.77,0.3,200,59
39,dss,is1,791.76,6376.85,0.3,200,59
40,is1,sse,256.53,2213.61,0.3,200,59
41,is1,crps,114.25,953.96,0.3,200,59
42,is1,dss,248.29,2099.93,0.3,200,59
43,is1,is1,772.64,6132.35,0.3,200,59
44,sse,sse,217.57,1959.88,0.3,200,59
45,sse,crps,106.18,907.79,0.3,200,59
46,sse,dss,113.4,1146.77,0.3,200,59
47,sse,is1,791.76,6376.85,0.3,200,59
48,crps,sse,217.57,1959.88,0.5,200,59
49,crps,crps,106.18,907.79,0.5,200,59
50,crps,dss,113.4,1146.77,0.5,200,59
51,crps,is1,791.76,6376.85,0.5,200,59
52,dss,sse,217.57,1959.88,0.5,200,59
53,dss,crps,106.18,907.79,0.5,200,59
54,dss,dss,113.4,1146.77,0.5,200,59
55,dss,is1,791.76,6376.85,0.5,200,59
56,is1,sse,256.53,2213.61,0.5,200,59
57,is1,crps,114.25,953.96,0.5,200,59
58,is1,dss,248.29,2099.93,0.5,200,59
59,is1,is1,772.64,6132.35,0.5,200,59
60,sse,sse,217.57,1959.88,0.5,200,59
61,sse,crps,106.18,907.79,0.5,200,59
62,sse,dss,113.4,1146.77,0.5,200,59
63,sse,is1,791.76,6376.85,0.5,200,59
64,crps,sse,217.57,1959.88,0.8,200,59
65,crps,crps,106.18,907.79,0.8,200,59
66,crps,dss,113.4,1146.77,0.8,200,59
67,crps,is1,791.76,6376.85,0.8,200,59
68,dss,sse,217.57,1959.88,0.8,200,59
69,dss,crps,106.18,907.79,0.8,200,59
70,dss,dss,113.4,1146.77,0.8,200,59
71,dss,is1,791.76,6376.85,0.8,200,59
72,is1,sse,256.53,2213.61,0.8,200,59
73,is1,crps,114.25,953.96,0.8,200,59
74,is1,dss,248.29,2099.93,0.8,200,59
75,is1,is1,772.64,6132.35,0.8,200,59
76,sse,sse,217.57,1959.88,0.8,200,59
77,sse,crps,106.18,907.79,0.8,200,59
78,sse,dss,113.4,1146.77,0.8,200,59
79,sse,is1,791.76,6376.85,0.8,200,59
