,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,445.97,418.13,0.0,1600,52
1,crps,crps,409.89,402.82,0.0,1600,52
2,crps,dss,-901.73,-879.13,0.0,1600,52
3,crps,is1,5008.22,5068.36,0.0,1600,52
4,dss,sse,543.81,544.88,0.0,1600,52
5,dss,crps,445.5,436.1,0.0,1600,52
6,dss,dss,-873.67,-1025.88,0.0,1600,52
7,dss,is1,5159.38,5241.4,0.0,1600,52
8,is1,sse,442.93,379.11,0.0,1600,52
9,is1,crps,411.9,386.34,0.0,1600,52
10,is1,dss,-1024.79,-1215.79,0.0,1600,52
11,is1,is1,5032.88,5075.47,0.0,1600,52
12,sse,sse,444.32,418.68,0.0,1600,52
13,sse,crps,410.13,402.25,0.0,1600,52
14,sse,dss,-901.02,-877.65,0.0,1600,52
15,sse,is1,5006.53,5064.96,0.0,1600,52
16,crps,sse,458.76,405.75,0.1,1600,52
17,crps,crps,417.78,396.54,0.1,1600,52
18,crps,dss,-622.97,-927.07,0.1,1600,52
19,crps,is1,5021.76,5068.08,0.1,1600,52
20,dss,sse,547.95,542.45,0.1,1600,52
21,dss,crps,448.65,434.02,0.1,1600,52
22,dss,dss,-824.38,-1009.01,0.1,1600,52
23,dss,is1,5177.48,5221.7,0.1,1600,52
24,is1,sse,601.66,548.48,0.1,1600,52
25,is1,crps,472.67,451.51,0.1,1600,52
26,is1,dss,-212.63,-556.99,0.1,1600,52
27,is1,is1,5105.5,5152.27,0.1,1600,52
28,sse,sse,458.76,405.75,0.1,1600,52
29,sse,crps,417.78,396.54,0.1,1600,52
30,sse,dss,-622.97,-927.07,0.1,1600,52
31,sse,is1,5021.76,5068.08,0.1,1600,52
32,crps,sse,1505.85,1452.76,0.3,1600,52
33,crps,crps,809.71,787.19,0.3,1600,52
34,crps,dss,1030.92,706.51,0.3,1600,52
35,crps,is1,5935.01,5994.27,0.3,1600,52
36,dss,sse,2080.97,2241.63,0.3,1600,52
37,dss,crps,945.22,974.14,0.3,1600,52
38,dss,dss,1319.34,1382.84,0.3,1600,52
39,dss,is1,6390.56,6586.34,0.3,1600,52
40,is1,sse,1783.79,1704.98,0.3,1600,52
41,is1,crps,872.41,842.32,0.3,1600,52
42,is1,dss,1758.79,1664.85,0.3,1600,52
43,is1,is1,5999.14,6048.19,0.3,1600,52
44,sse,sse,1505.85,1452.76,0.3,1600,52
45,sse,crps,809.71,787.19,0.3,1600,52
46,sse,dss,1030.92,706.51,0.3,1600,52
47,sse,is1,5935.01,5994.27,0.3,1600,52
48,crps,sse,1783.79,1704.98,0.5,1600,52
49,crps,crps,872.41,842.32,0.5,1600,52
50,crps,dss,1758.79,1664.85,0.5,1600,52
51,crps,is1,5999.14,6048.19,0.5,1600,52
52,dss,sse,2080.97,2241.63,0.5,1600,52
53,dss,crps,945.22,974.14,0.5,1600,52
54,dss,dss,1319.34,1382.84,0.5,1600,52
55,dss,is1,6390.56,6586.34,0.5,1600,52
56,is1,sse,1783.79,1704.98,0.5,1600,52
57,is1,crps,872.41,842.32,0.5,1600,52
58,is1,dss,1758.79,1664.85,0.5,1600,52
59,is1,is1,5999.14,6048.19,0.5,1600,52
60,sse,sse,1783.79,1704.98,0.5,1600,52
61,sse,crps,872.41,842.32,0.5,1600,52
62,sse,dss,1758.79,1664.85,0.5,1600,52
63,sse,is1,5999.14,6048.19,0.5,1600,52
64,crps,sse,1783.79,1704.98,0.8,1600,52
65,crps,crps,872.41,842.32,0.8,1600,52
66,crps,dss,1758.79,1664.85,0.8,1600,52
67,crps,is1,5999.14,6048.19,0.8,1600,52
68,dss,sse,2080.97,2241.63,0.8,1600,52
69,dss,crps,945.22,974.14,0.8,1600,52
70,dss,dss,1319.34,1382.84,0.8,1600,52
71,dss,is1,6390.56,6586.34,0.8,1600,52
72,is1,sse,1783.79,1704.98,0.8,1600,52
73,is1,crps,872.41,842.32,0.8,1600,52
74,is1,dss,1758.79,1664.85,0.8,1600,52
75,is1,is1,5999.14,6048.19,0.8,1600,52
76,sse,sse,1783.79,1704.98,0.8,1600,52
77,sse,crps,872.41,842.32,0.8,1600,52
78,sse,dss,1758.79,1664.85,0.8,1600,52
79,sse,is1,5999.14,6048.19,0.8,1600,52
