,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,124.1,463.55,0.0,800,98
1,crps,crps,151.65,582.24,0.0,800,98
2,crps,dss,-856.51,-3665.2,0.0,800,98
3,crps,is1,635.91,2282.45,0.0,800,98
4,dss,sse,123.99,465.86,0.0,800,98
5,dss,crps,151.61,583.86,0.0,800,98
6,dss,dss,-866.32,-3646.65,0.0,800,98
7,dss,is1,635.14,2281.33,0.0,800,98
8,is1,sse,124.1,479.67,0.0,800,98
9,is1,crps,152.05,588.84,0.0,800,98
10,is1,dss,-854.0,-3641.5,0.0,800,98
11,is1,is1,630.5,2329.27,0.0,800,98
12,sse,sse,122.83,478.02,0.0,800,98
13,sse,crps,152.23,592.85,0.0,800,98
14,sse,dss,-846.06,-3558.93,0.0,800,98
15,sse,is1,640.87,2301.73,0.0,800,98
16,crps,sse,124.1,463.55,0.1,800,98
17,crps,crps,151.65,582.24,0.1,800,98
18,crps,dss,-856.51,-3665.2,0.1,800,98
19,crps,is1,635.91,2282.45,0.1,800,98
20,dss,sse,124.23,465.55,0.1,800,98
21,dss,crps,152.07,582.71,0.1,800,98
22,dss,dss,-863.66,-3650.95,0.1,800,98
23,dss,is1,636.83,2281.25,0.1,800,98
24,is1,sse,124.1,479.67,0.1,800,98
25,is1,crps,152.05,588.84,0.1,800,98
26,is1,dss,-854.0,-3641.5,0.1,800,98
27,is1,is1,630.5,2329.27,0.1,800,98
28,sse,sse,123.07,477.72,0.1,800,98
29,sse,crps,152.69,591.71,0.1,800,98
30,sse,dss,-843.39,-3563.23,0.1,800,98
31,sse,is1,642.57,2301.65,0.1,800,98
32,crps,sse,124.93,460.84,0.3,800,98
33,crps,crps,152.76,578.08,0.3,800,98
34,crps,dss,-842.11,-3687.59,0.3,800,98
35,crps,is1,641.71,2265.75,0.3,800,98
36,dss,sse,130.72,463.43,0.3,800,98
37,dss,crps,161.54,595.92,0.3,800,98
38,dss,dss,-806.72,-3663.02,0.3,800,98
39,dss,is1,670.51,2374.28,0.3,800,98
40,is1,sse,129.18,458.56,0.3,800,98
41,is1,crps,155.8,574.07,0.3,800,98
42,is1,dss,-822.83,-3707.87,0.3,800,98
43,is1,is1,643.76,2270.58,0.3,800,98
44,sse,sse,124.89,468.66,0.3,800,98
45,sse,crps,155.77,593.51,0.3,800,98
46,sse,dss,-804.73,-3502.68,0.3,800,98
47,sse,is1,651.19,2325.56,0.3,800,98
48,crps,sse,125.49,459.03,0.5,800,98
49,crps,crps,153.38,576.13,0.5,800,98
50,crps,dss,-836.77,-3701.88,0.5,800,98
51,crps,is1,642.25,2267.91,0.5,800,98
52,dss,sse,130.72,463.43,0.5,800,98
53,dss,crps,161.54,595.92,0.5,800,98
54,dss,dss,-806.72,-3663.02,0.5,800,98
55,dss,is1,670.51,2374.28,0.5,800,98
56,is1,sse,129.18,458.56,0.5,800,98
57,is1,crps,155.8,574.07,0.5,800,98
58,is1,dss,-822.83,-3707.87,0.5,800,98
59,is1,is1,643.76,2270.58,0.5,800,98
60,sse,sse,125.45,466.84,0.5,800,98
61,sse,crps,156.38,591.56,0.5,800,98
62,sse,dss,-799.39,-3516.98,0.5,800,98
63,sse,is1,651.73,2327.73,0.5,800,98
64,crps,sse,125.49,459.03,0.8,800,98
65,crps,crps,153.38,576.13,0.8,800,98
66,crps,dss,-836.77,-3701.88,0.8,800,98
67,crps,is1,642.25,2267.91,0.8,800,98
68,dss,sse,131.96,467.61,0.8,800,98
69,dss,crps,166.4,618.88,0.8,800,98
70,dss,dss,-753.22,-3419.96,0.8,800,98
71,dss,is1,691.46,2470.14,0.8,800,98
72,is1,sse,129.18,458.56,0.8,800,98
73,is1,crps,155.8,574.07,0.8,800,98
74,is1,dss,-822.83,-3707.87,0.8,800,98
75,is1,is1,643.76,2270.58,0.8,800,98
76,sse,sse,127.42,472.1,0.8,800,98
77,sse,crps,162.44,613.32,0.8,800,98
78,sse,dss,-780.65,-3472.86,0.8,800,98
79,sse,is1,678.88,2428.37,0.8,800,98
