,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,54.08,752.61,0.0,200,17
1,crps,crps,48.27,530.93,0.0,200,17
2,crps,dss,-158.52,-143.0,0.0,200,17
3,crps,is1,672.09,5424.13,0.0,200,17
4,dss,sse,53.75,712.97,0.0,200,17
5,dss,crps,48.3,512.76,0.0,200,17
6,dss,dss,-163.88,-352.26,0.0,200,17
7,dss,is1,672.37,5406.27,0.0,200,17
8,is1,sse,62.77,731.93,0.0,200,17
9,is1,crps,51.24,518.43,0.0,200,17
10,is1,dss,-121.85,70.5,0.0,200,17
11,is1,is1,665.5,5294.46,0.0,200,17
12,sse,sse,46.52,616.37,0.0,200,17
13,sse,crps,45.07,475.14,0.0,200,17
14,sse,dss,-178.53,-430.47,0.0,200,17
15,sse,is1,673.84,5403.83,0.0,200,17
16,crps,sse,58.35,781.12,0.1,200,17
17,crps,crps,50.95,530.74,0.1,200,17
18,crps,dss,-123.35,271.11,0.1,200,17
19,crps,is1,676.23,5386.68,0.1,200,17
20,dss,sse,54.68,696.22,0.1,200,17
21,dss,crps,49.6,500.03,0.1,200,17
22,dss,dss,-155.81,-302.21,0.1,200,17
23,dss,is1,675.51,5387.43,0.1,200,17
24,is1,sse,66.94,717.71,0.1,200,17
25,is1,crps,53.44,507.4,0.1,200,17
26,is1,dss,-101.97,62.83,0.1,200,17
27,is1,is1,672.65,5244.51,0.1,200,17
28,sse,sse,51.06,607.89,0.1,200,17
29,sse,crps,48.03,462.45,0.1,200,17
30,sse,dss,-151.73,-582.71,0.1,200,17
31,sse,is1,678.59,5378.07,0.1,200,17
32,crps,sse,173.43,1521.7,0.3,200,17
33,crps,crps,94.39,805.96,0.3,200,17
34,crps,dss,54.98,731.15,0.3,200,17
35,crps,is1,772.39,6057.38,0.3,200,17
36,dss,sse,173.43,1521.7,0.3,200,17
37,dss,crps,94.39,805.96,0.3,200,17
38,dss,dss,54.98,731.15,0.3,200,17
39,dss,is1,772.39,6057.38,0.3,200,17
40,is1,sse,66.94,717.71,0.3,200,17
41,is1,crps,53.44,507.4,0.3,200,17
42,is1,dss,-101.97,62.83,0.3,200,17
43,is1,is1,672.65,5244.51,0.3,200,17
44,sse,sse,173.43,1521.7,0.3,200,17
45,sse,crps,94.39,805.96,0.3,200,17
46,sse,dss,54.98,731.15,0.3,200,17
47,sse,is1,772.39,6057.38,0.3,200,17
48,crps,sse,173.43,1521.7,0.5,200,17
49,crps,crps,94.39,805.96,0.5,200,17
50,crps,dss,54.98,731.15,0.5,200,17
51,crps,is1,772.39,6057.38,0.5,200,17
52,dss,sse,173.43,1521.7,0.5,200,17
53,dss,crps,94.39,805.96,0.5,200,17
54,dss,dss,54.98,731.15,0.5,200,17
55,dss,is1,772.39,6057.38,0.5,200,17
56,is1,sse,173.43,1521.7,0.5,200,17
57,is1,crps,94.39,805.96,0.5,200,17
58,is1,dss,54.98,731.15,0.5,200,17
59,is1,is1,772.39,6057.38,0.5,200,17
60,sse,sse,173.43,1521.7,0.5,200,17
61,sse,crps,94.39,805.96,0.5,200,17
62,sse,dss,54.98,731.15,0.5,200,17
63,sse,is1,772.39,6057.38,0.5,200,17
64,crps,sse,173.43,1521.7,0.8,200,17
65,crps,crps,94.39,805.96,0.8,200,17
66,crps,dss,54.98,731.15,0.8,200,17
67,crps,is1,772.39,6057.38,0.8,200,17
68,dss,sse,173.43,1521.7,0.8,200,17
69,dss,crps,94.39,805.96,0.8,200,17
70,dss,dss,54.98,731.15,0.8,200,17
71,dss,is1,772.39,6057.38,0.8,200,17
72,is1,sse,173.43,1521.7,0.8,200,17
73,is1,crps,94.39,805.96,0.8,200,17
74,is1,dss,54.98,731.15,0.8,200,17
75,is1,is1,772.39,6057.38,0.8,200,17
76,sse,sse,173.43,1521.7,0.8,200,17
77,sse,crps,94.39,805.96,0.8,200,17
78,sse,dss,54.98,731.15,0.8,200,17
79,sse,is1,772.39,6057.38,0.8,200,17
