,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,93.0,675.14,0.0,200,61
1,crps,crps,58.01,484.91,0.0,200,61
2,crps,dss,-110.66,-392.19,0.0,200,61
3,crps,is1,641.21,5346.87,0.0,200,61
4,dss,sse,93.0,675.14,0.0,200,61
5,dss,crps,58.01,484.91,0.0,200,61
6,dss,dss,-110.66,-392.19,0.0,200,61
7,dss,is1,641.21,5346.87,0.0,200,61
8,is1,sse,105.22,753.67,0.0,200,61
9,is1,crps,59.53,509.06,0.0,200,61
10,is1,dss,-72.05,26.25,0.0,200,61
11,is1,is1,619.8,5254.7,0.0,200,61
12,sse,sse,93.0,675.14,0.0,200,61
13,sse,crps,58.01,484.91,0.0,200,61
14,sse,dss,-110.66,-392.19,0.0,200,61
15,sse,is1,641.21,5346.87,0.0,200,61
16,crps,sse,95.66,701.53,0.1,200,61
17,crps,crps,59.51,489.74,0.1,200,61
18,crps,dss,-70.34,-257.81,0.1,200,61
19,crps,is1,643.61,5363.92,0.1,200,61
20,dss,sse,93.15,673.3,0.1,200,61
21,dss,crps,58.28,482.02,0.1,200,61
22,dss,dss,-109.08,-410.55,0.1,200,61
23,dss,is1,641.46,5345.45,0.1,200,61
24,is1,sse,120.24,776.21,0.1,200,61
25,is1,crps,63.83,505.29,0.1,200,61
26,is1,dss,34.1,597.0,0.1,200,61
27,is1,is1,627.64,5253.79,0.1,200,61
28,sse,sse,95.66,701.53,0.1,200,61
29,sse,crps,59.51,489.74,0.1,200,61
30,sse,dss,-70.34,-257.81,0.1,200,61
31,sse,is1,643.61,5363.92,0.1,200,61
32,crps,sse,253.87,1645.53,0.3,200,61
33,crps,crps,117.4,835.08,0.3,200,61
34,crps,dss,162.89,860.67,0.3,200,61
35,crps,is1,784.47,6144.24,0.3,200,61
36,dss,sse,93.64,673.91,0.3,200,61
37,dss,crps,58.64,481.02,0.3,200,61
38,dss,dss,-96.26,-607.85,0.3,200,61
39,dss,is1,643.17,5366.38,0.3,200,61
40,is1,sse,122.17,766.9,0.3,200,61
41,is1,crps,65.18,498.82,0.3,200,61
42,is1,dss,47.94,505.59,0.3,200,61
43,is1,is1,635.2,5227.78,0.3,200,61
44,sse,sse,253.87,1645.53,0.3,200,61
45,sse,crps,117.4,835.08,0.3,200,61
46,sse,dss,162.89,860.67,0.3,200,61
47,sse,is1,784.47,6144.24,0.3,200,61
48,crps,sse,253.87,1645.53,0.5,200,61
49,crps,crps,117.4,835.08,0.5,200,61
50,crps,dss,162.89,860.67,0.5,200,61
51,crps,is1,784.47,6144.24,0.5,200,61
52,dss,sse,253.87,1645.53,0.5,200,61
53,dss,crps,117.4,835.08,0.5,200,61
54,dss,dss,162.89,860.67,0.5,200,61
55,dss,is1,784.47,6144.24,0.5,200,61
56,is1,sse,270.14,1690.53,0.5,200,61
57,is1,crps,118.93,840.68,0.5,200,61
58,is1,dss,259.77,1752.66,0.5,200,61
59,is1,is1,758.35,6049.27,0.5,200,61
60,sse,sse,253.87,1645.53,0.5,200,61
61,sse,crps,117.4,835.08,0.5,200,61
62,sse,dss,162.89,860.67,0.5,200,61
63,sse,is1,784.47,6144.24,0.5,200,61
64,crps,sse,253.87,1645.53,0.8,200,61
65,crps,crps,117.4,835.08,0.8,200,61
66,crps,dss,162.89,860.67,0.8,200,61
67,crps,is1,784.47,6144.24,0.8,200,61
68,dss,sse,253.87,1645.53,0.8,200,61
69,dss,crps,117.4,835.08,0.8,200,61
70,dss,dss,162.89,860.67,0.8,200,61
71,dss,is1,784.47,6144.24,0.8,200,61
72,is1,sse,270.14,1690.53,0.8,200,61
73,is1,crps,118.93,840.68,0.8,200,61
74,is1,dss,259.77,1752.66,0.8,200,61
75,is1,is1,758.35,6049.27,0.8,200,61
76,sse,sse,253.87,1645.53,0.8,200,61
77,sse,crps,117.4,835.08,0.8,200,61
78,sse,dss,162.89,860.67,0.8,200,61
79,sse,is1,784.47,6144.24,0.8,200,61
