,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,102.8,764.11,0.0,200,19
1,crps,crps,60.34,490.66,0.0,200,19
2,crps,dss,-76.1,-699.53,0.0,200,19
3,crps,is1,633.75,5256.09,0.0,200,19
4,dss,sse,98.17,782.66,0.0,200,19
5,dss,crps,58.24,492.81,0.0,200,19
6,dss,dss,-108.73,-838.96,0.0,200,19
7,dss,is1,638.92,5326.33,0.0,200,19
8,is1,sse,116.81,896.67,0.0,200,19
9,is1,crps,64.76,525.57,0.0,200,19
10,is1,dss,-4.8,-110.83,0.0,200,19
11,is1,is1,631.49,5289.32,0.0,200,19
12,sse,sse,98.17,782.66,0.0,200,19
13,sse,crps,58.24,492.81,0.0,200,19
14,sse,dss,-108.73,-838.96,0.0,200,19
15,sse,is1,638.92,5326.33,0.0,200,19
16,crps,sse,105.95,748.68,0.1,200,19
17,crps,crps,62.6,477.17,0.1,200,19
18,crps,dss,-35.68,-579.2,0.1,200,19
19,crps,is1,640.84,5235.65,0.1,200,19
20,dss,sse,99.5,773.81,0.1,200,19
21,dss,crps,59.82,478.51,0.1,200,19
22,dss,dss,-95.99,-913.94,0.1,200,19
23,dss,is1,644.77,5238.82,0.1,200,19
24,is1,sse,128.71,931.95,0.1,200,19
25,is1,crps,69.11,535.86,0.1,200,19
26,is1,dss,75.16,545.35,0.1,200,19
27,is1,is1,639.82,5272.4,0.1,200,19
28,sse,sse,99.5,773.81,0.1,200,19
29,sse,crps,59.82,478.51,0.1,200,19
30,sse,dss,-95.99,-913.94,0.1,200,19
31,sse,is1,644.77,5238.82,0.1,200,19
32,crps,sse,241.32,1863.56,0.3,200,19
33,crps,crps,113.21,878.85,0.3,200,19
34,crps,dss,237.3,1852.13,0.3,200,19
35,crps,is1,751.17,6072.9,0.3,200,19
36,dss,sse,240.04,2070.09,0.3,200,19
37,dss,crps,113.49,935.32,0.3,200,19
38,dss,dss,156.01,1239.02,0.3,200,19
39,dss,is1,783.26,6460.87,0.3,200,19
40,is1,sse,241.32,1863.56,0.3,200,19
41,is1,crps,113.21,878.85,0.3,200,19
42,is1,dss,237.3,1852.13,0.3,200,19
43,is1,is1,751.17,6072.9,0.3,200,19
44,sse,sse,240.04,2070.09,0.3,200,19
45,sse,crps,113.49,935.32,0.3,200,19
46,sse,dss,156.01,1239.02,0.3,200,19
47,sse,is1,783.26,6460.87,0.3,200,19
48,crps,sse,241.32,1863.56,0.5,200,19
49,crps,crps,113.21,878.85,0.5,200,19
50,crps,dss,237.3,1852.13,0.5,200,19
51,crps,is1,751.17,6072.9,0.5,200,19
52,dss,sse,240.04,2070.09,0.5,200,19
53,dss,crps,113.49,935.32,0.5,200,19
54,dss,dss,156.01,1239.02,0.5,200,19
55,dss,is1,783.26,6460.87,0.5,200,19
56,is1,sse,241.32,1863.56,0.5,200,19
57,is1,crps,113.21,878.85,0.5,200,19
58,is1,dss,237.3,1852.13,0.5,200,19
59,is1,is1,751.17,6072.9,0.5,200,19
60,sse,sse,240.04,2070.09,0.5,200,19
61,sse,crps,113.49,935.32,0.5,200,19
62,sse,dss,156.01,1239.02,0.5,200,19
63,sse,is1,783.26,6460.87,0.5,200,19
64,crps,sse,241.32,1863.56,0.8,200,19
65,crps,crps,113.21,878.85,0.8,200,19
66,crps,dss,237.3,1852.13,0.8,200,19
67,crps,is1,751.17,6072.9,0.8,200,19
68,dss,sse,240.04,2070.09,0.8,200,19
69,dss,crps,113.49,935.32,0.8,200,19
70,dss,dss,156.01,1239.02,0.8,200,19
71,dss,is1,783.26,6460.87,0.8,200,19
72,is1,sse,241.32,1863.56,0.8,200,19
73,is1,crps,113.21,878.85,0.8,200,19
74,is1,dss,237.3,1852.13,0.8,200,19
75,is1,is1,751.17,6072.9,0.8,200,19
76,sse,sse,240.04,2070.09,0.8,200,19
77,sse,crps,113.49,935.32,0.8,200,19
78,sse,dss,156.01,1239.02,0.8,200,19
79,sse,is1,783.26,6460.87,0.8,200,19
