,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,460.8,463.99,0.0,1600,42
1,crps,crps,407.55,409.25,0.0,1600,42
2,crps,dss,-995.03,-1066.22,0.0,1600,42
3,crps,is1,5066.96,5134.69,0.0,1600,42
4,dss,sse,520.17,538.69,0.0,1600,42
5,dss,crps,430.06,436.12,0.0,1600,42
6,dss,dss,-941.47,-864.81,0.0,1600,42
7,dss,is1,5168.93,5262.18,0.0,1600,42
8,is1,sse,465.55,438.29,0.0,1600,42
9,is1,crps,408.99,399.19,0.0,1600,42
10,is1,dss,-966.89,-1108.81,0.0,1600,42
11,is1,is1,5069.54,5112.03,0.0,1600,42
12,sse,sse,461.54,460.67,0.0,1600,42
13,sse,crps,407.55,407.92,0.0,1600,42
14,sse,dss,-999.44,-1065.47,0.0,1600,42
15,sse,is1,5060.62,5129.73,0.0,1600,42
16,crps,sse,577.82,533.82,0.1,1600,42
17,crps,crps,444.47,431.48,0.1,1600,42
18,crps,dss,-454.96,-556.7,0.1,1600,42
19,crps,is1,5171.17,5166.43,0.1,1600,42
20,dss,sse,525.76,534.86,0.1,1600,42
21,dss,crps,433.94,432.9,0.1,1600,42
22,dss,dss,-907.26,-903.16,0.1,1600,42
23,dss,is1,5183.58,5255.28,0.1,1600,42
24,is1,sse,545.87,520.54,0.1,1600,42
25,is1,crps,440.38,428.03,0.1,1600,42
26,is1,dss,-661.28,-753.92,0.1,1600,42
27,is1,is1,5105.8,5137.59,0.1,1600,42
28,sse,sse,577.82,533.82,0.1,1600,42
29,sse,crps,444.47,431.48,0.1,1600,42
30,sse,dss,-454.96,-556.7,0.1,1600,42
31,sse,is1,5171.17,5166.43,0.1,1600,42
32,crps,sse,1546.1,1520.56,0.3,1600,42
33,crps,crps,813.38,803.87,0.3,1600,42
34,crps,dss,802.52,726.12,0.3,1600,42
35,crps,is1,6046.87,6054.39,0.3,1600,42
36,dss,sse,1546.1,1520.56,0.3,1600,42
37,dss,crps,813.38,803.87,0.3,1600,42
38,dss,dss,802.52,726.12,0.3,1600,42
39,dss,is1,6046.87,6054.39,0.3,1600,42
40,is1,sse,1546.1,1520.56,0.3,1600,42
41,is1,crps,813.38,803.87,0.3,1600,42
42,is1,dss,802.52,726.12,0.3,1600,42
43,is1,is1,6046.87,6054.39,0.3,1600,42
44,sse,sse,1546.1,1520.56,0.3,1600,42
45,sse,crps,813.38,803.87,0.3,1600,42
46,sse,dss,802.52,726.12,0.3,1600,42
47,sse,is1,6046.87,6054.39,0.3,1600,42
48,crps,sse,1546.1,1520.56,0.5,1600,42
49,crps,crps,813.38,803.87,0.5,1600,42
50,crps,dss,802.52,726.12,0.5,1600,42
51,crps,is1,6046.87,6054.39,0.5,1600,42
52,dss,sse,1546.1,1520.56,0.5,1600,42
53,dss,crps,813.38,803.87,0.5,1600,42
54,dss,dss,802.52,726.12,0.5,1600,42
55,dss,is1,6046.87,6054.39,0.5,1600,42
56,is1,sse,1546.1,1520.56,0.5,1600,42
57,is1,crps,813.38,803.87,0.5,1600,42
58,is1,dss,802.52,726.12,0.5,1600,42
59,is1,is1,6046.87,6054.39,0.5,1600,42
60,sse,sse,1546.1,1520.56,0.5,1600,42
61,sse,crps,813.38,803.87,0.5,1600,42
62,sse,dss,802.52,726.12,0.5,1600,42
63,sse,is1,6046.87,6054.39,0.5,1600,42
64,crps,sse,1546.1,1520.56,0.8,1600,42
65,crps,crps,813.38,803.87,0.8,1600,42
66,crps,dss,802.52,726.12,0.8,1600,42
67,crps,is1,6046.87,6054.39,0.8,1600,42
68,dss,sse,1546.1,1520.56,0.8,1600,42
69,dss,crps,813.38,803.87,0.8,1600,42
70,dss,dss,802.52,726.12,0.8,1600,42
71,dss,is1,6046.87,6054.39,0.8,1600,42
72,is1,sse,1546.1,1520.56,0.8,1600,42
73,is1,crps,813.38,803.87,0.8,1600,42
74,is1,dss,802.52,726.12,0.8,1600,42
75,is1,is1,6046.87,6054.39,0.8,1600,42
76,sse,sse,1546.1,1520.56,0.8,1600,42
77,sse,crps,813.38,803.87,0.8,1600,42
78,sse,dss,802.52,726.12,0.8,1600,42
79,sse,is1,6046.87,6054.39,0.8,1600,42
