,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,121.69,502.75,0.0,400,97
1,crps,crps,100.25,433.18,0.0,400,97
2,crps,dss,-239.41,-622.4,0.0,400,97
3,crps,is1,1258.74,5154.17,0.0,400,97
4,dss,sse,120.59,505.73,0.0,400,97
5,dss,crps,99.85,432.92,0.0,400,97
6,dss,dss,-251.07,-640.42,0.0,400,97
7,dss,is1,1256.05,5151.87,0.0,400,97
8,is1,sse,124.58,554.25,0.0,400,97
9,is1,crps,101.36,454.36,0.0,400,97
10,is1,dss,-202.85,-287.38,0.0,400,97
11,is1,is1,1256.07,5160.41,0.0,400,97
12,sse,sse,123.0,584.82,0.0,400,97
13,sse,crps,101.31,464.47,0.0,400,97
14,sse,dss,-218.33,-143.89,0.0,400,97
15,sse,is1,1261.5,5154.1,0.0,400,97
16,crps,sse,129.77,557.48,0.1,400,97
17,crps,crps,104.12,451.77,0.1,400,97
18,crps,dss,-71.23,-189.83,0.1,400,97
19,crps,is1,1268.76,5135.39,0.1,400,97
20,dss,sse,122.35,500.77,0.1,400,97
21,dss,crps,100.95,430.05,0.1,400,97
22,dss,dss,-230.0,-708.42,0.1,400,97
23,dss,is1,1260.04,5148.65,0.1,400,97
24,is1,sse,129.77,557.48,0.1,400,97
25,is1,crps,104.12,451.77,0.1,400,97
26,is1,dss,-71.23,-189.83,0.1,400,97
27,is1,is1,1268.76,5135.39,0.1,400,97
28,sse,sse,133.22,603.88,0.1,400,97
29,sse,crps,105.68,467.83,0.1,400,97
30,sse,dss,-59.75,-77.08,0.1,400,97
31,sse,is1,1270.08,5152.49,0.1,400,97
32,crps,sse,402.82,1491.49,0.3,400,97
33,crps,crps,205.75,798.1,0.3,400,97
34,crps,dss,327.57,1033.42,0.3,400,97
35,crps,is1,1493.65,6019.2,0.3,400,97
36,dss,sse,127.76,560.82,0.3,400,97
37,dss,crps,103.61,452.74,0.3,400,97
38,dss,dss,-175.56,-405.09,0.3,400,97
39,dss,is1,1268.56,5135.66,0.3,400,97
40,is1,sse,402.82,1491.49,0.3,400,97
41,is1,crps,205.75,798.1,0.3,400,97
42,is1,dss,327.57,1033.42,0.3,400,97
43,is1,is1,1493.65,6019.2,0.3,400,97
44,sse,sse,402.82,1491.49,0.3,400,97
45,sse,crps,205.75,798.1,0.3,400,97
46,sse,dss,327.57,1033.42,0.3,400,97
47,sse,is1,1493.65,6019.2,0.3,400,97
48,crps,sse,402.82,1491.49,0.5,400,97
49,crps,crps,205.75,798.1,0.5,400,97
50,crps,dss,327.57,1033.42,0.5,400,97
51,crps,is1,1493.65,6019.2,0.5,400,97
52,dss,sse,400.82,1494.84,0.5,400,97
53,dss,crps,205.23,799.07,0.5,400,97
54,dss,dss,223.25,818.16,0.5,400,97
55,dss,is1,1493.45,6019.47,0.5,400,97
56,is1,sse,402.82,1491.49,0.5,400,97
57,is1,crps,205.75,798.1,0.5,400,97
58,is1,dss,327.57,1033.42,0.5,400,97
59,is1,is1,1493.65,6019.2,0.5,400,97
60,sse,sse,402.82,1491.49,0.5,400,97
61,sse,crps,205.75,798.1,0.5,400,97
62,sse,dss,327.57,1033.42,0.5,400,97
63,sse,is1,1493.65,6019.2,0.5,400,97
64,crps,sse,402.82,1491.49,0.8,400,97
65,crps,crps,205.75,798.1,0.8,400,97
66,crps,dss,327.57,1033.42,0.8,400,97
67,crps,is1,1493.65,6019.2,0.8,400,97
68,dss,sse,400.82,1494.84,0.8,400,97
69,dss,crps,205.23,799.07,0.8,400,97
70,dss,dss,223.25,818.16,0.8,400,97
71,dss,is1,1493.45,6019.47,0.8,400,97
72,is1,sse,402.82,1491.49,0.8,400,97
73,is1,crps,205.75,798.1,0.8,400,97
74,is1,dss,327.57,1033.42,0.8,400,97
75,is1,is1,1493.65,6019.2,0.8,400,97
76,sse,sse,402.82,1491.49,0.8,400,97
77,sse,crps,205.75,798.1,0.8,400,97
78,sse,dss,327.57,1033.42,0.8,400,97
79,sse,is1,1493.65,6019.2,0.8,400,97
