,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,28.71,490.22,0.0,200,65
1,crps,crps,33.13,610.02,0.0,200,65
2,crps,dss,-248.28,-3404.02,0.0,200,65
3,crps,is1,129.01,2300.7,0.0,200,65
4,dss,sse,28.56,493.97,0.0,200,65
5,dss,crps,33.19,614.64,0.0,200,65
6,dss,dss,-253.08,-3379.58,0.0,200,65
7,dss,is1,130.61,2312.71,0.0,200,65
8,is1,sse,28.86,484.97,0.0,200,65
9,is1,crps,33.18,607.87,0.0,200,65
10,is1,dss,-243.33,-3539.39,0.0,200,65
11,is1,is1,128.28,2285.46,0.0,200,65
12,sse,sse,29.5,482.27,0.0,200,65
13,sse,crps,33.98,599.43,0.0,200,65
14,sse,dss,-238.81,-3568.84,0.0,200,65
15,sse,is1,131.32,2326.26,0.0,200,65
16,crps,sse,28.71,490.22,0.1,200,65
17,crps,crps,33.13,610.02,0.1,200,65
18,crps,dss,-248.28,-3404.02,0.1,200,65
19,crps,is1,129.01,2300.7,0.1,200,65
20,dss,sse,28.58,494.08,0.1,200,65
21,dss,crps,33.38,613.83,0.1,200,65
22,dss,dss,-252.87,-3378.54,0.1,200,65
23,dss,is1,131.51,2315.06,0.1,200,65
24,is1,sse,28.86,485.0,0.1,200,65
25,is1,crps,33.2,607.54,0.1,200,65
26,is1,dss,-243.31,-3539.16,0.1,200,65
27,is1,is1,128.4,2285.23,0.1,200,65
28,sse,sse,29.5,482.2,0.1,200,65
29,sse,crps,34.03,599.03,0.1,200,65
30,sse,dss,-238.77,-3569.6,0.1,200,65
31,sse,is1,131.32,2326.04,0.1,200,65
32,crps,sse,28.72,490.15,0.3,200,65
33,crps,crps,33.18,609.53,0.3,200,65
34,crps,dss,-248.26,-3404.73,0.3,200,65
35,crps,is1,129.02,2300.56,0.3,200,65
36,dss,sse,29.58,481.2,0.3,200,65
37,dss,crps,34.1,602.19,0.3,200,65
38,dss,dss,-248.34,-3454.03,0.3,200,65
39,dss,is1,132.58,2311.06,0.3,200,65
40,is1,sse,28.86,485.0,0.3,200,65
41,is1,crps,33.2,607.54,0.3,200,65
42,is1,dss,-243.31,-3539.16,0.3,200,65
43,is1,is1,128.4,2285.23,0.3,200,65
44,sse,sse,29.5,482.2,0.3,200,65
45,sse,crps,34.03,599.03,0.3,200,65
46,sse,dss,-238.77,-3569.6,0.3,200,65
47,sse,is1,131.32,2326.04,0.3,200,65
48,crps,sse,28.79,488.45,0.5,200,65
49,crps,crps,33.41,607.35,0.5,200,65
50,crps,dss,-242.24,-3509.33,0.5,200,65
51,crps,is1,130.24,2301.27,0.5,200,65
52,dss,sse,29.62,480.28,0.5,200,65
53,dss,crps,34.28,598.18,0.5,200,65
54,dss,dss,-246.06,-3481.86,0.5,200,65
55,dss,is1,133.44,2317.46,0.5,200,65
56,is1,sse,29.66,475.5,0.5,200,65
57,is1,crps,34.06,598.19,0.5,200,65
58,is1,dss,-238.35,-3579.92,0.5,200,65
59,is1,is1,131.03,2296.13,0.5,200,65
60,sse,sse,29.85,477.27,0.5,200,65
61,sse,crps,35.92,616.02,0.5,200,65
62,sse,dss,-219.62,-3324.71,0.5,200,65
63,sse,is1,140.33,2411.21,0.5,200,65
64,crps,sse,28.79,488.45,0.8,200,65
65,crps,crps,33.41,607.35,0.8,200,65
66,crps,dss,-242.24,-3509.33,0.8,200,65
67,crps,is1,130.24,2301.27,0.8,200,65
68,dss,sse,29.8,475.2,0.8,200,65
69,dss,crps,34.4,595.46,0.8,200,65
70,dss,dss,-239.66,-3548.55,0.8,200,65
71,dss,is1,133.64,2316.5,0.8,200,65
72,is1,sse,29.66,475.5,0.8,200,65
73,is1,crps,34.06,598.19,0.8,200,65
74,is1,dss,-238.35,-3579.92,0.8,200,65
75,is1,is1,131.03,2296.13,0.8,200,65
76,sse,sse,29.85,477.27,0.8,200,65
77,sse,crps,35.92,616.02,0.8,200,65
78,sse,dss,-219.62,-3324.71,0.8,200,65
79,sse,is1,140.33,2411.21,0.8,200,65
