,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,91.47,928.88,0.0,200,81
1,crps,crps,57.26,552.65,0.0,200,81
2,crps,dss,-86.03,38.61,0.0,200,81
3,crps,is1,625.18,5337.1,0.0,200,81
4,dss,sse,97.98,1042.54,0.0,200,81
5,dss,crps,59.04,572.49,0.0,200,81
6,dss,dss,-125.52,111.1,0.0,200,81
7,dss,is1,637.39,5418.48,0.0,200,81
8,is1,sse,88.41,942.22,0.0,200,81
9,is1,crps,56.18,553.32,0.0,200,81
10,is1,dss,-117.95,-362.12,0.0,200,81
11,is1,is1,626.7,5442.97,0.0,200,81
12,sse,sse,91.42,929.19,0.0,200,81
13,sse,crps,57.27,552.74,0.0,200,81
14,sse,dss,-86.47,41.8,0.0,200,81
15,sse,is1,624.87,5319.96,0.0,200,81
16,crps,sse,94.85,960.08,0.1,200,81
17,crps,crps,60.13,550.8,0.1,200,81
18,crps,dss,-64.8,-17.39,0.1,200,81
19,crps,is1,631.87,5289.51,0.1,200,81
20,dss,sse,98.11,1041.38,0.1,200,81
21,dss,crps,59.37,569.0,0.1,200,81
22,dss,dss,-124.27,99.52,0.1,200,81
23,dss,is1,637.81,5416.36,0.1,200,81
24,is1,sse,104.88,1140.35,0.1,200,81
25,is1,crps,62.05,602.25,0.1,200,81
26,is1,dss,26.59,993.86,0.1,200,81
27,is1,is1,633.99,5387.28,0.1,200,81
28,sse,sse,94.85,960.08,0.1,200,81
29,sse,crps,60.13,550.8,0.1,200,81
30,sse,dss,-64.8,-17.39,0.1,200,81
31,sse,is1,631.87,5289.51,0.1,200,81
32,crps,sse,231.99,1960.94,0.3,200,81
33,crps,crps,110.32,900.21,0.3,200,81
34,crps,dss,229.61,1927.76,0.3,200,81
35,crps,is1,747.05,6092.55,0.3,200,81
36,dss,sse,98.53,1038.71,0.3,200,81
37,dss,crps,59.76,565.96,0.3,200,81
38,dss,dss,-118.22,-38.82,0.3,200,81
39,dss,is1,640.86,5414.62,0.3,200,81
40,is1,sse,231.99,1960.94,0.3,200,81
41,is1,crps,110.32,900.21,0.3,200,81
42,is1,dss,229.61,1927.76,0.3,200,81
43,is1,is1,747.05,6092.55,0.3,200,81
44,sse,sse,231.99,1960.94,0.3,200,81
45,sse,crps,110.32,900.21,0.3,200,81
46,sse,dss,229.61,1927.76,0.3,200,81
47,sse,is1,747.05,6092.55,0.3,200,81
48,crps,sse,231.99,1960.94,0.5,200,81
49,crps,crps,110.32,900.21,0.5,200,81
50,crps,dss,229.61,1927.76,0.5,200,81
51,crps,is1,747.05,6092.55,0.5,200,81
52,dss,sse,239.48,2154.28,0.5,200,81
53,dss,crps,114.19,955.13,0.5,200,81
54,dss,dss,152.97,1314.79,0.5,200,81
55,dss,is1,786.05,6522.18,0.5,200,81
56,is1,sse,231.99,1960.94,0.5,200,81
57,is1,crps,110.32,900.21,0.5,200,81
58,is1,dss,229.61,1927.76,0.5,200,81
59,is1,is1,747.05,6092.55,0.5,200,81
60,sse,sse,231.99,1960.94,0.5,200,81
61,sse,crps,110.32,900.21,0.5,200,81
62,sse,dss,229.61,1927.76,0.5,200,81
63,sse,is1,747.05,6092.55,0.5,200,81
64,crps,sse,231.99,1960.94,0.8,200,81
65,crps,crps,110.32,900.21,0.8,200,81
66,crps,dss,229.61,1927.76,0.8,200,81
67,crps,is1,747.05,6092.55,0.8,200,81
68,dss,sse,239.48,2154.28,0.8,200,81
69,dss,crps,114.19,955.13,0.8,200,81
70,dss,dss,152.97,1314.79,0.8,200,81
71,dss,is1,786.05,6522.18,0.8,200,81
72,is1,sse,231.99,1960.94,0.8,200,81
73,is1,crps,110.32,900.21,0.8,200,81
74,is1,dss,229.61,1927.76,0.8,200,81
75,is1,is1,747.05,6092.55,0.8,200,81
76,sse,sse,231.99,1960.94,0.8,200,81
77,sse,crps,110.32,900.21,0.8,200,81
78,sse,dss,229.61,1927.76,0.8,200,81
79,sse,is1,747.05,6092.55,0.8,200,81
