,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,278.4,513.45,0.0,800,83
1,crps,crps,213.19,420.31,0.0,800,83
2,crps,dss,-484.31,-1081.95,0.0,800,83
3,crps,is1,2656.52,5202.26,0.0,800,83
4,dss,sse,235.77,420.6,0.0,800,83
5,dss,crps,204.47,401.33,0.0,800,83
6,dss,dss,-490.94,-885.4,0.0,800,83
7,dss,is1,2620.8,5119.65,0.0,800,83
8,is1,sse,269.41,475.28,0.0,800,83
9,is1,crps,210.23,410.25,0.0,800,83
10,is1,dss,-500.74,-1147.13,0.0,800,83
11,is1,is1,2623.08,5135.65,0.0,800,83
12,sse,sse,277.73,516.54,0.0,800,83
13,sse,crps,213.61,419.05,0.0,800,83
14,sse,dss,-502.22,-1093.65,0.0,800,83
15,sse,is1,2657.46,5202.43,0.0,800,83
16,crps,sse,283.54,503.53,0.1,800,83
17,crps,crps,216.63,412.94,0.1,800,83
18,crps,dss,-463.91,-1135.96,0.1,800,83
19,crps,is1,2673.69,5167.51,0.1,800,83
20,dss,sse,238.41,410.97,0.1,800,83
21,dss,crps,206.97,394.91,0.1,800,83
22,dss,dss,-461.15,-1007.41,0.1,800,83
23,dss,is1,2629.21,5088.38,0.1,800,83
24,is1,sse,309.91,539.77,0.1,800,83
25,is1,crps,220.58,420.94,0.1,800,83
26,is1,dss,-71.83,-397.87,0.1,800,83
27,is1,is1,2641.48,5116.73,0.1,800,83
28,sse,sse,283.54,503.53,0.1,800,83
29,sse,crps,216.63,412.94,0.1,800,83
30,sse,dss,-463.91,-1135.96,0.1,800,83
31,sse,is1,2673.69,5167.51,0.1,800,83
32,crps,sse,790.45,1580.78,0.3,800,83
33,crps,crps,405.57,814.38,0.3,800,83
34,crps,dss,358.27,752.44,0.3,800,83
35,crps,is1,3075.77,6068.18,0.3,800,83
36,dss,sse,970.42,1811.55,0.3,800,83
37,dss,crps,450.02,872.0,0.3,800,83
38,dss,dss,537.14,1007.0,0.3,800,83
39,dss,is1,3224.11,6264.67,0.3,800,83
40,is1,sse,447.64,767.35,0.3,800,83
41,is1,crps,252.8,471.58,0.3,800,83
42,is1,dss,117.71,-64.7,0.3,800,83
43,is1,is1,2677.0,5168.72,0.3,800,83
44,sse,sse,790.45,1580.78,0.3,800,83
45,sse,crps,405.57,814.38,0.3,800,83
46,sse,dss,358.27,752.44,0.3,800,83
47,sse,is1,3075.77,6068.18,0.3,800,83
48,crps,sse,954.56,1844.6,0.5,800,83
49,crps,crps,441.75,873.02,0.5,800,83
50,crps,dss,939.88,1823.7,0.5,800,83
51,crps,is1,3079.07,6069.39,0.5,800,83
52,dss,sse,970.42,1811.55,0.5,800,83
53,dss,crps,450.02,872.0,0.5,800,83
54,dss,dss,537.14,1007.0,0.5,800,83
55,dss,is1,3224.11,6264.67,0.5,800,83
56,is1,sse,954.56,1844.6,0.5,800,83
57,is1,crps,441.75,873.02,0.5,800,83
58,is1,dss,939.88,1823.7,0.5,800,83
59,is1,is1,3079.07,6069.39,0.5,800,83
60,sse,sse,954.56,1844.6,0.5,800,83
61,sse,crps,441.75,873.02,0.5,800,83
62,sse,dss,939.88,1823.7,0.5,800,83
63,sse,is1,3079.07,6069.39,0.5,800,83
64,crps,sse,954.56,1844.6,0.8,800,83
65,crps,crps,441.75,873.02,0.8,800,83
66,crps,dss,939.88,1823.7,0.8,800,83
67,crps,is1,3079.07,6069.39,0.8,800,83
68,dss,sse,970.42,1811.55,0.8,800,83
69,dss,crps,450.02,872.0,0.8,800,83
70,dss,dss,537.14,1007.0,0.8,800,83
71,dss,is1,3224.11,6264.67,0.8,800,83
72,is1,sse,954.56,1844.6,0.8,800,83
73,is1,crps,441.75,873.02,0.8,800,83
74,is1,dss,939.88,1823.7,0.8,800,83
75,is1,is1,3079.07,6069.39,0.8,800,83
76,sse,sse,954.56,1844.6,0.8,800,83
77,sse,crps,441.75,873.02,0.8,800,83
78,sse,dss,939.88,1823.7,0.8,800,83
79,sse,is1,3079.07,6069.39,0.8,800,83
