,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,83.06,945.44,0.0,200,21
1,crps,crps,54.96,566.87,0.0,200,21
2,crps,dss,-109.58,-126.15,0.0,200,21
3,crps,is1,658.77,5377.98,0.0,200,21
4,dss,sse,85.14,738.96,0.0,200,21
5,dss,crps,55.58,488.57,0.0,200,21
6,dss,dss,-134.78,-763.65,0.0,200,21
7,dss,is1,667.89,5293.62,0.0,200,21
8,is1,sse,83.37,943.57,0.0,200,21
9,is1,crps,55.07,567.23,0.0,200,21
10,is1,dss,-108.37,-149.2,0.0,200,21
11,is1,is1,655.07,5383.17,0.0,200,21
12,sse,sse,80.81,915.65,0.0,200,21
13,sse,crps,54.28,557.17,0.0,200,21
14,sse,dss,-146.95,-459.81,0.0,200,21
15,sse,is1,661.03,5404.03,0.0,200,21
16,crps,sse,88.9,1041.96,0.1,200,21
17,crps,crps,58.29,596.25,0.1,200,21
18,crps,dss,-75.5,90.02,0.1,200,21
19,crps,is1,665.85,5327.13,0.1,200,21
20,dss,sse,85.74,734.54,0.1,200,21
21,dss,crps,56.24,483.54,0.1,200,21
22,dss,dss,-130.59,-777.52,0.1,200,21
23,dss,is1,671.57,5259.46,0.1,200,21
24,is1,sse,103.9,1165.94,0.1,200,21
25,is1,crps,62.19,619.52,0.1,200,21
26,is1,dss,38.57,1017.27,0.1,200,21
27,is1,is1,667.33,5309.55,0.1,200,21
28,sse,sse,88.26,1050.58,0.1,200,21
29,sse,crps,58.42,599.64,0.1,200,21
30,sse,dss,-81.15,160.42,0.1,200,21
31,sse,is1,671.01,5405.51,0.1,200,21
32,crps,sse,207.99,1924.99,0.3,200,21
33,crps,crps,104.19,895.55,0.3,200,21
34,crps,dss,204.77,1938.24,0.3,200,21
35,crps,is1,759.37,6080.95,0.3,200,21
36,dss,sse,223.92,1860.07,0.3,200,21
37,dss,crps,107.96,887.28,0.3,200,21
38,dss,dss,116.89,1043.75,0.3,200,21
39,dss,is1,793.52,6284.53,0.3,200,21
40,is1,sse,170.25,1718.64,0.3,200,21
41,is1,crps,87.49,816.58,0.3,200,21
42,is1,dss,120.88,1516.42,0.3,200,21
43,is1,is1,696.76,5674.72,0.3,200,21
44,sse,sse,207.99,1924.99,0.3,200,21
45,sse,crps,104.19,895.55,0.3,200,21
46,sse,dss,204.77,1938.24,0.3,200,21
47,sse,is1,759.37,6080.95,0.3,200,21
48,crps,sse,207.99,1924.99,0.5,200,21
49,crps,crps,104.19,895.55,0.5,200,21
50,crps,dss,204.77,1938.24,0.5,200,21
51,crps,is1,759.37,6080.95,0.5,200,21
52,dss,sse,223.92,1860.07,0.5,200,21
53,dss,crps,107.96,887.28,0.5,200,21
54,dss,dss,116.89,1043.75,0.5,200,21
55,dss,is1,793.52,6284.53,0.5,200,21
56,is1,sse,207.99,1924.99,0.5,200,21
57,is1,crps,104.19,895.55,0.5,200,21
58,is1,dss,204.77,1938.24,0.5,200,21
59,is1,is1,759.37,6080.95,0.5,200,21
60,sse,sse,207.99,1924.99,0.5,200,21
61,sse,crps,104.19,895.55,0.5,200,21
62,sse,dss,204.77,1938.24,0.5,200,21
63,sse,is1,759.37,6080.95,0.5,200,21
64,crps,sse,207.99,1924.99,0.8,200,21
65,crps,crps,104.19,895.55,0.8,200,21
66,crps,dss,204.77,1938.24,0.8,200,21
67,crps,is1,759.37,6080.95,0.8,200,21
68,dss,sse,223.92,1860.07,0.8,200,21
69,dss,crps,107.96,887.28,0.8,200,21
70,dss,dss,116.89,1043.75,0.8,200,21
71,dss,is1,793.52,6284.53,0.8,200,21
72,is1,sse,207.99,1924.99,0.8,200,21
73,is1,crps,104.19,895.55,0.8,200,21
74,is1,dss,204.77,1938.24,0.8,200,21
75,is1,is1,759.37,6080.95,0.8,200,21
76,sse,sse,207.99,1924.99,0.8,200,21
77,sse,crps,104.19,895.55,0.8,200,21
78,sse,dss,204.77,1938.24,0.8,200,21
79,sse,is1,759.37,6080.95,0.8,200,21
