,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,461.58,427.77,0.0,1600,97
1,crps,crps,405.84,397.62,0.0,1600,97
2,crps,dss,-1092.5,-1191.37,0.0,1600,97
3,crps,is1,5022.94,5093.55,0.0,1600,97
4,dss,sse,460.85,430.35,0.0,1600,97
5,dss,crps,405.82,398.48,0.0,1600,97
6,dss,dss,-1096.43,-1168.98,0.0,1600,97
7,dss,is1,5022.77,5101.91,0.0,1600,97
8,is1,sse,438.11,402.44,0.0,1600,97
9,is1,crps,399.19,391.31,0.0,1600,97
10,is1,dss,-1159.49,-1250.81,0.0,1600,97
11,is1,is1,5011.76,5093.98,0.0,1600,97
12,sse,sse,460.85,430.35,0.0,1600,97
13,sse,crps,405.82,398.48,0.0,1600,97
14,sse,dss,-1096.43,-1168.98,0.0,1600,97
15,sse,is1,5022.77,5101.91,0.0,1600,97
16,crps,sse,486.63,435.26,0.1,1600,97
17,crps,crps,413.95,396.15,0.1,1600,97
18,crps,dss,-568.85,-701.62,0.1,1600,97
19,crps,is1,5043.79,5078.67,0.1,1600,97
20,dss,sse,471.16,419.96,0.1,1600,97
21,dss,crps,410.53,392.77,0.1,1600,97
22,dss,dss,-1029.63,-1186.11,0.1,1600,97
23,dss,is1,5043.67,5078.53,0.1,1600,97
24,is1,sse,551.58,518.44,0.1,1600,97
25,is1,crps,438.46,426.36,0.1,1600,97
26,is1,dss,-204.65,-281.92,0.1,1600,97
27,is1,is1,5064.42,5107.15,0.1,1600,97
28,sse,sse,548.15,480.72,0.1,1600,97
29,sse,crps,437.21,412.94,0.1,1600,97
30,sse,dss,-470.15,-618.68,0.1,1600,97
31,sse,is1,5138.98,5146.07,0.1,1600,97
32,crps,sse,1557.98,1530.01,0.3,1600,97
33,crps,crps,816.23,804.8,0.3,1600,97
34,crps,dss,1253.07,1208.64,0.3,1600,97
35,crps,is1,5953.69,6024.18,0.3,1600,97
36,dss,sse,532.68,465.43,0.3,1600,97
37,dss,crps,433.8,409.55,0.3,1600,97
38,dss,dss,-930.94,-1103.17,0.3,1600,97
39,dss,is1,5138.86,5145.93,0.3,1600,97
40,is1,sse,551.58,518.44,0.3,1600,97
41,is1,crps,438.46,426.36,0.3,1600,97
42,is1,dss,-204.65,-281.92,0.3,1600,97
43,is1,is1,5064.42,5107.15,0.3,1600,97
44,sse,sse,1557.98,1530.01,0.3,1600,97
45,sse,crps,816.23,804.8,0.3,1600,97
46,sse,dss,1253.07,1208.64,0.3,1600,97
47,sse,is1,5953.69,6024.18,0.3,1600,97
48,crps,sse,1557.98,1530.01,0.5,1600,97
49,crps,crps,816.23,804.8,0.5,1600,97
50,crps,dss,1253.07,1208.64,0.5,1600,97
51,crps,is1,5953.69,6024.18,0.5,1600,97
52,dss,sse,1542.51,1514.72,0.5,1600,97
53,dss,crps,812.81,801.42,0.5,1600,97
54,dss,dss,792.29,724.16,0.5,1600,97
55,dss,is1,5953.57,6024.04,0.5,1600,97
56,is1,sse,1557.98,1530.01,0.5,1600,97
57,is1,crps,816.23,804.8,0.5,1600,97
58,is1,dss,1253.07,1208.64,0.5,1600,97
59,is1,is1,5953.69,6024.18,0.5,1600,97
60,sse,sse,1557.98,1530.01,0.5,1600,97
61,sse,crps,816.23,804.8,0.5,1600,97
62,sse,dss,1253.07,1208.64,0.5,1600,97
63,sse,is1,5953.69,6024.18,0.5,1600,97
64,crps,sse,1557.98,1530.01,0.8,1600,97
65,crps,crps,816.23,804.8,0.8,1600,97
66,crps,dss,1253.07,1208.64,0.8,1600,97
67,crps,is1,5953.69,6024.18,0.8,1600,97
68,dss,sse,1542.51,1514.72,0.8,1600,97
69,dss,crps,812.81,801.42,0.8,1600,97
70,dss,dss,792.29,724.16,0.8,1600,97
71,dss,is1,5953.57,6024.04,0.8,1600,97
72,is1,sse,1557.98,1530.01,0.8,1600,97
73,is1,crps,816.23,804.8,0.8,1600,97
74,is1,dss,1253.07,1208.64,0.8,1600,97
75,is1,is1,5953.69,6024.18,0.8,1600,97
76,sse,sse,1557.98,1530.01,0.8,1600,97
77,sse,crps,816.23,804.8,0.8,1600,97
78,sse,dss,1253.07,1208.64,0.8,1600,97
79,sse,is1,5953.69,6024.18,0.8,1600,97
