,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,204.46,457.52,0.0,800,29
1,crps,crps,198.11,414.61,0.0,800,29
2,crps,dss,-599.6,-1095.68,0.0,800,29
3,crps,is1,2561.62,5144.81,0.0,800,29
4,dss,sse,228.94,577.77,0.0,800,29
5,dss,crps,209.11,462.34,0.0,800,29
6,dss,dss,-520.66,-692.24,0.0,800,29
7,dss,is1,2628.33,5407.28,0.0,800,29
8,is1,sse,279.91,609.24,0.0,800,29
9,is1,crps,213.74,450.69,0.0,800,29
10,is1,dss,-383.91,-595.53,0.0,800,29
11,is1,is1,2568.01,5183.34,0.0,800,29
12,sse,sse,208.04,485.03,0.0,800,29
13,sse,crps,197.68,419.85,0.0,800,29
14,sse,dss,-574.16,-983.2,0.0,800,29
15,sse,is1,2575.54,5175.22,0.0,800,29
16,crps,sse,221.03,445.96,0.1,800,29
17,crps,crps,205.34,409.94,0.1,800,29
18,crps,dss,-484.08,-890.17,0.1,800,29
19,crps,is1,2593.44,5132.45,0.1,800,29
20,dss,sse,231.28,574.86,0.1,800,29
21,dss,crps,211.15,458.02,0.1,800,29
22,dss,dss,-496.11,-718.1,0.1,800,29
23,dss,is1,2637.57,5383.34,0.1,800,29
24,is1,sse,328.81,787.21,0.1,800,29
25,is1,crps,231.28,508.14,0.1,800,29
26,is1,dss,63.64,424.38,0.1,800,29
27,is1,is1,2591.33,5181.46,0.1,800,29
28,sse,sse,228.97,500.31,0.1,800,29
29,sse,crps,206.49,425.15,0.1,800,29
30,sse,dss,-410.98,-652.29,0.1,800,29
31,sse,is1,2586.67,5143.7,0.1,800,29
32,crps,sse,831.4,1767.5,0.3,800,29
33,crps,crps,419.05,862.2,0.3,800,29
34,crps,dss,435.06,968.25,0.3,800,29
35,crps,is1,3097.52,6234.39,0.3,800,29
36,dss,sse,831.4,1767.5,0.3,800,29
37,dss,crps,419.05,862.2,0.3,800,29
38,dss,dss,435.06,968.25,0.3,800,29
39,dss,is1,3097.52,6234.39,0.3,800,29
40,is1,sse,611.92,1261.33,0.3,800,29
41,is1,crps,295.68,614.84,0.3,800,29
42,is1,dss,363.88,926.44,0.3,800,29
43,is1,is1,2659.51,5298.28,0.3,800,29
44,sse,sse,831.4,1767.5,0.3,800,29
45,sse,crps,419.05,862.2,0.3,800,29
46,sse,dss,435.06,968.25,0.3,800,29
47,sse,is1,3097.52,6234.39,0.3,800,29
48,crps,sse,831.4,1767.5,0.5,800,29
49,crps,crps,419.05,862.2,0.5,800,29
50,crps,dss,435.06,968.25,0.5,800,29
51,crps,is1,3097.52,6234.39,0.5,800,29
52,dss,sse,831.4,1767.5,0.5,800,29
53,dss,crps,419.05,862.2,0.5,800,29
54,dss,dss,435.06,968.25,0.5,800,29
55,dss,is1,3097.52,6234.39,0.5,800,29
56,is1,sse,1059.71,2113.27,0.5,800,29
57,is1,crps,466.22,932.27,0.5,800,29
58,is1,dss,1013.37,2034.76,0.5,800,29
59,is1,is1,3059.42,6115.48,0.5,800,29
60,sse,sse,831.4,1767.5,0.5,800,29
61,sse,crps,419.05,862.2,0.5,800,29
62,sse,dss,435.06,968.25,0.5,800,29
63,sse,is1,3097.52,6234.39,0.5,800,29
64,crps,sse,831.4,1767.5,0.8,800,29
65,crps,crps,419.05,862.2,0.8,800,29
66,crps,dss,435.06,968.25,0.8,800,29
67,crps,is1,3097.52,6234.39,0.8,800,29
68,dss,sse,831.4,1767.5,0.8,800,29
69,dss,crps,419.05,862.2,0.8,800,29
70,dss,dss,435.06,968.25,0.8,800,29
71,dss,is1,3097.52,6234.39,0.8,800,29
72,is1,sse,1059.71,2113.27,0.8,800,29
73,is1,crps,466.22,932.27,0.8,800,29
74,is1,dss,1013.37,2034.76,0.8,800,29
75,is1,is1,3059.42,6115.48,0.8,800,29
76,sse,sse,831.4,1767.5,0.8,800,29
77,sse,crps,419.05,862.2,0.8,800,29
78,sse,dss,435.06,968.25,0.8,800,29
79,sse,is1,3097.52,6234.39,0.8,800,29
