,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,20.23,472.36,0.0,200,12
1,crps,crps,31.19,608.9,0.0,200,12
2,crps,dss,-278.43,-3115.76,0.0,200,12
3,crps,is1,134.47,2312.43,0.0,200,12
4,dss,sse,19.98,472.58,0.0,200,12
5,dss,crps,31.51,609.23,0.0,200,12
6,dss,dss,-276.35,-3198.26,0.0,200,12
7,dss,is1,135.33,2340.64,0.0,200,12
8,is1,sse,20.36,470.9,0.0,200,12
9,is1,crps,31.56,607.03,0.0,200,12
10,is1,dss,-269.87,-3396.48,0.0,200,12
11,is1,is1,131.36,2342.52,0.0,200,12
12,sse,sse,20.03,479.25,0.0,200,12
13,sse,crps,31.68,618.42,0.0,200,12
14,sse,dss,-280.1,-3044.62,0.0,200,12
15,sse,is1,137.31,2364.23,0.0,200,12
16,crps,sse,20.23,472.36,0.1,200,12
17,crps,crps,31.19,608.9,0.1,200,12
18,crps,dss,-278.43,-3115.76,0.1,200,12
19,crps,is1,134.47,2312.43,0.1,200,12
20,dss,sse,19.99,472.64,0.1,200,12
21,dss,crps,31.54,608.99,0.1,200,12
22,dss,dss,-276.22,-3197.64,0.1,200,12
23,dss,is1,135.42,2341.91,0.1,200,12
24,is1,sse,20.37,470.72,0.1,200,12
25,is1,crps,31.64,605.5,0.1,200,12
26,is1,dss,-269.86,-3398.31,0.1,200,12
27,is1,is1,131.5,2339.74,0.1,200,12
28,sse,sse,20.03,479.25,0.1,200,12
29,sse,crps,31.68,618.42,0.1,200,12
30,sse,dss,-280.1,-3044.62,0.1,200,12
31,sse,is1,137.31,2364.23,0.1,200,12
32,crps,sse,20.23,472.36,0.3,200,12
33,crps,crps,31.19,608.9,0.3,200,12
34,crps,dss,-278.43,-3115.76,0.3,200,12
35,crps,is1,134.47,2312.43,0.3,200,12
36,dss,sse,20.44,470.41,0.3,200,12
37,dss,crps,32.96,614.13,0.3,200,12
38,dss,dss,-271.27,-3236.23,0.3,200,12
39,dss,is1,140.19,2388.71,0.3,200,12
40,is1,sse,20.56,468.39,0.3,200,12
41,is1,crps,32.03,600.18,0.3,200,12
42,is1,dss,-268.61,-3442.06,0.3,200,12
43,is1,is1,133.58,2335.75,0.3,200,12
44,sse,sse,20.78,466.78,0.3,200,12
45,sse,crps,32.82,605.9,0.3,200,12
46,sse,dss,-266.41,-3458.16,0.3,200,12
47,sse,is1,137.84,2359.34,0.3,200,12
48,crps,sse,20.59,468.01,0.5,200,12
49,crps,crps,32.09,596.58,0.5,200,12
50,crps,dss,-268.31,-3445.88,0.5,200,12
51,crps,is1,136.26,2297.66,0.5,200,12
52,dss,sse,21.5,473.62,0.5,200,12
53,dss,crps,34.56,622.75,0.5,200,12
54,dss,dss,-261.93,-3389.47,0.5,200,12
55,dss,is1,141.58,2409.23,0.5,200,12
56,is1,sse,20.56,468.39,0.5,200,12
57,is1,crps,32.03,600.18,0.5,200,12
58,is1,dss,-268.61,-3442.06,0.5,200,12
59,is1,is1,133.58,2335.75,0.5,200,12
60,sse,sse,20.78,466.78,0.5,200,12
61,sse,crps,32.82,605.9,0.5,200,12
62,sse,dss,-266.41,-3458.16,0.5,200,12
63,sse,is1,137.84,2359.34,0.5,200,12
64,crps,sse,21.06,463.65,0.8,200,12
65,crps,crps,32.7,589.91,0.8,200,12
66,crps,dss,-263.56,-3489.45,0.8,200,12
67,crps,is1,137.72,2285.94,0.8,200,12
68,dss,sse,21.5,473.62,0.8,200,12
69,dss,crps,34.56,622.75,0.8,200,12
70,dss,dss,-261.93,-3389.47,0.8,200,12
71,dss,is1,141.58,2409.23,0.8,200,12
72,is1,sse,21.16,467.03,0.8,200,12
73,is1,crps,33.56,609.65,0.8,200,12
74,is1,dss,-262.61,-3455.72,0.8,200,12
75,is1,is1,139.62,2367.32,0.8,200,12
76,sse,sse,21.16,467.03,0.8,200,12
77,sse,crps,33.56,609.65,0.8,200,12
78,sse,dss,-262.61,-3455.72,0.8,200,12
79,sse,is1,139.62,2367.32,0.8,200,12
