,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,196.39,474.39,0.0,800,76
1,crps,crps,186.3,423.76,0.0,800,76
2,crps,dss,-641.88,-833.13,0.0,800,76
3,crps,is1,2574.03,5208.38,0.0,800,76
4,dss,sse,199.86,469.21,0.0,800,76
5,dss,crps,188.83,419.75,0.0,800,76
6,dss,dss,-634.81,-867.55,0.0,800,76
7,dss,is1,2579.66,5203.23,0.0,800,76
8,is1,sse,169.58,453.08,0.0,800,76
9,is1,crps,180.42,412.08,0.0,800,76
10,is1,dss,-643.02,-801.99,0.0,800,76
11,is1,is1,2546.94,5153.63,0.0,800,76
12,sse,sse,224.56,528.14,0.0,800,76
13,sse,crps,197.35,440.24,0.0,800,76
14,sse,dss,-581.81,-741.44,0.0,800,76
15,sse,is1,2601.96,5271.37,0.0,800,76
16,crps,sse,201.74,465.54,0.1,800,76
17,crps,crps,190.85,416.92,0.1,800,76
18,crps,dss,-617.07,-901.46,0.1,800,76
19,crps,is1,2583.04,5196.26,0.1,800,76
20,dss,sse,201.74,465.54,0.1,800,76
21,dss,crps,190.85,416.92,0.1,800,76
22,dss,dss,-617.07,-901.46,0.1,800,76
23,dss,is1,2583.04,5196.26,0.1,800,76
24,is1,sse,172.09,445.2,0.1,800,76
25,is1,crps,182.41,404.87,0.1,800,76
26,is1,dss,-624.05,-910.68,0.1,800,76
27,is1,is1,2557.2,5116.15,0.1,800,76
28,sse,sse,260.76,587.9,0.1,800,76
29,sse,crps,212.06,460.79,0.1,800,76
30,sse,dss,-489.07,-679.24,0.1,800,76
31,sse,is1,2657.09,5358.38,0.1,800,76
32,crps,sse,872.41,1761.97,0.3,800,76
33,crps,crps,427.02,861.19,0.3,800,76
34,crps,dss,459.6,956.66,0.3,800,76
35,crps,is1,3151.35,6224.13,0.3,800,76
36,dss,sse,872.41,1761.97,0.3,800,76
37,dss,crps,427.02,861.19,0.3,800,76
38,dss,dss,459.6,956.66,0.3,800,76
39,dss,is1,3151.35,6224.13,0.3,800,76
40,is1,sse,979.09,1881.76,0.3,800,76
41,is1,crps,445.93,882.73,0.3,800,76
42,is1,dss,958.53,1872.39,0.3,800,76
43,is1,is1,3055.31,6073.78,0.3,800,76
44,sse,sse,872.41,1761.97,0.3,800,76
45,sse,crps,427.02,861.19,0.3,800,76
46,sse,dss,459.6,956.66,0.3,800,76
47,sse,is1,3151.35,6224.13,0.3,800,76
48,crps,sse,872.41,1761.97,0.5,800,76
49,crps,crps,427.02,861.19,0.5,800,76
50,crps,dss,459.6,956.66,0.5,800,76
51,crps,is1,3151.35,6224.13,0.5,800,76
52,dss,sse,872.41,1761.97,0.5,800,76
53,dss,crps,427.02,861.19,0.5,800,76
54,dss,dss,459.6,956.66,0.5,800,76
55,dss,is1,3151.35,6224.13,0.5,800,76
56,is1,sse,979.09,1881.76,0.5,800,76
57,is1,crps,445.93,882.73,0.5,800,76
58,is1,dss,958.53,1872.39,0.5,800,76
59,is1,is1,3055.31,6073.78,0.5,800,76
60,sse,sse,872.41,1761.97,0.5,800,76
61,sse,crps,427.02,861.19,0.5,800,76
62,sse,dss,459.6,956.66,0.5,800,76
63,sse,is1,3151.35,6224.13,0.5,800,76
64,crps,sse,872.41,1761.97,0.8,800,76
65,crps,crps,427.02,861.19,0.8,800,76
66,crps,dss,459.6,956.66,0.8,800,76
67,crps,is1,3151.35,6224.13,0.8,800,76
68,dss,sse,872.41,1761.97,0.8,800,76
69,dss,crps,427.02,861.19,0.8,800,76
70,dss,dss,459.6,956.66,0.8,800,76
71,dss,is1,3151.35,6224.13,0.8,800,76
72,is1,sse,979.09,1881.76,0.8,800,76
73,is1,crps,445.93,882.73,0.8,800,76
74,is1,dss,958.53,1872.39,0.8,800,76
75,is1,is1,3055.31,6073.78,0.8,800,76
76,sse,sse,872.41,1761.97,0.8,800,76
77,sse,crps,427.02,861.19,0.8,800,76
78,sse,dss,459.6,956.66,0.8,800,76
79,sse,is1,3151.35,6224.13,0.8,800,76
