,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,243.02,460.18,0.0,1600,72
1,crps,crps,291.32,578.23,0.0,1600,72
2,crps,dss,-1821.24,-3691.96,0.0,1600,72
3,crps,is1,1150.36,2272.21,0.0,1600,72
4,dss,sse,242.71,465.12,0.0,1600,72
5,dss,crps,291.86,580.35,0.0,1600,72
6,dss,dss,-1885.82,-3575.48,0.0,1600,72
7,dss,is1,1148.54,2283.82,0.0,1600,72
8,is1,sse,242.11,459.76,0.0,1600,72
9,is1,crps,290.74,575.94,0.0,1600,72
10,is1,dss,-1836.32,-3698.11,0.0,1600,72
11,is1,is1,1137.13,2285.98,0.0,1600,72
12,sse,sse,240.83,467.72,0.0,1600,72
13,sse,crps,294.21,590.76,0.0,1600,72
14,sse,dss,-1829.14,-3519.15,0.0,1600,72
15,sse,is1,1158.27,2320.1,0.0,1600,72
16,crps,sse,243.29,458.93,0.1,1600,72
17,crps,crps,291.86,576.46,0.1,1600,72
18,crps,dss,-1818.3,-3707.69,0.1,1600,72
19,crps,is1,1153.12,2266.78,0.1,1600,72
20,dss,sse,244.03,459.68,0.1,1600,72
21,dss,crps,296.82,582.59,0.1,1600,72
22,dss,dss,-1823.97,-3626.02,0.1,1600,72
23,dss,is1,1164.96,2299.01,0.1,1600,72
24,is1,sse,242.68,457.31,0.1,1600,72
25,is1,crps,291.7,573.52,0.1,1600,72
26,is1,dss,-1818.17,-3739.78,0.1,1600,72
27,is1,is1,1142.79,2273.59,0.1,1600,72
28,sse,sse,241.04,466.99,0.1,1600,72
29,sse,crps,294.69,589.55,0.1,1600,72
30,sse,dss,-1827.01,-3526.49,0.1,1600,72
31,sse,is1,1160.92,2315.89,0.1,1600,72
32,crps,sse,244.05,456.9,0.3,1600,72
33,crps,crps,294.08,572.38,0.3,1600,72
34,crps,dss,-1802.3,-3714.55,0.3,1600,72
35,crps,is1,1157.57,2260.65,0.3,1600,72
36,dss,sse,247.36,462.66,0.3,1600,72
37,dss,crps,307.98,603.21,0.3,1600,72
38,dss,dss,-1773.0,-3611.85,0.3,1600,72
39,dss,is1,1214.61,2398.16,0.3,1600,72
40,is1,sse,242.92,456.76,0.3,1600,72
41,is1,crps,292.6,572.69,0.3,1600,72
42,is1,dss,-1813.77,-3727.09,0.3,1600,72
43,is1,is1,1147.51,2267.35,0.3,1600,72
44,sse,sse,244.94,460.11,0.3,1600,72
45,sse,crps,304.66,595.77,0.3,1600,72
46,sse,dss,-1674.52,-3470.22,0.3,1600,72
47,sse,is1,1194.46,2361.09,0.3,1600,72
48,crps,sse,244.38,456.87,0.5,1600,72
49,crps,crps,294.98,574.2,0.5,1600,72
50,crps,dss,-1796.52,-3709.99,0.5,1600,72
51,crps,is1,1160.18,2264.48,0.5,1600,72
52,dss,sse,247.36,462.66,0.5,1600,72
53,dss,crps,307.98,603.21,0.5,1600,72
54,dss,dss,-1773.0,-3611.85,0.5,1600,72
55,dss,is1,1214.61,2398.16,0.5,1600,72
56,is1,sse,244.38,456.87,0.5,1600,72
57,is1,crps,294.98,574.2,0.5,1600,72
58,is1,dss,-1796.52,-3709.99,0.5,1600,72
59,is1,is1,1160.18,2264.48,0.5,1600,72
60,sse,sse,244.94,460.11,0.5,1600,72
61,sse,crps,304.66,595.77,0.5,1600,72
62,sse,dss,-1674.52,-3470.22,0.5,1600,72
63,sse,is1,1194.46,2361.09,0.5,1600,72
64,crps,sse,244.38,456.87,0.8,1600,72
65,crps,crps,294.98,574.2,0.8,1600,72
66,crps,dss,-1796.52,-3709.99,0.8,1600,72
67,crps,is1,1160.18,2264.48,0.8,1600,72
68,dss,sse,247.36,462.66,0.8,1600,72
69,dss,crps,307.98,603.21,0.8,1600,72
70,dss,dss,-1773.0,-3611.85,0.8,1600,72
71,dss,is1,1214.61,2398.16,0.8,1600,72
72,is1,sse,244.38,456.87,0.8,1600,72
73,is1,crps,294.98,574.2,0.8,1600,72
74,is1,dss,-1796.52,-3709.99,0.8,1600,72
75,is1,is1,1160.18,2264.48,0.8,1600,72
76,sse,sse,244.94,460.11,0.8,1600,72
77,sse,crps,304.66,595.77,0.8,1600,72
78,sse,dss,-1674.52,-3470.22,0.8,1600,72
79,sse,is1,1194.46,2361.09,0.8,1600,72
