,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,81.12,678.44,0.0,200,77
1,crps,crps,57.84,479.96,0.0,200,77
2,crps,dss,-73.12,-578.81,0.0,200,77
3,crps,is1,663.35,5277.85,0.0,200,77
4,dss,sse,107.48,856.03,0.0,200,77
5,dss,crps,63.5,516.25,0.0,200,77
6,dss,dss,-79.26,-674.08,0.0,200,77
7,dss,is1,687.0,5376.03,0.0,200,77
8,is1,sse,83.96,797.02,0.0,200,77
9,is1,crps,58.71,529.94,0.0,200,77
10,is1,dss,-49.95,-178.71,0.0,200,77
11,is1,is1,664.58,5304.8,0.0,200,77
12,sse,sse,80.77,678.44,0.0,200,77
13,sse,crps,57.56,481.41,0.0,200,77
14,sse,dss,-75.31,-569.06,0.0,200,77
15,sse,is1,662.87,5276.62,0.0,200,77
16,crps,sse,93.61,763.87,0.1,200,77
17,crps,crps,62.66,505.17,0.1,200,77
18,crps,dss,33.5,350.09,0.1,200,77
19,crps,is1,671.7,5199.07,0.1,200,77
20,dss,sse,107.51,855.77,0.1,200,77
21,dss,crps,63.62,515.21,0.1,200,77
22,dss,dss,-78.94,-676.73,0.1,200,77
23,dss,is1,688.13,5372.34,0.1,200,77
24,is1,sse,109.53,1126.88,0.1,200,77
25,is1,crps,70.32,638.01,0.1,200,77
26,is1,dss,61.29,823.19,0.1,200,77
27,is1,is1,670.25,5350.76,0.1,200,77
28,sse,sse,93.61,763.87,0.1,200,77
29,sse,crps,62.66,505.17,0.1,200,77
30,sse,dss,33.5,350.09,0.1,200,77
31,sse,is1,671.7,5199.07,0.1,200,77
32,crps,sse,193.42,1678.26,0.3,200,77
33,crps,crps,102.41,844.67,0.3,200,77
34,crps,dss,178.47,1580.45,0.3,200,77
35,crps,is1,745.04,6039.0,0.3,200,77
36,dss,sse,236.37,1901.44,0.3,200,77
37,dss,crps,113.16,898.67,0.3,200,77
38,dss,dss,145.5,1071.4,0.3,200,77
39,dss,is1,791.67,6285.09,0.3,200,77
40,is1,sse,193.42,1678.26,0.3,200,77
41,is1,crps,102.41,844.67,0.3,200,77
42,is1,dss,178.47,1580.45,0.3,200,77
43,is1,is1,745.04,6039.0,0.3,200,77
44,sse,sse,193.42,1678.26,0.3,200,77
45,sse,crps,102.41,844.67,0.3,200,77
46,sse,dss,178.47,1580.45,0.3,200,77
47,sse,is1,745.04,6039.0,0.3,200,77
48,crps,sse,193.42,1678.26,0.5,200,77
49,crps,crps,102.41,844.67,0.5,200,77
50,crps,dss,178.47,1580.45,0.5,200,77
51,crps,is1,745.04,6039.0,0.5,200,77
52,dss,sse,236.37,1901.44,0.5,200,77
53,dss,crps,113.16,898.67,0.5,200,77
54,dss,dss,145.5,1071.4,0.5,200,77
55,dss,is1,791.67,6285.09,0.5,200,77
56,is1,sse,193.42,1678.26,0.5,200,77
57,is1,crps,102.41,844.67,0.5,200,77
58,is1,dss,178.47,1580.45,0.5,200,77
59,is1,is1,745.04,6039.0,0.5,200,77
60,sse,sse,193.42,1678.26,0.5,200,77
61,sse,crps,102.41,844.67,0.5,200,77
62,sse,dss,178.47,1580.45,0.5,200,77
63,sse,is1,745.04,6039.0,0.5,200,77
64,crps,sse,193.42,1678.26,0.8,200,77
65,crps,crps,102.41,844.67,0.8,200,77
66,crps,dss,178.47,1580.45,0.8,200,77
67,crps,is1,745.04,6039.0,0.8,200,77
68,dss,sse,236.37,1901.44,0.8,200,77
69,dss,crps,113.16,898.67,0.8,200,77
70,dss,dss,145.5,1071.4,0.8,200,77
71,dss,is1,791.67,6285.09,0.8,200,77
72,is1,sse,193.42,1678.26,0.8,200,77
73,is1,crps,102.41,844.67,0.8,200,77
74,is1,dss,178.47,1580.45,0.8,200,77
75,is1,is1,745.04,6039.0,0.8,200,77
76,sse,sse,193.42,1678.26,0.8,200,77
77,sse,crps,102.41,844.67,0.8,200,77
78,sse,dss,178.47,1580.45,0.8,200,77
79,sse,is1,745.04,6039.0,0.8,200,77
