,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,47.31,518.06,0.0,400,63
1,crps,crps,66.39,620.78,0.0,400,63
2,crps,dss,-519.14,-3324.42,0.0,400,63
3,crps,is1,264.41,2409.76,0.0,400,63
4,dss,sse,48.24,485.84,0.0,400,63
5,dss,crps,66.13,601.54,0.0,400,63
6,dss,dss,-529.26,-3555.2,0.0,400,63
7,dss,is1,257.94,2353.39,0.0,400,63
8,is1,sse,48.62,494.54,0.0,400,63
9,is1,crps,66.32,613.37,0.0,400,63
10,is1,dss,-525.63,-3397.27,0.0,400,63
11,is1,is1,257.58,2416.62,0.0,400,63
12,sse,sse,47.0,524.38,0.0,400,63
13,sse,crps,66.71,632.25,0.0,400,63
14,sse,dss,-515.16,-3221.26,0.0,400,63
15,sse,is1,264.67,2446.37,0.0,400,63
16,crps,sse,47.31,518.13,0.1,400,63
17,crps,crps,66.43,620.67,0.1,400,63
18,crps,dss,-519.1,-3323.73,0.1,400,63
19,crps,is1,264.66,2411.4,0.1,400,63
20,dss,sse,48.26,485.75,0.1,400,63
21,dss,crps,66.2,601.13,0.1,400,63
22,dss,dss,-529.04,-3556.04,0.1,400,63
23,dss,is1,258.29,2353.1,0.1,400,63
24,is1,sse,48.86,492.66,0.1,400,63
25,is1,crps,66.95,608.64,0.1,400,63
26,is1,dss,-523.0,-3417.45,0.1,400,63
27,is1,is1,259.85,2399.04,0.1,400,63
28,sse,sse,47.0,524.3,0.1,400,63
29,sse,crps,66.73,631.97,0.1,400,63
30,sse,dss,-515.11,-3222.11,0.1,400,63
31,sse,is1,264.67,2444.17,0.1,400,63
32,crps,sse,47.44,517.11,0.3,400,63
33,crps,crps,66.59,619.2,0.3,400,63
34,crps,dss,-517.88,-3333.9,0.3,400,63
35,crps,is1,265.02,2411.97,0.3,400,63
36,dss,sse,49.47,485.01,0.3,400,63
37,dss,crps,69.71,615.62,0.3,400,63
38,dss,dss,-515.43,-3549.26,0.3,400,63
39,dss,is1,277.07,2409.1,0.3,400,63
40,is1,sse,49.79,483.3,0.3,400,63
41,is1,crps,69.31,605.94,0.3,400,63
42,is1,dss,-494.46,-3372.62,0.3,400,63
43,is1,is1,267.11,2406.18,0.3,400,63
44,sse,sse,47.36,521.46,0.3,400,63
45,sse,crps,67.21,628.22,0.3,400,63
46,sse,dss,-511.53,-3250.51,0.3,400,63
47,sse,is1,265.03,2445.19,0.3,400,63
48,crps,sse,48.63,495.13,0.5,400,63
49,crps,crps,67.74,603.06,0.5,400,63
50,crps,dss,-512.28,-3436.41,0.5,400,63
51,crps,is1,266.86,2388.26,0.5,400,63
52,dss,sse,50.25,480.75,0.5,400,63
53,dss,crps,70.84,608.52,0.5,400,63
54,dss,dss,-506.09,-3590.47,0.5,400,63
55,dss,is1,281.39,2408.17,0.5,400,63
56,is1,sse,49.79,483.3,0.5,400,63
57,is1,crps,69.31,605.94,0.5,400,63
58,is1,dss,-494.46,-3372.62,0.5,400,63
59,is1,is1,267.11,2406.18,0.5,400,63
60,sse,sse,48.59,522.85,0.5,400,63
61,sse,crps,71.07,641.55,0.5,400,63
62,sse,dss,-492.19,-3185.36,0.5,400,63
63,sse,is1,286.07,2503.73,0.5,400,63
64,crps,sse,49.06,500.63,0.8,400,63
65,crps,crps,69.43,610.54,0.8,400,63
66,crps,dss,-493.91,-3290.26,0.8,400,63
67,crps,is1,272.68,2427.2,0.8,400,63
68,dss,sse,54.2,465.04,0.8,400,63
69,dss,crps,74.5,607.35,0.8,400,63
70,dss,dss,-480.39,-3567.06,0.8,400,63
71,dss,is1,296.9,2409.44,0.8,400,63
72,is1,sse,49.79,483.3,0.8,400,63
73,is1,crps,69.31,605.94,0.8,400,63
74,is1,dss,-494.46,-3372.62,0.8,400,63
75,is1,is1,267.11,2406.18,0.8,400,63
76,sse,sse,49.6,502.63,0.8,400,63
77,sse,crps,71.93,627.74,0.8,400,63
78,sse,dss,-488.5,-3270.29,0.8,400,63
79,sse,is1,287.77,2479.7,0.8,400,63
