,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,478.67,494.86,0.0,1600,4
1,crps,crps,418.64,419.64,0.0,1600,4
2,crps,dss,-843.95,-866.11,0.0,1600,4
3,crps,is1,5144.37,5177.72,0.0,1600,4
4,dss,sse,450.49,442.79,0.0,1600,4
5,dss,crps,407.92,402.49,0.0,1600,4
6,dss,dss,-1004.39,-1130.2,0.0,1600,4
7,dss,is1,5134.59,5147.48,0.0,1600,4
8,is1,sse,452.45,456.38,0.0,1600,4
9,is1,crps,407.78,406.0,0.0,1600,4
10,is1,dss,-936.59,-871.45,0.0,1600,4
11,is1,is1,5126.64,5158.27,0.0,1600,4
12,sse,sse,478.71,495.05,0.0,1600,4
13,sse,crps,418.94,419.68,0.0,1600,4
14,sse,dss,-843.48,-864.28,0.0,1600,4
15,sse,is1,5144.3,5173.52,0.0,1600,4
16,crps,sse,534.74,569.06,0.1,1600,4
17,crps,crps,442.19,444.54,0.1,1600,4
18,crps,dss,-579.03,-456.18,0.1,1600,4
19,crps,is1,5168.02,5172.11,0.1,1600,4
20,dss,sse,452.17,439.25,0.1,1600,4
21,dss,crps,409.82,398.41,0.1,1600,4
22,dss,dss,-981.95,-1144.3,0.1,1600,4
23,dss,is1,5142.4,5133.88,0.1,1600,4
24,is1,sse,507.86,530.95,0.1,1600,4
25,is1,crps,431.83,431.45,0.1,1600,4
26,is1,dss,-657.75,-560.73,0.1,1600,4
27,is1,is1,5154.34,5160.91,0.1,1600,4
28,sse,sse,534.74,569.06,0.1,1600,4
29,sse,crps,442.19,444.54,0.1,1600,4
30,sse,dss,-579.03,-456.18,0.1,1600,4
31,sse,is1,5168.02,5172.11,0.1,1600,4
32,crps,sse,1526.01,1521.51,0.3,1600,4
33,crps,crps,813.7,804.75,0.3,1600,4
34,crps,dss,764.89,730.1,0.3,1600,4
35,crps,is1,6027.38,6055.1,0.3,1600,4
36,dss,sse,1526.01,1521.51,0.3,1600,4
37,dss,crps,813.7,804.75,0.3,1600,4
38,dss,dss,764.89,730.1,0.3,1600,4
39,dss,is1,6027.38,6055.1,0.3,1600,4
40,is1,sse,1526.01,1521.51,0.3,1600,4
41,is1,crps,813.7,804.75,0.3,1600,4
42,is1,dss,764.89,730.1,0.3,1600,4
43,is1,is1,6027.38,6055.1,0.3,1600,4
44,sse,sse,1526.01,1521.51,0.3,1600,4
45,sse,crps,813.7,804.75,0.3,1600,4
46,sse,dss,764.89,730.1,0.3,1600,4
47,sse,is1,6027.38,6055.1,0.3,1600,4
48,crps,sse,1526.01,1521.51,0.5,1600,4
49,crps,crps,813.7,804.75,0.5,1600,4
50,crps,dss,764.89,730.1,0.5,1600,4
51,crps,is1,6027.38,6055.1,0.5,1600,4
52,dss,sse,1526.01,1521.51,0.5,1600,4
53,dss,crps,813.7,804.75,0.5,1600,4
54,dss,dss,764.89,730.1,0.5,1600,4
55,dss,is1,6027.38,6055.1,0.5,1600,4
56,is1,sse,1526.01,1521.51,0.5,1600,4
57,is1,crps,813.7,804.75,0.5,1600,4
58,is1,dss,764.89,730.1,0.5,1600,4
59,is1,is1,6027.38,6055.1,0.5,1600,4
60,sse,sse,1526.01,1521.51,0.5,1600,4
61,sse,crps,813.7,804.75,0.5,1600,4
62,sse,dss,764.89,730.1,0.5,1600,4
63,sse,is1,6027.38,6055.1,0.5,1600,4
64,crps,sse,1526.01,1521.51,0.8,1600,4
65,crps,crps,813.7,804.75,0.8,1600,4
66,crps,dss,764.89,730.1,0.8,1600,4
67,crps,is1,6027.38,6055.1,0.8,1600,4
68,dss,sse,1526.01,1521.51,0.8,1600,4
69,dss,crps,813.7,804.75,0.8,1600,4
70,dss,dss,764.89,730.1,0.8,1600,4
71,dss,is1,6027.38,6055.1,0.8,1600,4
72,is1,sse,1526.01,1521.51,0.8,1600,4
73,is1,crps,813.7,804.75,0.8,1600,4
74,is1,dss,764.89,730.1,0.8,1600,4
75,is1,is1,6027.38,6055.1,0.8,1600,4
76,sse,sse,1526.01,1521.51,0.8,1600,4
77,sse,crps,813.7,804.75,0.8,1600,4
78,sse,dss,764.89,730.1,0.8,1600,4
79,sse,is1,6027.38,6055.1,0.8,1600,4
